Id, Source, Target, Type
0,0, 14,Undirected
1,0, 19,Undirected
2,0, 28,Undirected
3,0, 38,Undirected
4,0, 44,Undirected
5,0, 55,Undirected
6,0, 66,Undirected
7,0, 79,Undirected
8,0, 83,Undirected
9,0, 88,Undirected
10,0, 94,Undirected
11,0, 103,Undirected
12,0, 117,Undirected
13,0, 129,Undirected
14,0, 133,Undirected
15,0, 146,Undirected
16,0, 152,Undirected
17,0, 161,Undirected
18,0, 176,Undirected
19,0, 203,Undirected
20,0, 207,Undirected
21,0, 214,Undirected
22,0, 221,Undirected
23,0, 242,Undirected
24,0, 275,Undirected
25,0, 283,Undirected
26,0, 285,Undirected
27,0, 300,Undirected
28,0, 301,Undirected
29,0, 311,Undirected
30,0, 313,Undirected
31,0, 317,Undirected
32,0, 322,Undirected
33,0, 326,Undirected
34,0, 339,Undirected
35,0, 363,Undirected
36,0, 367,Undirected
37,0, 369,Undirected
38,0, 376,Undirected
39,0, 378,Undirected
40,0, 383,Undirected
41,0, 402,Undirected
42,0, 403,Undirected
43,0, 404,Undirected
44,0, 411,Undirected
45,0, 414,Undirected
46,0, 423,Undirected
47,0, 424,Undirected
48,0, 430,Undirected
49,0, 439,Undirected
50,0, 443,Undirected
51,0, 445,Undirected
52,0, 458,Undirected
53,0, 459,Undirected
54,1, 18,Undirected
55,1, 21,Undirected
56,1, 23,Undirected
57,1, 26,Undirected
58,1, 31,Undirected
59,1, 42,Undirected
60,1, 43,Undirected
61,1, 58,Undirected
62,1, 64,Undirected
63,1, 79,Undirected
64,1, 80,Undirected
65,1, 81,Undirected
66,1, 100,Undirected
67,1, 112,Undirected
68,1, 122,Undirected
69,1, 128,Undirected
70,1, 169,Undirected
71,1, 184,Undirected
72,1, 208,Undirected
73,1, 209,Undirected
74,1, 211,Undirected
75,1, 219,Undirected
76,1, 220,Undirected
77,1, 267,Undirected
78,1, 276,Undirected
79,1, 284,Undirected
80,1, 287,Undirected
81,1, 296,Undirected
82,1, 322,Undirected
83,1, 323,Undirected
84,1, 331,Undirected
85,1, 346,Undirected
86,1, 357,Undirected
87,1, 365,Undirected
88,1, 368,Undirected
89,1, 369,Undirected
90,1, 372,Undirected
91,1, 380,Undirected
92,1, 405,Undirected
93,1, 417,Undirected
94,1, 420,Undirected
95,1, 431,Undirected
96,1, 436,Undirected
97,1, 445,Undirected
98,1, 448,Undirected
99,1, 450,Undirected
100,1, 466,Undirected
101,1, 473,Undirected
102,1, 486,Undirected
103,1, 490,Undirected
104,1, 493,Undirected
105,2, 68,Undirected
106,2, 74,Undirected
107,2, 91,Undirected
108,2, 95,Undirected
109,2, 139,Undirected
110,2, 156,Undirected
111,2, 159,Undirected
112,2, 160,Undirected
113,2, 164,Undirected
114,2, 183,Undirected
115,2, 185,Undirected
116,2, 190,Undirected
117,2, 206,Undirected
118,2, 223,Undirected
119,2, 251,Undirected
120,2, 255,Undirected
121,2, 261,Undirected
122,2, 263,Undirected
123,2, 266,Undirected
124,2, 292,Undirected
125,2, 294,Undirected
126,2, 307,Undirected
127,2, 327,Undirected
128,2, 328,Undirected
129,2, 339,Undirected
130,2, 356,Undirected
131,2, 358,Undirected
132,2, 361,Undirected
133,2, 365,Undirected
134,2, 381,Undirected
135,2, 412,Undirected
136,2, 416,Undirected
137,2, 440,Undirected
138,2, 454,Undirected
139,2, 457,Undirected
140,2, 464,Undirected
141,2, 474,Undirected
142,2, 479,Undirected
143,2, 481,Undirected
144,3, 11,Undirected
145,3, 18,Undirected
146,3, 25,Undirected
147,3, 29,Undirected
148,3, 38,Undirected
149,3, 47,Undirected
150,3, 49,Undirected
151,3, 56,Undirected
152,3, 63,Undirected
153,3, 65,Undirected
154,3, 68,Undirected
155,3, 72,Undirected
156,3, 83,Undirected
157,3, 85,Undirected
158,3, 110,Undirected
159,3, 127,Undirected
160,3, 135,Undirected
161,3, 152,Undirected
162,3, 162,Undirected
163,3, 165,Undirected
164,3, 176,Undirected
165,3, 180,Undirected
166,3, 204,Undirected
167,3, 205,Undirected
