Id, Source, Target, Type
0,0, 1,Undirected
1,0, 2,Undirected
2,0, 3,Undirected
3,0, 4,Undirected
4,1, 2,Undirected
5,1, 3,Undirected
6,1, 4,Undirected
7,2, 3,Undirected
8,2, 4,Undirected
9,3, 4,Undirected
10,1, 5,Undirected
11,2, 5,Undirected
12,0, 5,Undirected
13,4, 5,Undirected
14,3, 6,Undirected
15,1, 6,Undirected
16,5, 6,Undirected
17,4, 6,Undirected
18,1, 7,Undirected
19,4, 7,Undirected
20,2, 7,Undirected
21,6, 7,Undirected
22,1, 8,Undirected
23,3, 8,Undirected
24,4, 8,Undirected
25,6, 8,Undirected
26,5, 9,Undirected
27,2, 9,Undirected
28,1, 9,Undirected
29,0, 9,Undirected
30,3, 10,Undirected
31,1, 10,Undirected
32,5, 10,Undirected
33,7, 10,Undirected
34,6, 11,Undirected
35,1, 11,Undirected
36,4, 11,Undirected
37,2, 11,Undirected
38,1, 12,Undirected
39,6, 12,Undirected
40,9, 12,Undirected
41,5, 12,Undirected
42,0, 13,Undirected
43,10, 13,Undirected
44,6, 13,Undirected
45,2, 13,Undirected
46,3, 14,Undirected
47,4, 14,Undirected
48,6, 14,Undirected
49,1, 14,Undirected
50,1, 15,Undirected
51,8, 15,Undirected
52,3, 15,Undirected
53,6, 15,Undirected
54,13, 16,Undirected
55,0, 16,Undirected
56,8, 16,Undirected
57,3, 16,Undirected
58,3, 17,Undirected
59,6, 17,Undirected
60,1, 17,Undirected
61,2, 17,Undirected
62,13, 18,Undirected
63,7, 18,Undirected
64,8, 18,Undirected
65,6, 18,Undirected
66,3, 19,Undirected
67,0, 19,Undirected
68,10, 19,Undirected
69,18, 19,Undirected
70,6, 20,Undirected
71,1, 20,Undirected
72,17, 20,Undirected
73,13, 20,Undirected
74,8, 21,Undirected
75,6, 21,Undirected
76,5, 21,Undirected
77,10, 21,Undirected
78,9, 22,Undirected
79,0, 22,Undirected
80,4, 22,Undirected
81,6, 22,Undirected
82,15, 23,Undirected
83,21, 23,Undirected
84,8, 23,Undirected
85,4, 23,Undirected
86,9, 24,Undirected
87,3, 24,Undirected
88,11, 24,Undirected
89,23, 24,Undirected
90,2, 25,Undirected
91,6, 25,Undirected
92,5, 25,Undirected
93,3, 25,Undirected
94,23, 26,Undirected
95,6, 26,Undirected
96,2, 26,Undirected
97,7, 26,Undirected
98,3, 27,Undirected
99,2, 27,Undirected
100,8, 27,Undirected
101,19, 27,Undirected
102,20, 28,Undirected
103,4, 28,Undirected
104,10, 28,Undirected
105,1, 28,Undirected
106,4, 29,Undirected
107,11, 29,Undirected
108,10, 29,Undirected
109,16, 29,Undirected
110,9, 30,Undirected
111,19, 30,Undirected
112,1, 30,Undirected
113,6, 30,Undirected
114,17, 31,Undirected
115,20, 31,Undirected
116,23, 31,Undirected
117,3, 31,Undirected
118,29, 32,Undirected
119,7, 32,Undirected
