Id, Source, Target, Type
0,0, 1,Undirected
1,0, 2,Undirected
2,0, 3,Undirected
3,1, 2,Undirected
4,1, 3,Undirected
5,2, 3,Undirected
6,3, 4,Undirected
7,2, 4,Undirected
8,1, 4,Undirected
9,1, 5,Undirected
10,2, 5,Undirected
11,4, 5,Undirected
12,3, 6,Undirected
13,1, 6,Undirected
14,0, 6,Undirected
15,2, 7,Undirected
16,1, 7,Undirected
17,5, 7,Undirected
18,5, 8,Undirected
19,2, 8,Undirected
20,7, 8,Undirected
21,4, 9,Undirected
22,3, 9,Undirected
23,2, 9,Undirected
24,7, 10,Undirected
25,0, 10,Undirected
26,9, 10,Undirected
27,8, 11,Undirected
28,7, 11,Undirected
29,0, 11,Undirected
30,5, 12,Undirected
31,4, 12,Undirected
32,3, 12,Undirected
33,3, 13,Undirected
34,12, 13,Undirected
35,1, 13,Undirected
36,12, 14,Undirected
37,4, 14,Undirected
38,2, 14,Undirected
39,3, 15,Undirected
40,7, 15,Undirected
41,12, 15,Undirected
42,5, 16,Undirected
43,12, 16,Undirected
44,11, 16,Undirected
45,16, 17,Undirected
46,12, 17,Undirected
47,13, 17,Undirected
48,5, 18,Undirected
49,7, 18,Undirected
50,4, 18,Undirected
51,7, 19,Undirected
52,0, 19,Undirected
53,3, 19,Undirected
54,3, 20,Undirected
55,16, 20,Undirected
56,2, 20,Undirected
57,19, 21,Undirected
58,15, 21,Undirected
59,3, 21,Undirected
60,12, 22,Undirected
61,7, 22,Undirected
62,19, 22,Undirected
63,16, 23,Undirected
64,12, 23,Undirected
65,20, 23,Undirected
66,7, 24,Undirected
67,12, 24,Undirected
68,16, 24,Undirected
69,16, 25,Undirected
70,12, 25,Undirected
71,3, 25,Undirected
72,3, 26,Undirected
73,13, 26,Undirected
74,15, 26,Undirected
75,3, 27,Undirected
76,0, 27,Undirected
77,2, 27,Undirected
78,25, 28,Undirected
79,22, 28,Undirected
80,5, 28,Undirected
81,22, 29,Undirected
82,3, 29,Undirected
83,2, 29,Undirected
84,20, 30,Undirected
85,18, 30,Undirected
86,3, 30,Undirected
87,16, 31,Undirected
88,1, 31,Undirected
89,3, 31,Undirected
90,25, 32,Undirected
91,7, 32,Undirected
92,0, 32,Undirected
93,0, 33,Undirected
94,10, 33,Undirected
95,2, 33,Undirected
96,7, 34,Undirected
97,12, 34,Undirected
98,2, 34,Undirected
99,9, 35,Undirected
100,7, 35,Undirected
101,3, 35,Undirected
102,9, 36,Undirected
103,1, 36,Undirected
104,4, 36,Undirected
105,29, 37,Undirected
106,3, 37,Undirected
107,12, 37,Undirected
108,4, 38,Undirected
109,7, 38,Undirected
110,29, 38,Undirected
111,16, 39,Undirected
112,2, 39,Undirected
113,20, 39,Undirected
114,8, 40,Undirected
115,20, 40,Undirected
116,4, 40,Undirected
117,14, 41,Undirected
118,15, 41,Undirected
119,2, 41,Undirected
