Id, Source, Target, Type
0,0, 44,Undirected
1,0, 98,Undirected
2,0, 187,Undirected
3,0, 216,Undirected
4,0, 240,Undirected
5,0, 313,Undirected
6,0, 511,Undirected
7,0, 520,Undirected
8,0, 589,Undirected
9,0, 699,Undirected
10,0, 881,Undirected
11,0, 910,Undirected
12,1, 221,Undirected
13,1, 232,Undirected
14,1, 360,Undirected
15,1, 369,Undirected
16,1, 392,Undirected
17,1, 408,Undirected
18,1, 497,Undirected
19,1, 634,Undirected
20,1, 656,Undirected
21,1, 776,Undirected
22,1, 926,Undirected
23,1, 931,Undirected
24,1, 979,Undirected
25,2, 41,Undirected
26,2, 109,Undirected
27,2, 123,Undirected
28,2, 252,Undirected
29,2, 531,Undirected
30,2, 629,Undirected
31,2, 823,Undirected
32,2, 841,Undirected
33,3, 113,Undirected
34,3, 279,Undirected
35,3, 749,Undirected
36,3, 760,Undirected
37,3, 848,Undirected
38,4, 155,Undirected
39,4, 221,Undirected
40,4, 401,Undirected
41,4, 461,Undirected
42,4, 604,Undirected
43,4, 677,Undirected
44,4, 709,Undirected
45,4, 873,Undirected
46,4, 923,Undirected
47,4, 975,Undirected
48,5, 10,Undirected
49,5, 275,Undirected
50,5, 284,Undirected
51,5, 608,Undirected
52,5, 960,Undirected
53,6, 42,Undirected
54,6, 69,Undirected
55,6, 378,Undirected
56,6, 399,Undirected
57,6, 401,Undirected
58,6, 426,Undirected
59,6, 460,Undirected
60,6, 512,Undirected
61,6, 650,Undirected
62,6, 663,Undirected
63,6, 759,Undirected
64,7, 141,Undirected
65,7, 247,Undirected
66,7, 432,Undirected
67,7, 452,Undirected
68,7, 459,Undirected
69,7, 552,Undirected
70,7, 662,Undirected
71,7, 737,Undirected
72,7, 857,Undirected
73,8, 36,Undirected
74,8, 60,Undirected
75,8, 110,Undirected
76,8, 387,Undirected
77,8, 523,Undirected
78,8, 544,Undirected
79,8, 644,Undirected
80,8, 768,Undirected
81,9, 34,Undirected
82,9, 56,Undirected
83,9, 127,Undirected
84,9, 159,Undirected
85,9, 314,Undirected
86,9, 381,Undirected
87,9, 397,Undirected
88,9, 750,Undirected
89,9, 753,Undirected
90,9, 993,Undirected
91,10, 37,Undirected
92,10, 64,Undirected
93,10, 257,Undirected
94,10, 293,Undirected
95,10, 680,Undirected
96,10, 683,Undirected
97,10, 735,Undirected
98,10, 828,Undirected
99,10, 870,Undirected
100,10, 886,Undirected
101,11, 224,Undirected
102,11, 227,Undirected
103,11, 293,Undirected
104,11, 304,Undirected
105,11, 427,Undirected
106,11, 449,Undirected
107,11, 603,Undirected
108,11, 612,Undirected
109,11, 802,Undirected
110,11, 931,Undirected
111,11, 971,Undirected
112,12, 622,Undirected
113,12, 769,Undirected
114,12, 782,Undirected
115,13, 117,Undirected
116,13, 168,Undirected
117,13, 281,Undirected
118,13, 322,Undirected
119,13, 351,Undirected
120,13, 472,Undirected
121,13, 479,Undirected
122,13, 530,Undirected
123,13, 596,Undirected
124,13, 622,Undirected
125,13, 626,Undirected
126,13, 652,Undirected
127,13, 660,Undirected
128,13, 683,Undirected
129,13, 704,Undirected
130,13, 975,Undirected
131,14, 177,Undirected
132,14, 374,Undirected
133,14, 528,Undirected
134,14, 564,Undirected
135,14, 566,Undirected
136,14, 605,Undirected
137,14, 789,Undirected
138,15, 119,Undirected
139,15, 126,Undirected
140,15, 421,Undirected
141,15, 461,Undirected
142,15, 522,Undirected
143,15, 579,Undirected
144,15, 591,Undirected
145,15, 614,Undirected
146,15, 656,Undirected
147,15, 664,Undirected
148,16, 31,Undirected
149,16, 48,Undirected
150,16, 101,Undirected
151,16, 103,Undirected
152,16, 205,Undirected
153,16, 268,Undirected
154,16, 385,Undirected
155,16, 598,Undirected
156,17, 42,Undirected
157,17, 371,Undirected
158,17, 553,Undirected
159,17, 568,Undirected
160,17, 844,Undirected
161,17, 897,Undirected
162,17, 997,Undirected
163,18, 408,Undirected
164,18, 501,Undirected
165,18, 507,Undirected
166,18, 595,Undirected
167,18, 682,Undirected
168,18, 697,Undirected
169,18, 734,Undirected
170,18, 910,Undirected
171,18, 983,Undirected
172,19, 64,Undirected
173,19, 427,Undirected
174,19, 437,Undirected
175,19, 505,Undirected
176,19, 545,Undirected
177,19, 667,Undirected
178,19, 706,Undirected
179,19, 725,Undirected
180,19, 817,Undirected
181,19, 893,Undirected
182,19, 919,Undirected
183,20, 83,Undirected
184,20, 269,Undirected
185,20, 313,Undirected
186,20, 400,Undirected
187,20, 418,Undirected
188,20, 523,Undirected
189,20, 594,Undirected
190,20, 652,Undirected
191,20, 719,Undirected
192,21, 20,Undirected
193,21, 111,Undirected
194,21, 394,Undirected
195,21, 448,Undirected
196,21, 540,Undirected
197,21, 604,Undirected
198,21, 727,Undirected
199,21, 771,Undirected
200,21, 804,Undirected
201,21, 836,Undirected
202,21, 876,Undirected
203,21, 970,Undirected
204,22, 174,Undirected
205,22, 364,Undirected
206,22, 610,Undirected
207,22, 613,Undirected
208,22, 666,Undirected
209,22, 707,Undirected
210,22, 716,Undirected
211,22, 735,Undirected
212,22, 816,Undirected
213,22, 884,Undirected
214,23, 29,Undirected
215,23, 38,Undirected
216,23, 278,Undirected
217,23, 461,Undirected
218,23, 503,Undirected
219,23, 563,Undirected
220,23, 622,Undirected
221,23, 711,Undirected
222,23, 788,Undirected
223,23, 851,Undirected
224,23, 974,Undirected
225,24, 49,Undirected
226,24, 289,Undirected
227,24, 444,Undirected
228,24, 453,Undirected
229,24, 486,Undirected
230,24, 500,Undirected
231,24, 582,Undirected
232,24, 686,Undirected
233,24, 707,Undirected
234,24, 791,Undirected
235,24, 895,Undirected
236,24, 947,Undirected
237,25, 247,Undirected
238,25, 264,Undirected
239,25, 449,Undirected
240,25, 474,Undirected
241,25, 598,Undirected
242,25, 870,Undirected
243,25, 955,Undirected
244,26, 294,Undirected
245,26, 344,Undirected
246,26, 366,Undirected
247,26, 526,Undirected
248,26, 610,Undirected
249,26, 655,Undirected
250,26, 695,Undirected
251,26, 726,Undirected
252,26, 839,Undirected
253,26, 870,Undirected
254,26, 919,Undirected
255,27, 13,Undirected
256,27, 62,Undirected
257,27, 86,Undirected
258,27, 122,Undirected
259,27, 245,Undirected
260,27, 246,Undirected
261,27, 396,Undirected
262,27, 398,Undirected
263,27, 424,Undirected
264,27, 439,Undirected
265,27, 572,Undirected
266,27, 614,Undirected
267,27, 663,Undirected
268,27, 728,Undirected
269,27, 786,Undirected
270,27, 790,Undirected
271,27, 868,Undirected
272,27, 934,Undirected
273,27, 951,Undirected
274,28, 124,Undirected
275,28, 135,Undirected
276,28, 166,Undirected
277,28, 329,Undirected
278,28, 394,Undirected
279,28, 431,Undirected
280,28, 912,Undirected
281,29, 97,Undirected
282,29, 115,Undirected
283,29, 333,Undirected
284,29, 436,Undirected
285,29, 455,Undirected
286,29, 616,Undirected
287,29, 740,Undirected
288,29, 741,Undirected
289,29, 919,Undirected
290,29, 941,Undirected
291,30, 44,Undirected
292,30, 99,Undirected
293,30, 185,Undirected
294,30, 281,Undirected
295,30, 397,Undirected
296,30, 406,Undirected
297,30, 429,Undirected
298,30, 481,Undirected
299,30, 492,Undirected
300,30, 583,Undirected
301,30, 677,Undirected
302,30, 926,Undirected
303,31, 45,Undirected
304,31, 90,Undirected
305,31, 274,Undirected
306,31, 330,Undirected
307,31, 443,Undirected
308,31, 592,Undirected
309,31, 877,Undirected
310,32, 240,Undirected
311,32, 515,Undirected
312,32, 528,Undirected
313,32, 623,Undirected
314,32, 663,Undirected
315,32, 728,Undirected
316,32, 783,Undirected
317,32, 836,Undirected
318,32, 883,Undirected
319,32, 886,Undirected
320,32, 920,Undirected
321,33, 195,Undirected
322,33, 547,Undirected
323,33, 556,Undirected
324,33, 597,Undirected
325,33, 650,Undirected
326,33, 739,Undirected
327,34, 122,Undirected
328,34, 137,Undirected
329,34, 158,Undirected
330,34, 381,Undirected
331,34, 485,Undirected
332,34, 571,Undirected
333,34, 734,Undirected
334,34, 876,Undirected
335,34, 891,Undirected
336,34, 900,Undirected
337,35, 111,Undirected
338,35, 495,Undirected
339,35, 549,Undirected
340,35, 625,Undirected
341,35, 626,Undirected
342,35, 804,Undirected
343,35, 849,Undirected
344,35, 876,Undirected
345,35, 882,Undirected
346,36, 68,Undirected
347,36, 147,Undirected
348,36, 156,Undirected
349,36, 242,Undirected
350,36, 266,Undirected
351,36, 270,Undirected
352,36, 390,Undirected
353,36, 452,Undirected
354,36, 651,Undirected
355,36, 772,Undirected
356,37, 165,Undirected
357,37, 230,Undirected
358,37, 571,Undirected
359,37, 605,Undirected
360,37, 818,Undirected
361,37, 978,Undirected
362,37, 994,Undirected
363,38, 26,Undirected
364,38, 99,Undirected
365,38, 114,Undirected
366,38, 241,Undirected
367,38, 278,Undirected
368,38, 443,Undirected
369,38, 618,Undirected
370,38, 678,Undirected
371,38, 693,Undirected
372,39, 158,Undirected
373,39, 191,Undirected
374,39, 304,Undirected
375,39, 515,Undirected
376,39, 565,Undirected
377,39, 683,Undirected
378,39, 746,Undirected
379,39, 763,Undirected
380,39, 772,Undirected
381,39, 906,Undirected
382,39, 955,Undirected
383,40, 92,Undirected
384,40, 338,Undirected
385,40, 419,Undirected
386,40, 492,Undirected
387,40, 825,Undirected
388,40, 838,Undirected
389,40, 840,Undirected
390,41, 77,Undirected
391,41, 186,Undirected
392,41, 187,Undirected
393,41, 488,Undirected
394,41, 780,Undirected
395,41, 826,Undirected
396,41, 948,Undirected
397,41, 965,Undirected
398,41, 997,Undirected
399,42, 96,Undirected
400,42, 106,Undirected
401,42, 413,Undirected
402,42, 434,Undirected
403,42, 964,Undirected
404,43, 80,Undirected
405,43, 123,Undirected
406,43, 191,Undirected
407,43, 234,Undirected
408,43, 240,Undirected
409,43, 468,Undirected
410,43, 555,Undirected
411,43, 596,Undirected
412,43, 621,Undirected
413,43, 624,Undirected
414,43, 880,Undirected
415,44, 160,Undirected
416,44, 248,Undirected
417,44, 450,Undirected
418,44, 629,Undirected
419,44, 745,Undirected
420,44, 761,Undirected
421,44, 867,Undirected
422,44, 986,Undirected
423,45, 393,Undirected
424,45, 417,Undirected
425,45, 468,Undirected
426,45, 551,Undirected
427,45, 584,Undirected
428,45, 829,Undirected
429,45, 943,Undirected
430,45, 952,Undirected
431,45, 979,Undirected
432,45, 997,Undirected
433,46, 66,Undirected
434,46, 123,Undirected
435,46, 143,Undirected
436,46, 208,Undirected
437,46, 280,Undirected
438,46, 440,Undirected
439,46, 508,Undirected
440,46, 581,Undirected
441,46, 752,Undirected
442,46, 830,Undirected
443,47, 28,Undirected
444,47, 159,Undirected
445,47, 249,Undirected
446,47, 302,Undirected
447,47, 324,Undirected
448,47, 371,Undirected
449,47, 429,Undirected
450,47, 682,Undirected
451,47, 753,Undirected
452,47, 977,Undirected
453,47, 996,Undirected
454,48, 241,Undirected
455,48, 296,Undirected
456,48, 436,Undirected
457,48, 469,Undirected
458,48, 482,Undirected
459,48, 523,Undirected
460,48, 723,Undirected
461,48, 822,Undirected
462,49, 474,Undirected
463,49, 556,Undirected
464,49, 569,Undirected
465,49, 577,Undirected
466,49, 631,Undirected
467,49, 784,Undirected
468,49, 924,Undirected
469,49, 981,Undirected
470,50, 84,Undirected
471,50, 113,Undirected
472,50, 202,Undirected
473,50, 385,Undirected
474,50, 388,Undirected
475,50, 402,Undirected
476,50, 482,Undirected
477,50, 728,Undirected
478,50, 744,Undirected
479,50, 764,Undirected
480,50, 900,Undirected
481,51, 35,Undirected
482,51, 272,Undirected
483,51, 284,Undirected
484,51, 323,Undirected
485,51, 494,Undirected
486,51, 951,Undirected
487,51, 954,Undirected
488,52, 129,Undirected
489,52, 208,Undirected
490,52, 299,Undirected
491,52, 367,Undirected
492,52, 522,Undirected
493,52, 572,Undirected
494,52, 735,Undirected
495,52, 738,Undirected
496,52, 779,Undirected
497,52, 884,Undirected
498,53, 229,Undirected
499,53, 270,Undirected
500,53, 280,Undirected
501,53, 390,Undirected
502,53, 395,Undirected
503,53, 545,Undirected
504,53, 833,Undirected
505,53, 916,Undirected
506,53, 987,Undirected
507,54, 95,Undirected
508,54, 115,Undirected
509,54, 434,Undirected
510,54, 467,Undirected
511,54, 478,Undirected
512,54, 684,Undirected
513,54, 783,Undirected
514,54, 881,Undirected
515,54, 977,Undirected
516,55, 44,Undirected
517,55, 85,Undirected
518,55, 141,Undirected
519,55, 144,Undirected
520,55, 300,Undirected
521,55, 317,Undirected
522,55, 329,Undirected
523,55, 378,Undirected
524,55, 594,Undirected
525,55, 624,Undirected
526,55, 636,Undirected
527,56, 112,Undirected
528,56, 180,Undirected
529,56, 194,Undirected
530,56, 236,Undirected
531,56, 527,Undirected
532,56, 674,Undirected
533,56, 681,Undirected
534,56, 880,Undirected
535,57, 149,Undirected
536,57, 325,Undirected
537,57, 480,Undirected
538,57, 547,Undirected
539,57, 613,Undirected
540,57, 635,Undirected
541,57, 795,Undirected
542,57, 849,Undirected
543,57, 873,Undirected
544,57, 884,Undirected
545,57, 970,Undirected
546,57, 988,Undirected
547,58, 110,Undirected
548,58, 181,Undirected
549,58, 294,Undirected
550,58, 334,Undirected
551,58, 384,Undirected
552,58, 630,Undirected
553,58, 762,Undirected
554,58, 774,Undirected
555,58, 859,Undirected
556,59, 186,Undirected
557,59, 228,Undirected
558,59, 530,Undirected
559,59, 637,Undirected
560,59, 678,Undirected
561,59, 949,Undirected
562,60, 322,Undirected
563,60, 326,Undirected
564,60, 487,Undirected
565,60, 592,Undirected
566,60, 600,Undirected
567,60, 686,Undirected
568,60, 701,Undirected
569,60, 867,Undirected
570,61, 102,Undirected
571,61, 116,Undirected
572,61, 156,Undirected
573,61, 215,Undirected
574,61, 450,Undirected
575,61, 667,Undirected
576,61, 735,Undirected
577,61, 795,Undirected
578,61, 804,Undirected
579,61, 855,Undirected
580,61, 983,Undirected
581,61, 995,Undirected
582,62, 139,Undirected
583,62, 147,Undirected
584,62, 319,Undirected
585,62, 531,Undirected
586,62, 751,Undirected
587,62, 998,Undirected
588,63, 315,Undirected
589,63, 390,Undirected
590,63, 617,Undirected
591,63, 735,Undirected
592,63, 778,Undirected
593,63, 854,Undirected
594,63, 930,Undirected
595,63, 943,Undirected
596,63, 995,Undirected
597,64, 324,Undirected
598,64, 508,Undirected
599,64, 522,Undirected
600,64, 548,Undirected
601,64, 639,Undirected
602,64, 715,Undirected
603,64, 892,Undirected
604,65, 34,Undirected
605,65, 317,Undirected
606,65, 320,Undirected
607,65, 681,Undirected
608,65, 687,Undirected
609,65, 761,Undirected
610,65, 840,Undirected
611,65, 899,Undirected
612,65, 931,Undirected
613,65, 954,Undirected
614,66, 9,Undirected
615,66, 122,Undirected
616,66, 522,Undirected
617,66, 554,Undirected
618,66, 678,Undirected
619,66, 835,Undirected
620,66, 844,Undirected
621,66, 875,Undirected
622,66, 890,Undirected
623,66, 938,Undirected
624,66, 967,Undirected
625,67, 49,Undirected
626,67, 73,Undirected
627,67, 106,Undirected
628,67, 258,Undirected
629,67, 322,Undirected
630,67, 504,Undirected
631,67, 515,Undirected
632,67, 680,Undirected
633,67, 712,Undirected
634,67, 740,Undirected
635,68, 289,Undirected
636,68, 339,Undirected
637,68, 563,Undirected
638,68, 626,Undirected
639,68, 713,Undirected
640,68, 758,Undirected
641,68, 802,Undirected
642,68, 932,Undirected
643,69, 393,Undirected
644,69, 395,Undirected
645,69, 538,Undirected
646,69, 656,Undirected
647,69, 825,Undirected
648,69, 975,Undirected
649,70, 290,Undirected
650,70, 416,Undirected
651,70, 610,Undirected
652,70, 653,Undirected
653,70, 708,Undirected
654,70, 916,Undirected
655,70, 964,Undirected
656,71, 185,Undirected
657,71, 399,Undirected
658,71, 457,Undirected
659,71, 607,Undirected
660,71, 614,Undirected
661,71, 645,Undirected
662,71, 655,Undirected
663,71, 711,Undirected
664,71, 833,Undirected
665,71, 976,Undirected
666,72, 123,Undirected
667,72, 137,Undirected
668,72, 401,Undirected
669,72, 440,Undirected
670,72, 444,Undirected
671,72, 445,Undirected
672,72, 511,Undirected
673,72, 583,Undirected
674,72, 738,Undirected
675,72, 798,Undirected
676,73, 143,Undirected
677,73, 149,Undirected
678,73, 321,Undirected
679,73, 364,Undirected
680,73, 389,Undirected
681,73, 465,Undirected
682,73, 556,Undirected
683,73, 784,Undirected
684,73, 928,Undirected
685,73, 943,Undirected
686,74, 112,Undirected
687,74, 391,Undirected
688,74, 448,Undirected
689,74, 493,Undirected
690,74, 586,Undirected
691,74, 617,Undirected
692,74, 759,Undirected
693,74, 832,Undirected
694,74, 906,Undirected
695,75, 128,Undirected
696,75, 234,Undirected
697,75, 351,Undirected
698,75, 408,Undirected
699,75, 565,Undirected
700,75, 988,Undirected
701,76, 85,Undirected
702,76, 238,Undirected
703,76, 362,Undirected
704,76, 405,Undirected
705,76, 466,Undirected
706,76, 538,Undirected
707,76, 623,Undirected
708,76, 666,Undirected
709,76, 797,Undirected
710,76, 816,Undirected
711,76, 899,Undirected
712,77, 300,Undirected
713,77, 465,Undirected
714,77, 571,Undirected
715,77, 737,Undirected
716,78, 135,Undirected
717,78, 182,Undirected
718,78, 260,Undirected
719,78, 452,Undirected
720,78, 564,Undirected
721,78, 584,Undirected
722,78, 618,Undirected
723,78, 658,Undirected
724,78, 683,Undirected
725,78, 709,Undirected
726,78, 756,Undirected
727,78, 922,Undirected
728,78, 981,Undirected
729,79, 136,Undirected
730,79, 157,Undirected
731,79, 225,Undirected
732,79, 257,Undirected
733,79, 312,Undirected
734,79, 375,Undirected
735,79, 387,Undirected
736,79, 441,Undirected
737,79, 543,Undirected
738,79, 558,Undirected
739,79, 569,Undirected
740,79, 595,Undirected
741,79, 710,Undirected
742,79, 819,Undirected
743,80, 83,Undirected
744,80, 152,Undirected
745,80, 176,Undirected
746,80, 308,Undirected
747,80, 474,Undirected
748,80, 577,Undirected
749,80, 646,Undirected
750,80, 725,Undirected
751,80, 824,Undirected
752,80, 840,Undirected
753,80, 977,Undirected
754,81, 27,Undirected
755,81, 29,Undirected
756,81, 338,Undirected
757,81, 421,Undirected
758,81, 446,Undirected
759,81, 547,Undirected
760,81, 607,Undirected
761,81, 897,Undirected
762,82, 33,Undirected
763,82, 62,Undirected
764,82, 183,Undirected
765,82, 231,Undirected
766,82, 297,Undirected
767,82, 349,Undirected
768,82, 385,Undirected
769,82, 443,Undirected
770,82, 467,Undirected
771,82, 493,Undirected
772,82, 625,Undirected
773,82, 949,Undirected
774,83, 99,Undirected
775,83, 108,Undirected
776,83, 513,Undirected
777,83, 553,Undirected
778,83, 573,Undirected
779,83, 674,Undirected
780,83, 749,Undirected
781,83, 871,Undirected
782,83, 873,Undirected
783,83, 908,Undirected
784,83, 920,Undirected
785,84, 131,Undirected
786,84, 187,Undirected
787,84, 335,Undirected
788,84, 421,Undirected
789,84, 630,Undirected
790,84, 779,Undirected
