Id, Source, Target, Type
0,0, 1,Undirected
1,0, 2,Undirected
2,0, 3,Undirected
3,1, 2,Undirected
4,1, 3,Undirected
5,2, 3,Undirected
6,2, 4,Undirected
7,3, 4,Undirected
8,0, 4,Undirected
9,4, 5,Undirected
10,2, 5,Undirected
11,0, 5,Undirected
12,0, 6,Undirected
13,3, 6,Undirected
14,2, 6,Undirected
15,0, 7,Undirected
16,3, 7,Undirected
17,4, 7,Undirected
18,3, 8,Undirected
19,1, 8,Undirected
20,2, 8,Undirected
21,5, 9,Undirected
22,6, 9,Undirected
23,3, 9,Undirected
24,3, 10,Undirected
25,4, 10,Undirected
26,5, 10,Undirected
27,6, 11,Undirected
28,5, 11,Undirected
29,4, 11,Undirected
30,4, 12,Undirected
31,0, 12,Undirected
32,2, 12,Undirected
33,0, 13,Undirected
34,3, 13,Undirected
35,1, 13,Undirected
36,4, 14,Undirected
37,7, 14,Undirected
38,13, 14,Undirected
39,4, 15,Undirected
40,3, 15,Undirected
41,6, 15,Undirected
42,3, 16,Undirected
43,12, 16,Undirected
44,6, 16,Undirected
45,15, 17,Undirected
46,0, 17,Undirected
47,8, 17,Undirected
48,12, 18,Undirected
49,13, 18,Undirected
50,4, 18,Undirected
51,4, 19,Undirected
52,6, 19,Undirected
53,5, 19,Undirected
54,5, 20,Undirected
55,12, 20,Undirected
56,3, 20,Undirected
57,12, 21,Undirected
58,0, 21,Undirected
59,4, 21,Undirected
60,14, 22,Undirected
61,4, 22,Undirected
62,17, 22,Undirected
63,4, 23,Undirected
64,6, 23,Undirected
65,10, 23,Undirected
66,0, 24,Undirected
67,4, 24,Undirected
68,5, 24,Undirected
69,0, 25,Undirected
70,12, 25,Undirected
71,1, 25,Undirected
72,4, 26,Undirected
73,3, 26,Undirected
74,16, 26,Undirected
75,5, 27,Undirected
76,4, 27,Undirected
77,10, 27,Undirected
78,17, 28,Undirected
79,8, 28,Undirected
80,20, 28,Undirected
81,2, 29,Undirected
82,3, 29,Undirected
83,5, 29,Undirected
84,18, 30,Undirected
85,24, 30,Undirected
86,20, 30,Undirected
87,2, 31,Undirected
88,4, 31,Undirected
89,26, 31,Undirected
90,3, 32,Undirected
91,2, 32,Undirected
92,18, 32,Undirected
93,14, 33,Undirected
94,11, 33,Undirected
95,4, 33,Undirected
96,4, 34,Undirected
97,22, 34,Undirected
98,3, 34,Undirected
99,17, 35,Undirected
100,4, 35,Undirected
101,30, 35,Undirected
102,0, 36,Undirected
103,33, 36,Undirected
104,10, 36,Undirected
105,12, 37,Undirected
106,13, 37,Undirected
107,7, 37,Undirected
108,11, 38,Undirected
109,2, 38,Undirected
110,17, 38,Undirected
111,4, 39,Undirected
112,5, 39,Undirected
113,26, 39,Undirected
114,10, 40,Undirected
115,6, 40,Undirected
116,21, 40,Undirected
117,26, 41,Undirected
118,17, 41,Undirected
119,2, 41,Undirected
