Id, Source, Target, Type
0,4, 244,Undirected
1,5, 222,Undirected
2,7, 80,Undirected
3,7, 420,Undirected
4,9, 30,Undirected
5,9, 130,Undirected
6,9, 191,Undirected
7,9, 274,Undirected
8,9, 426,Undirected
9,10, 325,Undirected
10,11, 85,Undirected
11,11, 142,Undirected
12,11, 288,Undirected
13,11, 335,Undirected
14,12, 476,Undirected
15,13, 40,Undirected
16,13, 403,Undirected
17,13, 409,Undirected
18,13, 420,Undirected
19,13, 486,Undirected
20,15, 173,Undirected
21,15, 399,Undirected
22,16, 305,Undirected
23,17, 69,Undirected
24,18, 83,Undirected
25,18, 427,Undirected
26,19, 303,Undirected
27,19, 353,Undirected
28,19, 373,Undirected
29,20, 322,Undirected
30,20, 453,Undirected
31,21, 84,Undirected
32,22, 340,Undirected
33,24, 98,Undirected
34,25, 271,Undirected
35,25, 328,Undirected
36,25, 425,Undirected
37,26, 24,Undirected
38,33, 89,Undirected
39,33, 376,Undirected
40,34, 430,Undirected
41,36, 62,Undirected
42,36, 214,Undirected
43,36, 410,Undirected
44,37, 193,Undirected
45,37, 464,Undirected
46,38, 361,Undirected
47,40, 408,Undirected
48,40, 432,Undirected
49,41, 199,Undirected
50,42, 317,Undirected
51,43, 393,Undirected
52,44, 141,Undirected
53,44, 452,Undirected
54,45, 236,Undirected
55,46, 149,Undirected
56,47, 294,Undirected
57,48, 60,Undirected
58,48, 250,Undirected
59,48, 382,Undirected
60,49, 146,Undirected
61,50, 307,Undirected
62,51, 101,Undirected
63,52, 317,Undirected
64,52, 360,Undirected
65,55, 57,Undirected
66,56, 470,Undirected
67,58, 226,Undirected
68,58, 337,Undirected
69,63, 176,Undirected
70,64, 121,Undirected
71,65, 232,Undirected
72,66, 179,Undirected
73,67, 246,Undirected
74,70, 23,Undirected
75,72, 94,Undirected
76,72, 283,Undirected
77,73, 412,Undirected
78,74, 31,Undirected
79,74, 244,Undirected
80,74, 428,Undirected
81,77, 94,Undirected
82,77, 230,Undirected
83,77, 469,Undirected
84,78, 348,Undirected
85,80, 72,Undirected
86,80, 379,Undirected
87,81, 158,Undirected
88,81, 200,Undirected
89,81, 329,Undirected
90,81, 402,Undirected
91,82, 246,Undirected
92,86, 75,Undirected
93,86, 177,Undirected
94,87, 13,Undirected
95,90, 163,Undirected
96,91, 282,Undirected
97,91, 489,Undirected
98,92, 6,Undirected
99,92, 138,Undirected
100,92, 237,Undirected
101,93, 82,Undirected
102,95, 45,Undirected
103,95, 229,Undirected
104,95, 481,Undirected
105,98, 144,Undirected
106,98, 182,Undirected
107,98, 348,Undirected
108,98, 436,Undirected
109,98, 490,Undirected
110,99, 468,Undirected
111,101, 198,Undirected
112,101, 483,Undirected
113,102, 450,Undirected
114,103, 196,Undirected
115,107, 198,Undirected
116,107, 406,Undirected
117,109, 349,Undirected
118,110, 104,Undirected
119,111, 336,Undirected
120,112, 431,Undirected
121,112, 471,Undirected
122,113, 120,Undirected
123,113, 326,Undirected
124,115, 145,Undirected
125,116, 53,Undirected
126,116, 398,Undirected
127,118, 185,Undirected
128,119, 177,Undirected
129,119, 493,Undirected
130,121, 16,Undirected
131,121, 205,Undirected
132,121, 495,Undirected
133,122, 283,Undirected
134,124, 105,Undirected
135,125, 257,Undirected
136,126, 89,Undirected
137,126, 474,Undirected
138,128, 343,Undirected
139,129, 388,Undirected
140,132, 185,Undirected
141,132, 236,Undirected
142,133, 87,Undirected
143,136, 284,Undirected
144,137, 358,Undirected
145,138, 326,Undirected
146,140, 115,Undirected
147,140, 497,Undirected
148,142, 146,Undirected
149,142, 334,Undirected
150,143, 161,Undirected
151,144, 354,Undirected
152,147, 437,Undirected
153,151, 12,Undirected
154,151, 52,Undirected
155,151, 477,Undirected
156,152, 489,Undirected
157,153, 480,Undirected
158,154, 191,Undirected
159,156, 487,Undirected
160,157, 64,Undirected
161,157, 301,Undirected
162,158, 487,Undirected
163,159, 57,Undirected
164,160, 18,Undirected
165,161, 125,Undirected
166,161, 406,Undirected
167,161, 430,Undirected
168,163, 191,Undirected
169,163, 198,Undirected
170,163, 487,Undirected
171,168, 82,Undirected
172,168, 257,Undirected
173,168, 486,Undirected
174,169, 226,Undirected
175,172, 400,Undirected
176,172, 489,Undirected
177,175, 167,Undirected
178,176, 456,Undirected
179,185, 74,Undirected
180,185, 171,Undirected
181,185, 408,Undirected
182,186, 499,Undirected
183,188, 161,Undirected
184,189, 303,Undirected
185,189, 376,Undirected
186,189, 475,Undirected
187,192, 51,Undirected
188,193, 331,Undirected
189,194, 26,Undirected
190,194, 99,Undirected
191,195, 208,Undirected
192,195, 444,Undirected
193,196, 459,Undirected
194,197, 478,Undirected
195,204, 266,Undirected
196,204, 466,Undirected
197,205, 326,Undirected
198,206, 495,Undirected
199,208, 45,Undirected
200,209, 284,Undirected
201,212, 248,Undirected
202,212, 344,Undirected
203,213, 84,Undirected
204,213, 216,Undirected
205,213, 498,Undirected
206,214, 42,Undirected
207,214, 177,Undirected
208,215, 212,Undirected
209,217, 215,Undirected
210,222, 257,Undirected
211,223, 54,Undirected
212,224, 19,Undirected
213,224, 52,Undirected
214,224, 57,Undirected
215,224, 315,Undirected
216,226, 361,Undirected
217,226, 464,Undirected
218,227, 207,Undirected
219,227, 427,Undirected
220,230, 278,Undirected
221,230, 436,Undirected
222,230, 449,Undirected
223,231, 12,Undirected
224,234, 136,Undirected
225,234, 488,Undirected
226,235, 388,Undirected
227,237, 393,Undirected
228,237, 469,Undirected
229,238, 102,Undirected
230,239, 259,Undirected
231,239, 436,Undirected
232,239, 471,Undirected
233,244, 137,Undirected
234,247, 402,Undirected
235,249, 459,Undirected
236,249, 493,Undirected
237,252, 203,Undirected
238,252, 497,Undirected
239,254, 79,Undirected
240,256, 196,Undirected
241,257, 22,Undirected
242,257, 192,Undirected
243,257, 324,Undirected
244,258, 225,Undirected
245,261, 487,Undirected
246,262, 329,Undirected
247,263, 328,Undirected
248,266, 420,Undirected
249,267, 176,Undirected
250,267, 257,Undirected
251,267, 378,Undirected
252,267, 393,Undirected
253,268, 419,Undirected
254,271, 323,Undirected
255,271, 405,Undirected
256,272, 388,Undirected
257,273, 63,Undirected
258,274, 332,Undirected
259,274, 369,Undirected
260,276, 290,Undirected
261,276, 449,Undirected
262,277, 360,Undirected
263,278, 41,Undirected
264,279, 306,Undirected
265,280, 168,Undirected
266,281, 58,Undirected
267,281, 452,Undirected
268,282, 89,Undirected
269,282, 418,Undirected
270,284, 282,Undirected
271,285, 109,Undirected
272,285, 253,Undirected
273,285, 416,Undirected
274,290, 322,Undirected
275,290, 443,Undirected
276,292, 101,Undirected
277,293, 255,Undirected
278,293, 293,Undirected
279,294, 53,Undirected
280,295, 240,Undirected
281,296, 34,Undirected
282,296, 199,Undirected
283,297, 257,Undirected
284,298, 60,Undirected
285,299, 111,Undirected
286,302, 311,Undirected
287,303, 360,Undirected
288,307, 358,Undirected
289,307, 408,Undirected
290,309, 64,Undirected
291,311, 317,Undirected
292,312, 175,Undirected
293,314, 218,Undirected
294,314, 429,Undirected
295,315, 314,Undirected
296,317, 170,Undirected
297,318, 127,Undirected
298,319, 23,Undirected
299,320, 55,Undirected
300,321, 220,Undirected
301,321, 461,Undirected
302,323, 144,Undirected
303,323, 202,Undirected
304,323, 286,Undirected
305,325, 246,Undirected
306,326, 399,Undirected
307,328, 107,Undirected
308,331, 132,Undirected
309,333, 129,Undirected
310,334, 167,Undirected
311,334, 481,Undirected
312,335, 150,Undirected
313,337, 319,Undirected
314,337, 473,Undirected
315,338, 201,Undirected
316,339, 171,Undirected
317,340, 144,Undirected
318,341, 64,Undirected
319,342, 354,Undirected
320,344, 132,Undirected
321,345, 143,Undirected
322,345, 162,Undirected
323,345, 193,Undirected
324,346, 353,Undirected
325,347, 26,Undirected
326,347, 219,Undirected
327,349, 358,Undirected
328,350, 169,Undirected
329,350, 203,Undirected
330,351, 14,Undirected
331,351, 486,Undirected
332,352, 134,Undirected
333,352, 267,Undirected
334,352, 453,Undirected
335,353, 104,Undirected
336,355, 114,Undirected
337,355, 325,Undirected
338,356, 79,Undirected
339,357, 134,Undirected
340,358, 195,Undirected
341,358, 256,Undirected
342,358, 443,Undirected
343,361, 278,Undirected
344,365, 202,Undirected
345,365, 231,Undirected
346,368, 444,Undirected
347,369, 21,Undirected
348,369, 418,Undirected
349,371, 96,Undirected
350,371, 222,Undirected
351,371, 431,Undirected
352,373, 400,Undirected
353,375, 267,Undirected
354,375, 387,Undirected
355,376, 153,Undirected
356,376, 478,Undirected
357,378, 34,Undirected
358,379, 353,Undirected
359,379, 411,Undirected
360,381, 140,Undirected
361,382, 116,Undirected
362,384, 150,Undirected
363,385, 384,Undirected
364,386, 52,Undirected
365,386, 458,Undirected
366,387, 468,Undirected
367,388, 118,Undirected
368,388, 137,Undirected
369,388, 297,Undirected
370,390, 443,Undirected
371,391, 138,Undirected
372,391, 267,Undirected
373,392, 42,Undirected
374,393, 50,Undirected
375,393, 278,Undirected
376,394, 245,Undirected
377,394, 467,Undirected
378,397, 46,Undirected
379,399, 413,Undirected
380,400, 215,Undirected
381,401, 98,Undirected
382,401, 432,Undirected
383,403, 246,Undirected
384,403, 391,Undirected
385,403, 417,Undirected
386,405, 315,Undirected
387,406, 111,Undirected
388,409, 408,Undirected
389,412, 180,Undirected
390,413, 268,Undirected
391,414, 187,Undirected
392,416, 296,Undirected
393,417, 333,Undirected
394,419, 280,Undirected
395,419, 413,Undirected
396,419, 454,Undirected
397,420, 342,Undirected
398,420, 477,Undirected
399,421, 135,Undirected
400,421, 477,Undirected
401,422, 345,Undirected
402,423, 21,Undirected
403,423, 163,Undirected
404,425, 158,Undirected
405,426, 284,Undirected
406,427, 10,Undirected
407,428, 328,Undirected
408,428, 390,Undirected
409,429, 32,Undirected
410,429, 490,Undirected
411,430, 59,Undirected
412,430, 241,Undirected
413,431, 302,Undirected
414,431, 373,Undirected
415,431, 472,Undirected
416,432, 208,Undirected
417,433, 61,Undirected
418,433, 177,Undirected
419,435, 155,Undirected
420,436, 321,Undirected
421,436, 421,Undirected
422,437, 392,Undirected
423,438, 36,Undirected
424,438, 311,Undirected
425,438, 488,Undirected
426,441, 311,Undirected
427,442, 104,Undirected
428,443, 338,Undirected
429,444, 29,Undirected
430,444, 117,Undirected
431,446, 40,Undirected
432,446, 142,Undirected
433,446, 305,Undirected
434,450, 479,Undirected
435,453, 75,Undirected
436,453, 223,Undirected
437,453, 348,Undirected
438,454, 366,Undirected
439,458, 25,Undirected
440,460, 324,Undirected
441,461, 83,Undirected
442,466, 193,Undirected
443,467, 127,Undirected
444,467, 294,Undirected
445,469, 71,Undirected
446,469, 127,Undirected
447,473, 57,Undirected
448,474, 157,Undirected
449,474, 453,Undirected
450,476, 49,Undirected
451,476, 395,Undirected
452,478, 344,Undirected
453,478, 458,Undirected
454,480, 163,Undirected
455,480, 428,Undirected
456,481, 132,Undirected
457,482, 132,Undirected
458,483, 88,Undirected
459,483, 434,Undirected
460,483, 495,Undirected
461,483, 499,Undirected
462,486, 359,Undirected
463,490, 469,Undirected
464,491, 393,Undirected
465,493, 169,Undirected
466,493, 255,Undirected
467,493, 348,Undirected
468,494, 179,Undirected
469,496, 292,Undirected
470,497, 86,Undirected
471,498, 348,Undirected
