Id, Source, Target, Type
0,0, 1,Undirected
1,0, 2,Undirected
2,0, 3,Undirected
3,0, 4,Undirected
4,1, 2,Undirected
5,1, 3,Undirected
6,1, 4,Undirected
7,2, 3,Undirected
8,2, 4,Undirected
9,3, 4,Undirected
10,2, 5,Undirected
11,1, 5,Undirected
12,0, 5,Undirected
13,3, 5,Undirected
14,1, 6,Undirected
15,2, 6,Undirected
16,0, 6,Undirected
17,5, 6,Undirected
18,3, 7,Undirected
19,6, 7,Undirected
20,2, 7,Undirected
21,1, 7,Undirected
22,1, 8,Undirected
23,2, 8,Undirected
24,6, 8,Undirected
25,5, 8,Undirected
26,1, 9,Undirected
27,2, 9,Undirected
28,0, 9,Undirected
29,3, 9,Undirected
30,8, 10,Undirected
31,1, 10,Undirected
32,0, 10,Undirected
33,4, 10,Undirected
34,0, 11,Undirected
35,5, 11,Undirected
36,3, 11,Undirected
37,6, 11,Undirected
38,11, 12,Undirected
39,2, 12,Undirected
40,6, 12,Undirected
41,0, 12,Undirected
42,2, 13,Undirected
43,8, 13,Undirected
44,11, 13,Undirected
45,0, 13,Undirected
46,11, 14,Undirected
47,3, 14,Undirected
48,5, 14,Undirected
49,2, 14,Undirected
50,13, 15,Undirected
51,11, 15,Undirected
52,10, 15,Undirected
53,9, 15,Undirected
54,0, 16,Undirected
55,1, 16,Undirected
56,7, 16,Undirected
57,14, 16,Undirected
58,8, 17,Undirected
59,5, 17,Undirected
60,0, 17,Undirected
61,13, 17,Undirected
62,8, 18,Undirected
63,7, 18,Undirected
64,12, 18,Undirected
65,0, 18,Undirected
66,8, 19,Undirected
67,12, 19,Undirected
68,6, 19,Undirected
69,4, 19,Undirected
70,0, 20,Undirected
71,10, 20,Undirected
72,7, 20,Undirected
73,13, 20,Undirected
74,8, 21,Undirected
75,10, 21,Undirected
76,2, 21,Undirected
77,20, 21,Undirected
78,6, 22,Undirected
79,4, 22,Undirected
80,11, 22,Undirected
81,0, 22,Undirected
82,11, 23,Undirected
83,5, 23,Undirected
84,2, 23,Undirected
85,17, 23,Undirected
86,21, 24,Undirected
87,8, 24,Undirected
88,9, 24,Undirected
89,6, 24,Undirected
90,19, 25,Undirected
91,13, 25,Undirected
92,10, 25,Undirected
93,0, 25,Undirected
94,14, 26,Undirected
95,5, 26,Undirected
96,10, 26,Undirected
97,4, 26,Undirected
98,1, 27,Undirected
99,14, 27,Undirected
100,2, 27,Undirected
101,7, 27,Undirected
102,6, 28,Undirected
103,13, 28,Undirected
104,26, 28,Undirected
105,2, 28,Undirected
106,2, 29,Undirected
107,7, 29,Undirected
108,22, 29,Undirected
109,26, 29,Undirected
110,13, 30,Undirected
111,10, 30,Undirected
112,16, 30,Undirected
113,18, 30,Undirected
114,20, 31,Undirected
115,5, 31,Undirected
116,3, 31,Undirected
117,17, 31,Undirected
118,12, 32,Undirected
119,7, 32,Undirected
