Id, Source, Target, Type
0,0, 53,Undirected
1,0, 67,Undirected
2,0, 217,Undirected
3,0, 335,Undirected
4,0, 366,Undirected
5,0, 392,Undirected
6,0, 835,Undirected
7,0, 962,Undirected
8,1, 41,Undirected
9,1, 48,Undirected
10,1, 128,Undirected
11,1, 256,Undirected
12,1, 276,Undirected
13,1, 329,Undirected
14,1, 337,Undirected
15,1, 395,Undirected
16,1, 406,Undirected
17,1, 409,Undirected
18,1, 435,Undirected
19,1, 582,Undirected
20,1, 854,Undirected
21,1, 919,Undirected
22,2, 163,Undirected
23,2, 457,Undirected
24,2, 505,Undirected
25,2, 566,Undirected
26,2, 682,Undirected
27,2, 802,Undirected
28,2, 883,Undirected
29,2, 903,Undirected
30,2, 988,Undirected
31,3, 257,Undirected
32,3, 263,Undirected
33,3, 272,Undirected
34,3, 411,Undirected
35,3, 599,Undirected
36,3, 718,Undirected
37,3, 988,Undirected
38,4, 32,Undirected
39,4, 363,Undirected
40,4, 410,Undirected
41,4, 618,Undirected
42,4, 639,Undirected
43,4, 646,Undirected
44,4, 663,Undirected
45,4, 690,Undirected
46,4, 712,Undirected
47,4, 886,Undirected
48,5, 83,Undirected
49,5, 87,Undirected
50,5, 212,Undirected
51,5, 370,Undirected
52,5, 532,Undirected
53,5, 605,Undirected
54,5, 748,Undirected
55,5, 783,Undirected
56,5, 929,Undirected
57,6, 43,Undirected
58,6, 118,Undirected
59,6, 318,Undirected
60,6, 495,Undirected
61,6, 617,Undirected
62,6, 769,Undirected
63,6, 820,Undirected
64,6, 834,Undirected
65,6, 931,Undirected
66,6, 955,Undirected
67,7, 142,Undirected
68,7, 167,Undirected
69,7, 191,Undirected
70,7, 772,Undirected
71,8, 59,Undirected
72,8, 199,Undirected
73,8, 220,Undirected
74,8, 240,Undirected
75,8, 358,Undirected
76,8, 369,Undirected
77,8, 376,Undirected
78,8, 388,Undirected
79,8, 439,Undirected
80,8, 475,Undirected
81,8, 497,Undirected
82,8, 554,Undirected
83,8, 699,Undirected
84,8, 768,Undirected
85,8, 803,Undirected
86,8, 847,Undirected
87,8, 861,Undirected
88,8, 989,Undirected
89,9, 96,Undirected
90,9, 210,Undirected
91,9, 413,Undirected
92,9, 542,Undirected
93,9, 688,Undirected
94,9, 724,Undirected
95,9, 774,Undirected
96,9, 818,Undirected
97,9, 936,Undirected
98,10, 46,Undirected
99,10, 330,Undirected
100,10, 438,Undirected
101,10, 704,Undirected
102,10, 948,Undirected
103,10, 978,Undirected
104,11, 366,Undirected
105,11, 572,Undirected
106,11, 630,Undirected
107,11, 640,Undirected
108,11, 814,Undirected
109,12, 117,Undirected
110,12, 239,Undirected
111,12, 258,Undirected
112,12, 361,Undirected
113,12, 396,Undirected
114,12, 601,Undirected
115,12, 692,Undirected
116,12, 734,Undirected
117,12, 982,Undirected
118,13, 301,Undirected
119,13, 311,Undirected
120,13, 516,Undirected
121,13, 839,Undirected
122,13, 919,Undirected
123,13, 959,Undirected
124,14, 128,Undirected
125,14, 520,Undirected
126,14, 672,Undirected
127,14, 677,Undirected
128,14, 904,Undirected
129,14, 976,Undirected
130,15, 37,Undirected
131,15, 153,Undirected
132,15, 168,Undirected
133,15, 183,Undirected
134,15, 195,Undirected
135,15, 357,Undirected
136,15, 375,Undirected
137,15, 544,Undirected
138,15, 639,Undirected
139,15, 720,Undirected
140,15, 873,Undirected
141,15, 913,Undirected
142,16, 45,Undirected
143,16, 156,Undirected
144,16, 164,Undirected
145,16, 522,Undirected
146,16, 523,Undirected
147,16, 578,Undirected
148,16, 655,Undirected
149,16, 867,Undirected
150,17, 70,Undirected
151,17, 83,Undirected
152,17, 130,Undirected
153,17, 226,Undirected
154,17, 318,Undirected
155,17, 464,Undirected
156,17, 525,Undirected
157,17, 606,Undirected
158,17, 611,Undirected
159,17, 857,Undirected
160,17, 879,Undirected
161,17, 882,Undirected
162,17, 901,Undirected
163,17, 995,Undirected
164,18, 156,Undirected
165,18, 205,Undirected
166,18, 484,Undirected
167,18, 538,Undirected
168,18, 605,Undirected
169,18, 666,Undirected
170,18, 685,Undirected
171,19, 221,Undirected
172,19, 540,Undirected
173,19, 859,Undirected
174,20, 48,Undirected
175,20, 167,Undirected
176,20, 366,Undirected
177,20, 370,Undirected
178,20, 382,Undirected
179,20, 447,Undirected
180,20, 498,Undirected
181,20, 911,Undirected
182,21, 151,Undirected
183,21, 251,Undirected
184,21, 303,Undirected
185,21, 328,Undirected
186,21, 543,Undirected
187,21, 661,Undirected
188,21, 755,Undirected
189,21, 883,Undirected
190,22, 348,Undirected
191,22, 371,Undirected
192,22, 419,Undirected
193,22, 435,Undirected
194,22, 520,Undirected
195,22, 555,Undirected
196,22, 639,Undirected
197,22, 929,Undirected
198,22, 946,Undirected
199,23, 184,Undirected
200,23, 414,Undirected
201,23, 590,Undirected
202,23, 658,Undirected
203,23, 691,Undirected
204,23, 694,Undirected
205,23, 831,Undirected
206,24, 321,Undirected
207,24, 544,Undirected
208,24, 626,Undirected
209,24, 768,Undirected
210,24, 892,Undirected
211,24, 919,Undirected
212,24, 967,Undirected
213,24, 984,Undirected
214,25, 80,Undirected
