Id, Source, Target, Type
0,0, 52,Undirected
1,0, 612,Undirected
2,0, 879,Undirected
3,1, 55,Undirected
4,1, 215,Undirected
5,1, 280,Undirected
6,1, 291,Undirected
7,1, 408,Undirected
8,2, 158,Undirected
9,2, 259,Undirected
10,2, 286,Undirected
11,2, 345,Undirected
12,2, 825,Undirected
13,2, 935,Undirected
14,3, 132,Undirected
15,3, 434,Undirected
16,3, 638,Undirected
17,3, 917,Undirected
18,3, 982,Undirected
19,4, 6,Undirected
20,4, 59,Undirected
21,4, 375,Undirected
22,4, 448,Undirected
23,4, 629,Undirected
24,4, 666,Undirected
25,4, 983,Undirected
26,5, 180,Undirected
27,5, 293,Undirected
28,5, 462,Undirected
29,5, 466,Undirected
30,5, 468,Undirected
31,5, 621,Undirected
32,5, 745,Undirected
33,5, 925,Undirected
34,6, 47,Undirected
35,6, 50,Undirected
36,6, 117,Undirected
37,6, 533,Undirected
38,6, 565,Undirected
39,6, 598,Undirected
40,6, 979,Undirected
41,7, 49,Undirected
42,7, 178,Undirected
43,7, 198,Undirected
44,7, 322,Undirected
45,7, 582,Undirected
46,7, 816,Undirected
47,7, 836,Undirected
48,7, 888,Undirected
49,8, 42,Undirected
50,8, 190,Undirected
51,8, 259,Undirected
52,8, 308,Undirected
53,8, 456,Undirected
54,8, 681,Undirected
55,8, 912,Undirected
56,8, 977,Undirected
57,9, 29,Undirected
58,9, 260,Undirected
59,9, 400,Undirected
60,9, 477,Undirected
61,9, 478,Undirected
62,9, 554,Undirected
63,9, 555,Undirected
64,9, 596,Undirected
65,9, 887,Undirected
66,9, 981,Undirected
67,10, 136,Undirected
68,10, 274,Undirected
69,10, 326,Undirected
70,10, 463,Undirected
71,10, 608,Undirected
72,10, 637,Undirected
73,10, 647,Undirected
74,11, 26,Undirected
75,11, 285,Undirected
76,11, 389,Undirected
77,11, 400,Undirected
78,11, 462,Undirected
79,11, 565,Undirected
80,11, 642,Undirected
81,11, 654,Undirected
82,11, 839,Undirected
83,11, 864,Undirected
84,12, 241,Undirected
85,12, 246,Undirected
86,12, 292,Undirected
87,12, 300,Undirected
88,12, 319,Undirected
89,12, 323,Undirected
90,12, 372,Undirected
91,12, 404,Undirected
92,12, 814,Undirected
93,13, 59,Undirected
94,13, 224,Undirected
95,13, 266,Undirected
96,13, 613,Undirected
97,13, 672,Undirected
98,13, 865,Undirected
99,13, 911,Undirected
100,14, 107,Undirected
101,14, 152,Undirected
102,14, 273,Undirected
103,14, 473,Undirected
104,14, 485,Undirected
105,14, 607,Undirected
106,14, 793,Undirected
107,14, 902,Undirected
108,14, 939,Undirected
109,15, 15,Undirected
110,15, 93,Undirected
111,15, 135,Undirected
112,15, 295,Undirected
113,15, 343,Undirected
114,15, 450,Undirected
