Id, Source, Target, Type
0,0, 1,Undirected
1,0, 2,Undirected
2,0, 3,Undirected
3,0, 4,Undirected
4,1, 2,Undirected
5,1, 3,Undirected
6,1, 4,Undirected
7,2, 3,Undirected
8,2, 4,Undirected
9,3, 4,Undirected
10,0, 5,Undirected
11,1, 5,Undirected
12,2, 5,Undirected
13,4, 5,Undirected
14,4, 6,Undirected
15,5, 6,Undirected
16,3, 6,Undirected
17,0, 6,Undirected
18,1, 7,Undirected
19,0, 7,Undirected
20,6, 7,Undirected
21,5, 7,Undirected
22,0, 8,Undirected
23,4, 8,Undirected
24,3, 8,Undirected
25,2, 8,Undirected
26,4, 9,Undirected
27,3, 9,Undirected
28,5, 9,Undirected
29,6, 9,Undirected
30,4, 10,Undirected
31,2, 10,Undirected
32,6, 10,Undirected
33,3, 10,Undirected
34,2, 11,Undirected
35,4, 11,Undirected
36,1, 11,Undirected
37,7, 11,Undirected
38,11, 12,Undirected
39,2, 12,Undirected
40,3, 12,Undirected
41,4, 12,Undirected
42,11, 13,Undirected
43,8, 13,Undirected
44,0, 13,Undirected
45,4, 13,Undirected
46,11, 14,Undirected
47,5, 14,Undirected
48,1, 14,Undirected
49,2, 14,Undirected
50,5, 15,Undirected
51,3, 15,Undirected
52,11, 15,Undirected
53,0, 15,Undirected
54,3, 16,Undirected
55,14, 16,Undirected
56,6, 16,Undirected
57,4, 16,Undirected
58,8, 17,Undirected
59,16, 17,Undirected
60,3, 17,Undirected
61,12, 17,Undirected
62,2, 18,Undirected
63,0, 18,Undirected
64,6, 18,Undirected
65,1, 18,Undirected
66,5, 19,Undirected
67,11, 19,Undirected
68,0, 19,Undirected
69,15, 19,Undirected
70,12, 20,Undirected
71,19, 20,Undirected
72,0, 20,Undirected
73,3, 20,Undirected
74,12, 21,Undirected
75,16, 21,Undirected
76,11, 21,Undirected
77,13, 21,Undirected
78,16, 22,Undirected
79,15, 22,Undirected
80,11, 22,Undirected
81,4, 22,Undirected
82,10, 23,Undirected
83,2, 23,Undirected
84,20, 23,Undirected
85,3, 23,Undirected
86,3, 24,Undirected
87,9, 24,Undirected
88,19, 24,Undirected
89,2, 24,Undirected
90,7, 25,Undirected
91,1, 25,Undirected
92,6, 25,Undirected
93,23, 25,Undirected
94,2, 26,Undirected
95,8, 26,Undirected
96,22, 26,Undirected
97,15, 26,Undirected
98,10, 27,Undirected
99,11, 27,Undirected
100,23, 27,Undirected
101,12, 27,Undirected
102,1, 28,Undirected
103,11, 28,Undirected
104,20, 28,Undirected
105,23, 28,Undirected
106,0, 29,Undirected
107,28, 29,Undirected
108,1, 29,Undirected
109,12, 29,Undirected
110,7, 30,Undirected
111,19, 30,Undirected
112,4, 30,Undirected
113,23, 30,Undirected
114,11, 31,Undirected
115,5, 31,Undirected
116,3, 31,Undirected
117,16, 31,Undirected
118,11, 32,Undirected
119,6, 32,Undirected
