Id, Source, Target, Type
0,0, 69,Undirected
1,0, 178,Undirected
2,1, 496,Undirected
3,4, 550,Undirected
4,4, 749,Undirected
5,5, 210,Undirected
6,6, 846,Undirected
7,8, 45,Undirected
8,9, 408,Undirected
9,9, 751,Undirected
10,10, 620,Undirected
11,11, 750,Undirected
12,11, 898,Undirected
13,12, 596,Undirected
14,14, 441,Undirected
15,15, 969,Undirected
16,16, 72,Undirected
17,16, 619,Undirected
18,16, 929,Undirected
19,19, 886,Undirected
20,20, 876,Undirected
21,21, 98,Undirected
22,21, 383,Undirected
23,22, 306,Undirected
24,22, 885,Undirected
25,23, 335,Undirected
26,24, 81,Undirected
27,24, 101,Undirected
28,25, 603,Undirected
29,26, 920,Undirected
30,27, 742,Undirected
31,28, 719,Undirected
32,29, 205,Undirected
33,29, 742,Undirected
34,29, 903,Undirected
35,31, 419,Undirected
36,32, 875,Undirected
37,36, 487,Undirected
38,36, 978,Undirected
39,37, 711,Undirected
40,39, 12,Undirected
41,39, 105,Undirected
42,39, 215,Undirected
43,39, 492,Undirected
44,40, 798,Undirected
45,42, 998,Undirected
46,43, 408,Undirected
47,44, 516,Undirected
48,45, 262,Undirected
49,46, 687,Undirected
50,46, 852,Undirected
51,46, 855,Undirected
52,49, 90,Undirected
53,52, 310,Undirected
54,52, 336,Undirected
55,52, 886,Undirected
56,53, 607,Undirected
57,55, 176,Undirected
58,55, 374,Undirected
59,55, 980,Undirected
60,57, 700,Undirected
61,57, 956,Undirected
62,58, 96,Undirected
63,58, 880,Undirected
64,58, 915,Undirected
65,59, 316,Undirected
66,59, 643,Undirected
67,60, 39,Undirected
68,60, 107,Undirected
69,60, 433,Undirected
70,60, 859,Undirected
71,61, 123,Undirected
72,61, 777,Undirected
73,62, 136,Undirected
74,63, 156,Undirected
75,64, 3,Undirected
76,65, 549,Undirected
77,66, 160,Undirected
78,66, 505,Undirected
79,67, 108,Undirected
80,67, 274,Undirected
81,68, 505,Undirected
82,69, 197,Undirected
