Id, Source, Target, Type
0,0, 1,Undirected
1,0, 2,Undirected
2,0, 3,Undirected
3,1, 2,Undirected
4,1, 3,Undirected
5,2, 3,Undirected
6,3, 4,Undirected
7,1, 4,Undirected
8,2, 4,Undirected
9,1, 5,Undirected
10,4, 5,Undirected
11,2, 5,Undirected
12,3, 6,Undirected
13,4, 6,Undirected
14,1, 6,Undirected
15,5, 7,Undirected
16,2, 7,Undirected
17,3, 7,Undirected
18,5, 8,Undirected
19,7, 8,Undirected
20,4, 8,Undirected
21,1, 9,Undirected
22,0, 9,Undirected
23,3, 9,Undirected
24,9, 10,Undirected
25,7, 10,Undirected
26,8, 10,Undirected
27,2, 11,Undirected
28,0, 11,Undirected
29,3, 11,Undirected
30,8, 12,Undirected
31,3, 12,Undirected
32,0, 12,Undirected
33,5, 13,Undirected
34,8, 13,Undirected
35,9, 13,Undirected
36,5, 14,Undirected
37,2, 14,Undirected
38,7, 14,Undirected
39,1, 15,Undirected
40,2, 15,Undirected
41,8, 15,Undirected
42,2, 16,Undirected
43,8, 16,Undirected
44,5, 16,Undirected
45,3, 17,Undirected
46,5, 17,Undirected
47,13, 17,Undirected
48,5, 18,Undirected
49,6, 18,Undirected
50,2, 18,Undirected
51,5, 19,Undirected
52,0, 19,Undirected
53,2, 19,Undirected
54,8, 20,Undirected
55,7, 20,Undirected
56,1, 20,Undirected
57,5, 21,Undirected
58,6, 21,Undirected
59,8, 21,Undirected
60,20, 22,Undirected
61,3, 22,Undirected
62,13, 22,Undirected
63,2, 23,Undirected
64,16, 23,Undirected
65,5, 23,Undirected
66,22, 24,Undirected
67,7, 24,Undirected
68,3, 24,Undirected
69,16, 25,Undirected
70,3, 25,Undirected
71,2, 25,Undirected
72,3, 26,Undirected
73,10, 26,Undirected
74,4, 26,Undirected
75,15, 27,Undirected
76,2, 27,Undirected
77,21, 27,Undirected
78,20, 28,Undirected
79,9, 28,Undirected
80,1, 28,Undirected
81,2, 29,Undirected
82,1, 29,Undirected
83,8, 29,Undirected
84,0, 30,Undirected
85,11, 30,Undirected
86,1, 30,Undirected
87,2, 31,Undirected
88,6, 31,Undirected
89,27, 31,Undirected
90,2, 32,Undirected
91,9, 32,Undirected
92,28, 32,Undirected
93,2, 33,Undirected
94,1, 33,Undirected
95,8, 33,Undirected
96,15, 34,Undirected
97,1, 34,Undirected
98,19, 34,Undirected
99,5, 35,Undirected
100,3, 35,Undirected
101,8, 35,Undirected
102,29, 36,Undirected
103,5, 36,Undirected
104,33, 36,Undirected
105,16, 37,Undirected
106,19, 37,Undirected
107,5, 37,Undirected
108,1, 38,Undirected
109,8, 38,Undirected
110,24, 38,Undirected
111,7, 39,Undirected
112,37, 39,Undirected
113,2, 39,Undirected
114,1, 40,Undirected
115,11, 40,Undirected
116,0, 40,Undirected
117,36, 41,Undirected
118,6, 41,Undirected
119,2, 41,Undirected
