Id, Source, Target, Type
0,0, 1,Undirected
1,0, 2,Undirected
2,0, 3,Undirected
3,0, 4,Undirected
4,1, 2,Undirected
5,1, 3,Undirected
6,1, 4,Undirected
7,2, 3,Undirected
8,2, 4,Undirected
9,3, 4,Undirected
10,4, 5,Undirected
11,2, 5,Undirected
12,0, 5,Undirected
13,1, 5,Undirected
14,5, 6,Undirected
15,3, 6,Undirected
16,1, 6,Undirected
17,4, 6,Undirected
18,3, 7,Undirected
19,2, 7,Undirected
20,6, 7,Undirected
21,5, 7,Undirected
22,1, 8,Undirected
23,4, 8,Undirected
24,2, 8,Undirected
25,7, 8,Undirected
26,8, 9,Undirected
27,2, 9,Undirected
28,5, 9,Undirected
29,7, 9,Undirected
30,1, 10,Undirected
31,4, 10,Undirected
32,5, 10,Undirected
33,7, 10,Undirected
34,7, 11,Undirected
35,2, 11,Undirected
36,5, 11,Undirected
37,1, 11,Undirected
38,4, 12,Undirected
39,8, 12,Undirected
40,1, 12,Undirected
41,2, 12,Undirected
42,1, 13,Undirected
43,2, 13,Undirected
44,10, 13,Undirected
45,7, 13,Undirected
46,3, 14,Undirected
47,10, 14,Undirected
48,8, 14,Undirected
49,1, 14,Undirected
50,9, 15,Undirected
51,2, 15,Undirected
52,1, 15,Undirected
53,10, 15,Undirected
54,3, 16,Undirected
55,1, 16,Undirected
56,8, 16,Undirected
57,2, 16,Undirected
58,4, 17,Undirected
59,13, 17,Undirected
60,7, 17,Undirected
61,15, 17,Undirected
62,1, 18,Undirected
63,2, 18,Undirected
64,4, 18,Undirected
65,13, 18,Undirected
66,16, 19,Undirected
67,10, 19,Undirected
68,4, 19,Undirected
69,1, 19,Undirected
70,10, 20,Undirected
71,7, 20,Undirected
72,12, 20,Undirected
73,13, 20,Undirected
74,17, 21,Undirected
75,1, 21,Undirected
76,15, 21,Undirected
77,10, 21,Undirected
78,7, 22,Undirected
79,11, 22,Undirected
80,2, 22,Undirected
81,4, 22,Undirected
82,1, 23,Undirected
83,19, 23,Undirected
84,2, 23,Undirected
85,5, 23,Undirected
86,13, 24,Undirected
87,5, 24,Undirected
88,21, 24,Undirected
89,4, 24,Undirected
90,17, 25,Undirected
91,20, 25,Undirected
92,4, 25,Undirected
93,1, 25,Undirected
94,14, 26,Undirected
95,2, 26,Undirected
96,15, 26,Undirected
97,1, 26,Undirected
98,13, 27,Undirected
99,21, 27,Undirected
100,5, 27,Undirected
101,25, 27,Undirected
102,8, 28,Undirected
103,26, 28,Undirected
104,13, 28,Undirected
105,5, 28,Undirected
106,5, 29,Undirected
107,7, 29,Undirected
108,14, 29,Undirected
109,2, 29,Undirected
110,14, 30,Undirected
111,2, 30,Undirected
112,5, 30,Undirected
113,19, 30,Undirected
114,28, 31,Undirected
115,23, 31,Undirected
116,16, 31,Undirected
117,29, 31,Undirected
118,10, 32,Undirected
119,28, 32,Undirected
