Id, Source, Target, Type
0,1, 127,Undirected
1,2, 444,Undirected
2,3, 106,Undirected
3,4, 231,Undirected
4,5, 452,Undirected
5,6, 31,Undirected
6,7, 217,Undirected
7,8, 425,Undirected
8,9, 167,Undirected
9,11, 139,Undirected
10,14, 16,Undirected
11,14, 387,Undirected
12,15, 171,Undirected
13,17, 11,Undirected
14,18, 127,Undirected
15,26, 89,Undirected
16,29, 217,Undirected
17,31, 208,Undirected
18,32, 161,Undirected
19,32, 461,Undirected
20,37, 325,Undirected
21,37, 434,Undirected
22,38, 214,Undirected
23,42, 44,Undirected
24,42, 493,Undirected
25,43, 271,Undirected
26,47, 245,Undirected
27,50, 124,Undirected
28,52, 359,Undirected
29,55, 11,Undirected
30,58, 80,Undirected
31,61, 337,Undirected
32,62, 105,Undirected
33,64, 413,Undirected
34,64, 432,Undirected
35,65, 146,Undirected
36,67, 61,Undirected
37,67, 346,Undirected
38,68, 396,Undirected
39,70, 307,Undirected
40,71, 121,Undirected
41,72, 176,Undirected
42,73, 371,Undirected
43,76, 398,Undirected
44,82, 288,Undirected
45,82, 310,Undirected
46,83, 176,Undirected
47,84, 152,Undirected
48,87, 148,Undirected
49,93, 326,Undirected
50,94, 108,Undirected
51,96, 398,Undirected
52,98, 28,Undirected
53,99, 28,Undirected
54,101, 246,Undirected
55,102, 126,Undirected
56,105, 346,Undirected
57,107, 361,Undirected
58,107, 445,Undirected
59,109, 414,Undirected
60,114, 175,Undirected
61,114, 420,Undirected
62,122, 195,Undirected
63,123, 414,Undirected
64,125, 381,Undirected
65,130, 394,Undirected
66,131, 418,Undirected
67,133, 93,Undirected
68,133, 351,Undirected
69,134, 322,Undirected
70,136, 476,Undirected
71,138, 482,Undirected
72,139, 175,Undirected
73,141, 125,Undirected
74,150, 397,Undirected
75,152, 352,Undirected
76,154, 3,Undirected
77,155, 138,Undirected
78,156, 227,Undirected
79,157, 4,Undirected
80,159, 389,Undirected
81,163, 31,Undirected
82,167, 360,Undirected
83,167, 426,Undirected
84,170, 26,Undirected
85,170, 206,Undirected
86,170, 371,Undirected
87,170, 429,Undirected
88,172, 165,Undirected
89,173, 498,Undirected
90,174, 287,Undirected
91,182, 47,Undirected
92,184, 373,Undirected
93,186, 74,Undirected
94,186, 407,Undirected
95,187, 314,Undirected
96,188, 132,Undirected
97,188, 259,Undirected
98,189, 89,Undirected
99,190, 360,Undirected
100,191, 215,Undirected
101,191, 495,Undirected
102,194, 50,Undirected
103,195, 293,Undirected
104,195, 399,Undirected
105,196, 183,Undirected
106,197, 78,Undirected
107,197, 155,Undirected
108,201, 317,Undirected
109,205, 333,Undirected
110,206, 280,Undirected
111,213, 181,Undirected
112,214, 216,Undirected
113,218, 286,Undirected
114,219, 49,Undirected
115,229, 470,Undirected
116,230, 379,Undirected
117,233, 173,Undirected
118,237, 266,Undirected
119,239, 76,Undirected
120,240, 305,Undirected
121,241, 112,Undirected
122,243, 61,Undirected
123,243, 303,Undirected
124,245, 17,Undirected
125,245, 407,Undirected
126,247, 282,Undirected
127,248, 19,Undirected
128,248, 172,Undirected
129,248, 209,Undirected
130,253, 309,Undirected
131,257, 350,Undirected
132,259, 44,Undirected
133,261, 487,Undirected
134,262, 259,Undirected
135,263, 152,Undirected
136,271, 185,Undirected
137,275, 444,Undirected
138,277, 346,Undirected
139,277, 366,Undirected
140,278, 20,Undirected
141,278, 51,Undirected
142,279, 315,Undirected
143,281, 76,Undirected
144,283, 143,Undirected
145,287, 91,Undirected
146,288, 32,Undirected
147,289, 381,Undirected
148,290, 449,Undirected
149,294, 80,Undirected
150,294, 476,Undirected
151,295, 190,Undirected
152,295, 284,Undirected
153,296, 247,Undirected
154,301, 233,Undirected
155,302, 496,Undirected
156,303, 412,Undirected
157,304, 280,Undirected
158,306, 382,Undirected
159,308, 288,Undirected
160,309, 175,Undirected
161,309, 429,Undirected
162,310, 317,Undirected
163,313, 98,Undirected
164,313, 184,Undirected
165,313, 192,Undirected
166,314, 85,Undirected
167,315, 371,Undirected
168,316, 126,Undirected
169,316, 324,Undirected
170,320, 115,Undirected
171,326, 51,Undirected
172,330, 52,Undirected
173,334, 191,Undirected
174,334, 364,Undirected
175,336, 75,Undirected
176,336, 222,Undirected
177,337, 53,Undirected
178,339, 49,Undirected
179,339, 167,Undirected
180,339, 210,Undirected
181,339, 330,Undirected
182,341, 173,Undirected
183,342, 80,Undirected
184,342, 458,Undirected
185,344, 61,Undirected
186,349, 88,Undirected
187,349, 166,Undirected
188,350, 82,Undirected
189,350, 184,Undirected
190,351, 30,Undirected
191,351, 42,Undirected
192,353, 372,Undirected
193,353, 464,Undirected
194,355, 91,Undirected
195,356, 4,Undirected
196,356, 102,Undirected
197,360, 331,Undirected
198,361, 117,Undirected
199,362, 330,Undirected
200,364, 395,Undirected
201,365, 163,Undirected
202,366, 191,Undirected
203,367, 311,Undirected
204,371, 229,Undirected
205,371, 350,Undirected
206,371, 362,Undirected
207,372, 124,Undirected
208,381, 26,Undirected
209,383, 435,Undirected
210,385, 478,Undirected
211,386, 381,Undirected
212,389, 341,Undirected
213,390, 426,Undirected
214,390, 450,Undirected
215,394, 26,Undirected
216,396, 242,Undirected
217,399, 78,Undirected
218,399, 295,Undirected
219,406, 100,Undirected
220,407, 364,Undirected
221,407, 430,Undirected
222,408, 3,Undirected
223,409, 199,Undirected
224,410, 414,Undirected
225,412, 480,Undirected
226,415, 326,Undirected
227,418, 124,Undirected
228,419, 15,Undirected
229,420, 242,Undirected
230,422, 310,Undirected
231,425, 95,Undirected
232,426, 456,Undirected
233,427, 201,Undirected
234,428, 193,Undirected
235,429, 200,Undirected
236,431, 74,Undirected
237,433, 460,Undirected
238,434, 51,Undirected
239,434, 167,Undirected
240,434, 259,Undirected
241,435, 462,Undirected
242,437, 249,Undirected
243,437, 274,Undirected
244,438, 321,Undirected
245,439, 5,Undirected
246,443, 372,Undirected
247,443, 400,Undirected
248,445, 124,Undirected
249,447, 412,Undirected
250,452, 369,Undirected
251,453, 62,Undirected
252,453, 104,Undirected
253,454, 139,Undirected
254,456, 353,Undirected
255,459, 155,Undirected
256,460, 305,Undirected
257,460, 384,Undirected
258,462, 367,Undirected
259,464, 63,Undirected
260,468, 352,Undirected
261,469, 87,Undirected
262,472, 31,Undirected
263,472, 138,Undirected
264,473, 93,Undirected
265,475, 69,Undirected
266,476, 421,Undirected
267,477, 285,Undirected
268,479, 269,Undirected
269,480, 361,Undirected
270,480, 480,Undirected
271,488, 48,Undirected
272,489, 165,Undirected
273,496, 339,Undirected
274,499, 95,Undirected
