Id, Source, Target, Type
0,0, 39,Undirected
1,0, 417,Undirected
2,0, 1611,Undirected
3,0, 2928,Undirected
4,0, 3875,Undirected
5,1, 48,Undirected
6,1, 991,Undirected
7,1, 1221,Undirected
8,1, 3887,Undirected
9,2, 20,Undirected
10,2, 844,Undirected
11,2, 1234,Undirected
12,2, 2475,Undirected
13,3, 3279,Undirected
14,3, 3551,Undirected
15,3, 3813,Undirected
16,3, 4155,Undirected
17,3, 4284,Undirected
18,3, 4582,Undirected
19,4, 2729,Undirected
20,4, 3925,Undirected
21,4, 4482,Undirected
22,4, 4560,Undirected
23,4, 4908,Undirected
24,5, 1371,Undirected
25,5, 2464,Undirected
26,5, 3090,Undirected
27,5, 3135,Undirected
28,6, 3448,Undirected
29,6, 4439,Undirected
30,6, 4709,Undirected
31,6, 4761,Undirected
32,7, 235,Undirected
33,7, 1335,Undirected
34,7, 1467,Undirected
35,7, 1736,Undirected
36,7, 3595,Undirected
37,8, 707,Undirected
38,8, 1551,Undirected
39,8, 2650,Undirected
40,9, 416,Undirected
41,9, 648,Undirected
42,9, 1941,Undirected
43,9, 4897,Undirected
44,10, 259,Undirected
45,10, 301,Undirected
46,10, 3261,Undirected
47,10, 3856,Undirected
48,11, 1224,Undirected
49,11, 1235,Undirected
50,11, 3608,Undirected
51,11, 3799,Undirected
52,11, 4757,Undirected
53,12, 1490,Undirected
54,12, 1819,Undirected
55,12, 2118,Undirected
56,12, 2950,Undirected
57,12, 3645,Undirected
58,12, 4803,Undirected
59,13, 1263,Undirected
60,13, 3921,Undirected
61,14, 4233,Undirected
62,15, 1282,Undirected
63,15, 2691,Undirected
64,15, 3366,Undirected
65,15, 3912,Undirected
66,16, 499,Undirected
67,16, 1088,Undirected
68,17, 1076,Undirected
69,17, 1116,Undirected
70,17, 1764,Undirected
71,17, 3754,Undirected
72,17, 4289,Undirected
73,17, 4548,Undirected
74,18, 298,Undirected
75,18, 1423,Undirected
76,18, 1966,Undirected
77,18, 2394,Undirected
78,19, 34,Undirected
79,19, 821,Undirected
80,19, 1034,Undirected
81,19, 2793,Undirected
82,19, 3776,Undirected
83,20, 6,Undirected
84,20, 867,Undirected
85,20, 1031,Undirected
86,20, 2065,Undirected
87,20, 2787,Undirected
88,20, 3481,Undirected
89,20, 3527,Undirected
90,20, 3674,Undirected
91,20, 4105,Undirected
92,21, 3708,Undirected
93,21, 4472,Undirected
94,22, 1172,Undirected
95,22, 1816,Undirected
96,22, 1878,Undirected
97,22, 3351,Undirected
98,23, 2640,Undirected
99,23, 4830,Undirected
100,24, 2289,Undirected
101,24, 2477,Undirected
102,24, 3399,Undirected
103,25, 66,Undirected
104,25, 412,Undirected
105,25, 2222,Undirected
106,25, 3066,Undirected
107,25, 3132,Undirected
108,25, 4094,Undirected
109,25, 4712,Undirected
110,25, 4895,Undirected
111,26, 166,Undirected
112,26, 682,Undirected
113,26, 1465,Undirected
114,26, 1568,Undirected
115,26, 3549,Undirected
116,27, 1256,Undirected
117,27, 1632,Undirected
118,27, 2181,Undirected
119,27, 2836,Undirected
120,27, 2887,Undirected
121,27, 3018,Undirected
122,27, 3918,Undirected
123,27, 4284,Undirected
124,28, 648,Undirected
125,28, 1484,Undirected
126,28, 1903,Undirected
127,28, 3457,Undirected
128,28, 3862,Undirected
129,28, 4973,Undirected
130,29, 262,Undirected
131,29, 3921,Undirected
132,29, 4045,Undirected
133,29, 4242,Undirected
134,29, 4474,Undirected
135,31, 257,Undirected
136,31, 821,Undirected
137,31, 1424,Undirected
138,31, 2404,Undirected
139,31, 4112,Undirected
140,31, 4670,Undirected
141,32, 2118,Undirected
142,32, 2981,Undirected
143,32, 4479,Undirected
144,33, 919,Undirected
145,33, 2539,Undirected
146,33, 3097,Undirected
147,33, 3464,Undirected
148,33, 4166,Undirected
149,33, 4621,Undirected
150,33, 4825,Undirected
151,34, 904,Undirected
152,34, 2035,Undirected
153,34, 2082,Undirected
154,34, 3820,Undirected
155,34, 4218,Undirected
156,35, 576,Undirected
157,35, 862,Undirected
158,35, 4944,Undirected
159,36, 637,Undirected
160,36, 879,Undirected
161,36, 1132,Undirected
162,37, 745,Undirected
163,37, 912,Undirected
164,37, 1647,Undirected
165,37, 3011,Undirected
166,37, 3482,Undirected
167,37, 3614,Undirected
168,37, 3749,Undirected
169,37, 4519,Undirected
170,38, 525,Undirected
171,38, 584,Undirected
172,38, 799,Undirected
173,38, 827,Undirected
174,38, 2343,Undirected
175,38, 2493,Undirected
176,38, 2924,Undirected
177,38, 4240,Undirected
178,38, 4301,Undirected
179,38, 4305,Undirected
180,39, 525,Undirected
181,39, 2614,Undirected
182,39, 3019,Undirected
183,40, 804,Undirected
184,40, 901,Undirected
185,40, 2151,Undirected
186,41, 241,Undirected
187,41, 1190,Undirected
188,41, 1296,Undirected
189,41, 1332,Undirected
190,41, 1425,Undirected
191,41, 3050,Undirected
192,41, 3947,Undirected
193,42, 225,Undirected
194,42, 316,Undirected
195,42, 2445,Undirected
196,42, 3488,Undirected
197,42, 4863,Undirected
198,43, 2389,Undirected
199,43, 3435,Undirected
200,43, 3481,Undirected
201,43, 3702,Undirected
202,44, 2878,Undirected
203,44, 4186,Undirected
204,45, 1604,Undirected
205,45, 2832,Undirected
206,45, 3112,Undirected
207,45, 3287,Undirected
208,45, 3562,Undirected
209,45, 3723,Undirected
210,45, 3837,Undirected
211,46, 1065,Undirected
212,46, 1824,Undirected
213,46, 3190,Undirected
214,46, 3200,Undirected
215,46, 3625,Undirected
216,46, 3641,Undirected
217,46, 4226,Undirected
218,47, 1398,Undirected
219,47, 3998,Undirected
220,47, 4617,Undirected
221,48, 404,Undirected
222,48, 2414,Undirected
223,48, 2710,Undirected
224,48, 3703,Undirected
225,48, 4018,Undirected
226,48, 4962,Undirected
227,49, 838,Undirected
228,49, 848,Undirected
229,49, 3700,Undirected
230,49, 3743,Undirected
231,49, 4288,Undirected
232,50, 1518,Undirected
233,50, 2094,Undirected
234,50, 3867,Undirected
235,51, 678,Undirected
236,51, 1392,Undirected
237,51, 3050,Undirected
238,51, 4314,Undirected
239,51, 4598,Undirected
240,51, 4625,Undirected
241,52, 327,Undirected
242,52, 804,Undirected
243,52, 2021,Undirected
244,52, 2628,Undirected
245,52, 3458,Undirected
246,52, 4369,Undirected
247,52, 4583,Undirected
248,52, 4676,Undirected
249,52, 4855,Undirected
250,53, 697,Undirected
251,53, 861,Undirected
252,53, 1590,Undirected
253,53, 3455,Undirected
254,54, 1080,Undirected
255,54, 1271,Undirected
256,54, 1436,Undirected
257,54, 2249,Undirected
258,54, 3333,Undirected
259,54, 3736,Undirected
260,54, 4591,Undirected
261,55, 2579,Undirected
262,56, 819,Undirected
263,56, 1305,Undirected
264,56, 1551,Undirected
265,56, 3230,Undirected
266,56, 4018,Undirected
267,56, 4021,Undirected
268,57, 1095,Undirected
269,57, 1124,Undirected
270,57, 2769,Undirected
271,57, 4588,Undirected
272,58, 597,Undirected
273,58, 746,Undirected
274,58, 1821,Undirected
275,58, 1883,Undirected
276,58, 4405,Undirected
277,58, 4597,Undirected
278,59, 3499,Undirected
279,59, 4374,Undirected
280,60, 486,Undirected
281,60, 856,Undirected
282,60, 1041,Undirected
283,60, 1257,Undirected
284,60, 1426,Undirected
285,60, 2199,Undirected
286,60, 3070,Undirected
287,60, 3202,Undirected
288,60, 3435,Undirected
289,60, 4020,Undirected
290,61, 839,Undirected
291,61, 858,Undirected
292,61, 1144,Undirected
293,61, 1516,Undirected
294,61, 1531,Undirected
295,61, 2462,Undirected
296,61, 3720,Undirected
297,61, 3927,Undirected
298,62, 1294,Undirected
299,62, 1493,Undirected
300,62, 1911,Undirected
301,62, 2006,Undirected
302,62, 2385,Undirected
303,62, 2613,Undirected
304,62, 3857,Undirected
305,63, 1522,Undirected
306,63, 2185,Undirected
307,63, 2589,Undirected
308,63, 4467,Undirected
309,64, 1376,Undirected
310,64, 1552,Undirected
311,64, 1744,Undirected
312,64, 2387,Undirected
313,65, 102,Undirected
314,65, 751,Undirected
315,65, 1363,Undirected
316,65, 1805,Undirected
317,65, 2130,Undirected
318,65, 2953,Undirected
319,65, 4663,Undirected
320,66, 791,Undirected
321,66, 1852,Undirected
322,66, 2599,Undirected
323,67, 2058,Undirected
324,67, 3359,Undirected
325,68, 708,Undirected
326,68, 754,Undirected
327,68, 3602,Undirected
328,69, 523,Undirected
329,69, 3312,Undirected
330,69, 4381,Undirected
331,70, 1262,Undirected
332,70, 1573,Undirected
333,70, 1714,Undirected
334,70, 2979,Undirected
335,71, 1166,Undirected
336,71, 2395,Undirected
337,71, 2720,Undirected
338,71, 4648,Undirected
339,72, 1233,Undirected
340,72, 1369,Undirected
341,72, 1669,Undirected
342,72, 2317,Undirected
343,72, 3145,Undirected
344,72, 3747,Undirected
345,73, 2320,Undirected
346,73, 2347,Undirected
347,73, 2747,Undirected
348,73, 2904,Undirected
349,73, 3193,Undirected
350,73, 3256,Undirected
351,73, 4453,Undirected
352,73, 4566,Undirected
353,73, 4705,Undirected
354,73, 4992,Undirected
355,74, 33,Undirected
356,74, 1331,Undirected
357,74, 1584,Undirected
358,74, 2013,Undirected
359,74, 2782,Undirected
360,75, 2597,Undirected
361,75, 2899,Undirected
362,75, 2915,Undirected
363,75, 3888,Undirected
364,76, 783,Undirected
365,76, 825,Undirected
366,76, 925,Undirected
367,76, 1502,Undirected
368,76, 1515,Undirected
369,76, 2533,Undirected
370,76, 2698,Undirected
371,76, 3038,Undirected
372,76, 3672,Undirected
373,76, 4692,Undirected
374,76, 4906,Undirected
375,77, 1650,Undirected
376,77, 2550,Undirected
377,77, 2795,Undirected
378,77, 2929,Undirected
379,77, 4110,Undirected
380,77, 4243,Undirected
381,78, 1107,Undirected
382,78, 1119,Undirected
383,78, 1372,Undirected
384,78, 1958,Undirected
385,78, 3143,Undirected
386,78, 4561,Undirected
387,78, 4696,Undirected
388,79, 308,Undirected
389,79, 1906,Undirected
390,79, 4457,Undirected
391,79, 4752,Undirected
392,80, 356,Undirected
393,80, 715,Undirected
394,80, 1239,Undirected
395,80, 1313,Undirected
396,80, 4772,Undirected
397,81, 994,Undirected
398,81, 1673,Undirected
399,81, 2307,Undirected
400,81, 2784,Undirected
401,81, 3011,Undirected
402,82, 251,Undirected
403,82, 461,Undirected
404,82, 3012,Undirected
405,82, 3375,Undirected
406,82, 4268,Undirected
407,82, 4288,Undirected
408,83, 284,Undirected
409,83, 692,Undirected
410,83, 892,Undirected
411,83, 2013,Undirected
412,83, 3476,Undirected
413,83, 3564,Undirected
414,83, 4278,Undirected
415,84, 613,Undirected
416,84, 2340,Undirected
417,84, 2344,Undirected
418,84, 3360,Undirected
419,85, 855,Undirected
420,85, 899,Undirected
421,85, 1676,Undirected
422,85, 3953,Undirected
423,85, 4710,Undirected
424,85, 4785,Undirected
425,85, 4786,Undirected
426,86, 38,Undirected
427,86, 1016,Undirected
428,86, 1669,Undirected
429,86, 2723,Undirected
430,86, 3207,Undirected
431,86, 3250,Undirected
432,87, 488,Undirected
433,87, 4059,Undirected
