Id, Source, Target, Type
0,0, 1,Undirected
1,0, 2,Undirected
2,0, 3,Undirected
3,0, 4,Undirected
4,1, 2,Undirected
5,1, 3,Undirected
6,1, 4,Undirected
7,2, 3,Undirected
8,2, 4,Undirected
9,3, 4,Undirected
10,1, 5,Undirected
11,3, 5,Undirected
12,4, 5,Undirected
13,2, 5,Undirected
14,1, 6,Undirected
15,2, 6,Undirected
16,3, 6,Undirected
17,5, 6,Undirected
18,6, 7,Undirected
19,0, 7,Undirected
20,5, 7,Undirected
21,2, 7,Undirected
22,3, 8,Undirected
23,2, 8,Undirected
24,6, 8,Undirected
25,7, 8,Undirected
26,7, 9,Undirected
27,8, 9,Undirected
28,5, 9,Undirected
29,6, 9,Undirected
30,2, 10,Undirected
31,6, 10,Undirected
32,3, 10,Undirected
33,7, 10,Undirected
34,5, 11,Undirected
35,0, 11,Undirected
36,1, 11,Undirected
37,10, 11,Undirected
38,6, 12,Undirected
39,10, 12,Undirected
40,3, 12,Undirected
41,2, 12,Undirected
42,12, 13,Undirected
43,5, 13,Undirected
44,6, 13,Undirected
45,7, 13,Undirected
46,5, 14,Undirected
47,2, 14,Undirected
48,7, 14,Undirected
49,1, 14,Undirected
50,11, 15,Undirected
51,3, 15,Undirected
52,9, 15,Undirected
53,2, 15,Undirected
54,8, 16,Undirected
55,6, 16,Undirected
56,10, 16,Undirected
57,2, 16,Undirected
58,14, 17,Undirected
59,12, 17,Undirected
60,6, 17,Undirected
61,5, 17,Undirected
62,2, 18,Undirected
63,9, 18,Undirected
64,11, 18,Undirected
65,7, 18,Undirected
66,4, 19,Undirected
67,18, 19,Undirected
68,17, 19,Undirected
69,1, 19,Undirected
70,4, 20,Undirected
71,6, 20,Undirected
72,3, 20,Undirected
73,8, 20,Undirected
74,4, 21,Undirected
75,10, 21,Undirected
76,7, 21,Undirected
77,13, 21,Undirected
78,4, 22,Undirected
79,3, 22,Undirected
80,10, 22,Undirected
81,16, 22,Undirected
82,1, 23,Undirected
83,3, 23,Undirected
84,19, 23,Undirected
85,6, 23,Undirected
86,9, 24,Undirected
87,17, 24,Undirected
88,5, 24,Undirected
89,23, 24,Undirected
90,13, 25,Undirected
91,10, 25,Undirected
92,9, 25,Undirected
93,6, 25,Undirected
94,25, 26,Undirected
95,15, 26,Undirected
96,24, 26,Undirected
97,5, 26,Undirected
98,3, 27,Undirected
99,2, 27,Undirected
100,5, 27,Undirected
101,7, 27,Undirected
102,23, 28,Undirected
103,15, 28,Undirected
104,3, 28,Undirected
105,21, 28,Undirected
106,19, 29,Undirected
107,18, 29,Undirected
108,26, 29,Undirected
109,3, 29,Undirected
110,5, 30,Undirected
111,8, 30,Undirected
112,25, 30,Undirected
113,0, 30,Undirected
114,2, 31,Undirected
115,10, 31,Undirected
116,8, 31,Undirected
117,27, 31,Undirected
118,10, 32,Undirected
119,3, 32,Undirected
