Id, Source, Target, Type
0,0, 49,Undirected
1,0, 120,Undirected
2,0, 138,Undirected
3,0, 406,Undirected
4,1, 190,Undirected
5,1, 259,Undirected
6,1, 335,Undirected
7,1, 390,Undirected
8,1, 434,Undirected
9,1, 465,Undirected
10,2, 135,Undirected
11,2, 144,Undirected
12,2, 211,Undirected
13,2, 246,Undirected
14,2, 336,Undirected
15,2, 344,Undirected
16,2, 397,Undirected
17,3, 90,Undirected
18,3, 212,Undirected
19,3, 271,Undirected
20,3, 313,Undirected
21,3, 338,Undirected
22,3, 468,Undirected
23,4, 148,Undirected
24,4, 189,Undirected
25,4, 268,Undirected
26,4, 388,Undirected
27,4, 418,Undirected
28,5, 266,Undirected
29,5, 376,Undirected
30,5, 396,Undirected
31,5, 445,Undirected
32,6, 27,Undirected
33,6, 133,Undirected
34,6, 357,Undirected
35,6, 399,Undirected
36,7, 12,Undirected
37,7, 197,Undirected
38,7, 245,Undirected
39,8, 15,Undirected
40,8, 38,Undirected
41,8, 75,Undirected
42,8, 151,Undirected
43,8, 364,Undirected
44,8, 451,Undirected
45,9, 125,Undirected
46,9, 133,Undirected
47,9, 325,Undirected
48,9, 437,Undirected
49,10, 55,Undirected
50,10, 99,Undirected
51,10, 189,Undirected
52,10, 259,Undirected
53,11, 9,Undirected
54,11, 133,Undirected
55,11, 304,Undirected
56,11, 380,Undirected
57,11, 444,Undirected
58,11, 493,Undirected
59,12, 320,Undirected
60,13, 132,Undirected
61,13, 374,Undirected
62,13, 410,Undirected
63,13, 487,Undirected
64,14, 15,Undirected
65,14, 110,Undirected
66,14, 128,Undirected
67,14, 264,Undirected
68,14, 440,Undirected
69,14, 460,Undirected
70,14, 486,Undirected
71,15, 139,Undirected
72,15, 250,Undirected
73,15, 268,Undirected
74,15, 272,Undirected
75,15, 273,Undirected
76,15, 277,Undirected
77,15, 299,Undirected
78,15, 479,Undirected
79,16, 261,Undirected
80,16, 310,Undirected
81,16, 323,Undirected
82,16, 332,Undirected
83,16, 343,Undirected
84,17, 12,Undirected
85,17, 76,Undirected
86,17, 130,Undirected
87,17, 158,Undirected
88,17, 224,Undirected
89,17, 398,Undirected
90,17, 422,Undirected
91,17, 465,Undirected
92,17, 499,Undirected
93,18, 55,Undirected
94,18, 66,Undirected
95,18, 149,Undirected
96,18, 311,Undirected
97,18, 446,Undirected
98,19, 49,Undirected
99,19, 134,Undirected
100,19, 312,Undirected
101,19, 462,Undirected
102,20, 238,Undirected
103,20, 338,Undirected
104,21, 222,Undirected
105,21, 407,Undirected
106,21, 453,Undirected
107,21, 478,Undirected
108,22, 3,Undirected
109,22, 73,Undirected
110,22, 79,Undirected
111,22, 95,Undirected
112,22, 114,Undirected
113,22, 337,Undirected
114,22, 453,Undirected
115,23, 302,Undirected
116,23, 350,Undirected
117,23, 370,Undirected
118,23, 491,Undirected
119,24, 72,Undirected
120,24, 73,Undirected
121,24, 144,Undirected
122,24, 349,Undirected
123,24, 373,Undirected
124,25, 41,Undirected
125,25, 78,Undirected
126,25, 196,Undirected
127,25, 212,Undirected
128,25, 402,Undirected
129,25, 421,Undirected
130,26, 88,Undirected
131,26, 101,Undirected
132,26, 184,Undirected
133,26, 290,Undirected
134,26, 336,Undirected
135,26, 478,Undirected
136,27, 457,Undirected
137,28, 34,Undirected
138,28, 61,Undirected
139,28, 94,Undirected
140,28, 151,Undirected
141,28, 344,Undirected
142,28, 401,Undirected
143,28, 448,Undirected
144,29, 78,Undirected
145,29, 313,Undirected
146,29, 448,Undirected
147,30, 82,Undirected
148,30, 435,Undirected
149,31, 47,Undirected
150,31, 75,Undirected
151,31, 77,Undirected
152,31, 94,Undirected
153,31, 401,Undirected
154,31, 479,Undirected
155,32, 45,Undirected
156,32, 118,Undirected
157,32, 142,Undirected
158,32, 276,Undirected
159,32, 316,Undirected
160,32, 317,Undirected
161,33, 35,Undirected
162,33, 77,Undirected
163,33, 193,Undirected
164,33, 195,Undirected
165,33, 240,Undirected
166,33, 275,Undirected
167,33, 465,Undirected
168,34, 47,Undirected
169,34, 93,Undirected
170,34, 97,Undirected
171,34, 211,Undirected
172,34, 403,Undirected
173,34, 432,Undirected
174,35, 228,Undirected
175,35, 304,Undirected
176,35, 412,Undirected
177,35, 428,Undirected
178,36, 82,Undirected
179,36, 175,Undirected
180,36, 264,Undirected
181,36, 266,Undirected
182,36, 361,Undirected
183,37, 17,Undirected
184,37, 138,Undirected
185,37, 155,Undirected
186,37, 246,Undirected
187,37, 281,Undirected
188,37, 398,Undirected
189,37, 399,Undirected
190,37, 403,Undirected
191,38, 17,Undirected
192,38, 258,Undirected
193,38, 290,Undirected
194,38, 318,Undirected
195,38, 339,Undirected
196,39, 35,Undirected
197,39, 313,Undirected
198,40, 81,Undirected
199,40, 337,Undirected
200,40, 402,Undirected
201,41, 5,Undirected
202,41, 215,Undirected
203,41, 308,Undirected
204,42, 70,Undirected
205,42, 431,Undirected
206,42, 434,Undirected
207,42, 442,Undirected
208,43, 166,Undirected
209,44, 20,Undirected
210,44, 62,Undirected
211,44, 171,Undirected
212,44, 282,Undirected
213,44, 346,Undirected
214,45, 36,Undirected
215,45, 46,Undirected
216,45, 146,Undirected
217,45, 195,Undirected
218,45, 207,Undirected
219,45, 432,Undirected
220,46, 277,Undirected
221,46, 308,Undirected
222,46, 465,Undirected
223,47, 10,Undirected
224,47, 79,Undirected
225,47, 183,Undirected
226,47, 196,Undirected
227,47, 224,Undirected
228,47, 259,Undirected
229,48, 69,Undirected
230,48, 466,Undirected
231,49, 96,Undirected
232,49, 219,Undirected
233,49, 389,Undirected
234,50, 28,Undirected
235,50, 353,Undirected
