Id, Source, Target, Type
0,0, 1,Undirected
1,0, 2,Undirected
2,0, 3,Undirected
3,0, 4,Undirected
4,1, 2,Undirected
5,1, 3,Undirected
6,1, 4,Undirected
7,2, 3,Undirected
8,2, 4,Undirected
9,3, 4,Undirected
10,4, 5,Undirected
11,2, 5,Undirected
12,0, 5,Undirected
13,1, 5,Undirected
14,4, 6,Undirected
15,5, 6,Undirected
16,1, 6,Undirected
17,3, 6,Undirected
18,0, 7,Undirected
19,5, 7,Undirected
20,1, 7,Undirected
21,2, 7,Undirected
22,5, 8,Undirected
23,4, 8,Undirected
24,6, 8,Undirected
25,0, 8,Undirected
26,7, 9,Undirected
27,8, 9,Undirected
28,3, 9,Undirected
29,2, 9,Undirected
30,2, 10,Undirected
31,1, 10,Undirected
32,3, 10,Undirected
33,4, 10,Undirected
34,5, 11,Undirected
35,1, 11,Undirected
36,2, 11,Undirected
37,10, 11,Undirected
38,6, 12,Undirected
39,3, 12,Undirected
40,8, 12,Undirected
41,4, 12,Undirected
42,10, 13,Undirected
43,12, 13,Undirected
44,4, 13,Undirected
45,2, 13,Undirected
46,2, 14,Undirected
47,8, 14,Undirected
48,9, 14,Undirected
49,10, 14,Undirected
50,4, 15,Undirected
51,0, 15,Undirected
52,12, 15,Undirected
53,1, 15,Undirected
54,1, 16,Undirected
55,6, 16,Undirected
56,2, 16,Undirected
57,0, 16,Undirected
58,5, 17,Undirected
59,10, 17,Undirected
60,3, 17,Undirected
61,4, 17,Undirected
62,3, 18,Undirected
63,7, 18,Undirected
64,10, 18,Undirected
65,2, 18,Undirected
66,4, 19,Undirected
67,5, 19,Undirected
68,15, 19,Undirected
69,18, 19,Undirected
70,10, 20,Undirected
71,18, 20,Undirected
72,1, 20,Undirected
73,12, 20,Undirected
74,12, 21,Undirected
75,6, 21,Undirected
76,16, 21,Undirected
77,3, 21,Undirected
78,7, 22,Undirected
79,12, 22,Undirected
80,3, 22,Undirected
81,21, 22,Undirected
82,4, 23,Undirected
83,1, 23,Undirected
84,12, 23,Undirected
85,15, 23,Undirected
86,10, 24,Undirected
87,19, 24,Undirected
88,1, 24,Undirected
89,0, 24,Undirected
90,18, 25,Undirected
91,19, 25,Undirected
92,3, 25,Undirected
93,17, 25,Undirected
94,23, 26,Undirected
95,3, 26,Undirected
96,5, 26,Undirected
97,19, 26,Undirected
98,16, 27,Undirected
99,23, 27,Undirected
100,25, 27,Undirected
101,3, 27,Undirected
102,17, 28,Undirected
103,3, 28,Undirected
104,23, 28,Undirected
105,6, 28,Undirected
106,23, 29,Undirected
107,2, 29,Undirected
108,3, 29,Undirected
109,10, 29,Undirected
110,6, 30,Undirected
111,4, 30,Undirected
112,21, 30,Undirected
113,2, 30,Undirected
114,21, 31,Undirected
115,3, 31,Undirected
116,19, 31,Undirected
117,7, 31,Undirected
118,4, 32,Undirected
119,29, 32,Undirected
