Id, Source, Target, Type
0,0, 125,Undirected
1,2, 206,Undirected
2,3, 367,Undirected
3,4, 322,Undirected
4,5, 49,Undirected
5,7, 121,Undirected
6,7, 476,Undirected
7,7, 493,Undirected
8,11, 409,Undirected
9,12, 65,Undirected
10,12, 428,Undirected
11,13, 225,Undirected
12,13, 314,Undirected
13,13, 372,Undirected
14,18, 367,Undirected
15,19, 67,Undirected
16,19, 77,Undirected
17,19, 341,Undirected
18,19, 368,Undirected
19,23, 205,Undirected
20,23, 390,Undirected
21,25, 102,Undirected
22,26, 71,Undirected
23,28, 171,Undirected
24,28, 364,Undirected
25,30, 53,Undirected
26,30, 184,Undirected
27,31, 431,Undirected
28,32, 69,Undirected
29,32, 346,Undirected
30,33, 92,Undirected
31,33, 264,Undirected
32,33, 428,Undirected
33,34, 165,Undirected
34,34, 259,Undirected
35,34, 453,Undirected
36,35, 255,Undirected
37,41, 342,Undirected
38,41, 428,Undirected
39,42, 16,Undirected
40,42, 205,Undirected
41,42, 429,Undirected
42,43, 172,Undirected
43,44, 43,Undirected
44,44, 175,Undirected
45,46, 49,Undirected
46,46, 130,Undirected
47,47, 381,Undirected
48,48, 343,Undirected
49,49, 36,Undirected
50,50, 391,Undirected
51,51, 271,Undirected
52,51, 471,Undirected
53,52, 220,Undirected
54,52, 261,Undirected
55,52, 298,Undirected
56,53, 32,Undirected
57,53, 136,Undirected
58,53, 273,Undirected
59,54, 314,Undirected
60,55, 408,Undirected
61,57, 95,Undirected
62,59, 429,Undirected
63,59, 489,Undirected
64,61, 339,Undirected
65,61, 400,Undirected
66,62, 467,Undirected
67,63, 166,Undirected
68,64, 492,Undirected
69,65, 149,Undirected
70,67, 248,Undirected
71,68, 167,Undirected
72,68, 202,Undirected
73,70, 499,Undirected
74,71, 391,Undirected
75,72, 162,Undirected
76,72, 314,Undirected
77,72, 405,Undirected
78,73, 81,Undirected
79,74, 247,Undirected
80,74, 408,Undirected
81,76, 219,Undirected
82,76, 473,Undirected
83,77, 36,Undirected
84,77, 381,Undirected
85,78, 72,Undirected
86,80, 213,Undirected
87,80, 286,Undirected
88,82, 481,Undirected
89,83, 384,Undirected
90,84, 257,Undirected
91,89, 260,Undirected
92,91, 109,Undirected
93,93, 57,Undirected
94,93, 438,Undirected
95,94, 420,Undirected
96,94, 484,Undirected
97,95, 317,Undirected
98,96, 148,Undirected
99,96, 492,Undirected
100,98, 438,Undirected
101,99, 399,Undirected
102,101, 353,Undirected
103,101, 434,Undirected
104,102, 360,Undirected
105,103, 170,Undirected
106,104, 71,Undirected
107,104, 155,Undirected
108,105, 214,Undirected
109,105, 398,Undirected
110,106, 50,Undirected
111,106, 427,Undirected
112,108, 100,Undirected
113,109, 459,Undirected
114,110, 436,Undirected
115,111, 277,Undirected
116,112, 108,Undirected
117,113, 276,Undirected
118,113, 433,Undirected
119,114, 127,Undirected
120,114, 188,Undirected
121,115, 369,Undirected
122,115, 431,Undirected
123,116, 444,Undirected
124,117, 151,Undirected
125,117, 157,Undirected
126,117, 236,Undirected
127,119, 27,Undirected
128,119, 421,Undirected
129,121, 352,Undirected
130,124, 225,Undirected
131,124, 459,Undirected
132,126, 294,Undirected
133,127, 25,Undirected
134,127, 172,Undirected
135,129, 148,Undirected
136,130, 326,Undirected
137,133, 58,Undirected
138,133, 187,Undirected
139,133, 276,Undirected
140,134, 94,Undirected
141,134, 101,Undirected
142,134, 183,Undirected
143,135, 489,Undirected
144,138, 31,Undirected
145,139, 277,Undirected
146,139, 402,Undirected
147,141, 92,Undirected
148,141, 380,Undirected
149,144, 226,Undirected
150,144, 445,Undirected
151,147, 459,Undirected
152,150, 66,Undirected
153,151, 452,Undirected
154,152, 40,Undirected
155,152, 49,Undirected
156,153, 189,Undirected
157,153, 207,Undirected
158,153, 235,Undirected
159,153, 280,Undirected
160,153, 472,Undirected
161,154, 5,Undirected
162,155, 310,Undirected
163,156, 425,Undirected
164,159, 178,Undirected
165,160, 66,Undirected
166,163, 100,Undirected
167,163, 319,Undirected
168,164, 56,Undirected
169,164, 93,Undirected
170,164, 301,Undirected
171,166, 22,Undirected
172,170, 75,Undirected
173,170, 455,Undirected
174,171, 405,Undirected
175,172, 26,Undirected
176,172, 69,Undirected
177,172, 149,Undirected
178,173, 353,Undirected
179,175, 277,Undirected
180,178, 97,Undirected
181,178, 394,Undirected
182,181, 281,Undirected
183,181, 378,Undirected
184,184, 12,Undirected
185,186, 361,Undirected
186,187, 225,Undirected
187,187, 342,Undirected
188,189, 424,Undirected
189,190, 406,Undirected
190,193, 207,Undirected
191,193, 440,Undirected
192,194, 249,Undirected
193,195, 340,Undirected
194,197, 315,Undirected
195,197, 415,Undirected
196,198, 313,Undirected
197,198, 355,Undirected
198,199, 59,Undirected
199,199, 330,Undirected
200,199, 336,Undirected
201,199, 406,Undirected
202,200, 22,Undirected
203,200, 53,Undirected
204,201, 50,Undirected
205,201, 179,Undirected
206,201, 198,Undirected
207,204, 108,Undirected
208,205, 67,Undirected
209,205, 358,Undirected
210,206, 119,Undirected
211,207, 487,Undirected
212,208, 181,Undirected
213,208, 197,Undirected
214,209, 98,Undirected
215,209, 198,Undirected
216,209, 455,Undirected
217,210, 6,Undirected
218,210, 331,Undirected
219,211, 168,Undirected
220,213, 195,Undirected
221,215, 167,Undirected
222,215, 228,Undirected
223,215, 236,Undirected
224,217, 334,Undirected
225,217, 411,Undirected
226,218, 53,Undirected
227,218, 468,Undirected
228,220, 226,Undirected
229,221, 219,Undirected
230,223, 177,Undirected
231,223, 318,Undirected
232,224, 423,Undirected
233,226, 68,Undirected
234,226, 235,Undirected
235,227, 318,Undirected
236,229, 210,Undirected
237,229, 389,Undirected
238,230, 342,Undirected
239,230, 420,Undirected
240,231, 107,Undirected
241,232, 147,Undirected
242,232, 188,Undirected
243,233, 386,Undirected
244,234, 150,Undirected
245,235, 155,Undirected
246,236, 376,Undirected
247,237, 219,Undirected
248,237, 486,Undirected
249,239, 26,Undirected
250,239, 151,Undirected
251,239, 357,Undirected
252,239, 381,Undirected
253,239, 426,Undirected
254,240, 397,Undirected
255,241, 259,Undirected
256,241, 270,Undirected
257,246, 47,Undirected
258,249, 300,Undirected
259,250, 348,Undirected
260,251, 115,Undirected
261,251, 482,Undirected
262,252, 256,Undirected
263,252, 430,Undirected
264,253, 58,Undirected
265,256, 183,Undirected
266,257, 130,Undirected
267,258, 240,Undirected
268,261, 257,Undirected
269,262, 68,Undirected
270,262, 325,Undirected
271,263, 474,Undirected
272,264, 32,Undirected
273,264, 96,Undirected
274,264, 143,Undirected
275,264, 486,Undirected
276,267, 385,Undirected
277,268, 70,Undirected
278,269, 483,Undirected
279,269, 488,Undirected
280,271, 201,Undirected
281,272, 73,Undirected
282,272, 237,Undirected
283,275, 433,Undirected
284,276, 82,Undirected
285,277, 413,Undirected
286,280, 66,Undirected
287,280, 337,Undirected
288,282, 355,Undirected
289,283, 206,Undirected
290,284, 331,Undirected
291,285, 392,Undirected
292,285, 409,Undirected
293,286, 366,Undirected
294,289, 261,Undirected
295,290, 32,Undirected
296,290, 185,Undirected
297,290, 309,Undirected
298,290, 476,Undirected
299,290, 486,Undirected
300,291, 408,Undirected
301,294, 352,Undirected
302,294, 431,Undirected
303,294, 452,Undirected
304,295, 270,Undirected
305,295, 337,Undirected
306,296, 147,Undirected
307,297, 262,Undirected
308,298, 21,Undirected
309,299, 37,Undirected
310,300, 346,Undirected
311,300, 387,Undirected
312,301, 75,Undirected
313,301, 233,Undirected
314,301, 269,Undirected
315,301, 427,Undirected
316,302, 223,Undirected
317,302, 352,Undirected
318,305, 24,Undirected
319,305, 406,Undirected
320,305, 495,Undirected
321,306, 280,Undirected
322,307, 178,Undirected
323,307, 203,Undirected
324,308, 63,Undirected
325,308, 72,Undirected
326,308, 496,Undirected
327,309, 87,Undirected
328,309, 360,Undirected
329,310, 442,Undirected
330,311, 81,Undirected
331,311, 101,Undirected
332,311, 142,Undirected
333,311, 202,Undirected
334,313, 312,Undirected
335,315, 112,Undirected
336,316, 78,Undirected
337,317, 248,Undirected
338,318, 360,Undirected
339,319, 390,Undirected
340,320, 73,Undirected
341,322, 206,Undirected
342,323, 90,Undirected
343,324, 62,Undirected
344,324, 91,Undirected
345,324, 194,Undirected
346,324, 408,Undirected
347,325, 144,Undirected
348,326, 431,Undirected
349,326, 437,Undirected
350,327, 359,Undirected
351,328, 374,Undirected
352,329, 60,Undirected
353,329, 253,Undirected
354,330, 387,Undirected
355,331, 73,Undirected
356,331, 216,Undirected
357,332, 154,Undirected
358,332, 382,Undirected
359,333, 123,Undirected
360,333, 432,Undirected
361,334, 76,Undirected
362,336, 361,Undirected
363,336, 495,Undirected
364,336, 496,Undirected
365,337, 152,Undirected
366,338, 105,Undirected
367,339, 81,Undirected
368,340, 429,Undirected
369,341, 208,Undirected
370,341, 303,Undirected
371,341, 381,Undirected
372,342, 450,Undirected
373,342, 472,Undirected
374,343, 106,Undirected
375,344, 402,Undirected
376,344, 409,Undirected
377,344, 457,Undirected
378,345, 156,Undirected
379,345, 477,Undirected
380,346, 75,Undirected
381,346, 148,Undirected
382,346, 195,Undirected
383,347, 340,Undirected
384,348, 373,Undirected
385,352, 197,Undirected
386,353, 10,Undirected
387,353, 202,Undirected
388,354, 478,Undirected
389,355, 245,Undirected
390,356, 87,Undirected
391,356, 279,Undirected
392,357, 139,Undirected
393,359, 337,Undirected
394,361, 24,Undirected
395,361, 412,Undirected
396,361, 433,Undirected
397,362, 199,Undirected
398,364, 346,Undirected
399,365, 226,Undirected
400,365, 242,Undirected
401,366, 283,Undirected
402,366, 383,Undirected
403,367, 216,Undirected
404,368, 68,Undirected
405,368, 225,Undirected
406,368, 343,Undirected
407,368, 395,Undirected
408,369, 499,Undirected
409,372, 37,Undirected
410,372, 305,Undirected
411,373, 461,Undirected
412,374, 95,Undirected
413,374, 161,Undirected
414,376, 175,Undirected
415,376, 370,Undirected
416,377, 236,Undirected
417,377, 413,Undirected
418,377, 446,Undirected
419,378, 134,Undirected
420,382, 218,Undirected
421,383, 81,Undirected
422,384, 398,Undirected
423,384, 420,Undirected
424,386, 317,Undirected
425,389, 323,Undirected
426,390, 149,Undirected
427,391, 52,Undirected
428,391, 291,Undirected
429,392, 95,Undirected
430,392, 184,Undirected
431,394, 213,Undirected
432,394, 351,Undirected
433,395, 82,Undirected
434,396, 79,Undirected
435,396, 345,Undirected
436,397, 346,Undirected
437,398, 33,Undirected
438,398, 378,Undirected
439,400, 232,Undirected
440,400, 257,Undirected
441,400, 384,Undirected
442,401, 26,Undirected
443,402, 53,Undirected
444,402, 175,Undirected
445,406, 77,Undirected
446,408, 261,Undirected
447,409, 218,Undirected
448,410, 106,Undirected
449,410, 422,Undirected
450,410, 449,Undirected
451,410, 486,Undirected
452,411, 350,Undirected
453,412, 107,Undirected
454,414, 251,Undirected
455,414, 255,Undirected
456,414, 376,Undirected
457,416, 131,Undirected
458,416, 387,Undirected
459,418, 278,Undirected
460,419, 465,Undirected
461,420, 137,Undirected
462,420, 142,Undirected
463,423, 346,Undirected
464,423, 407,Undirected
465,425, 89,Undirected
466,425, 158,Undirected
467,426, 288,Undirected
468,427, 297,Undirected
469,430, 85,Undirected
470,431, 84,Undirected
471,433, 419,Undirected
472,434, 43,Undirected
473,434, 286,Undirected
474,434, 450,Undirected
475,435, 78,Undirected
476,435, 142,Undirected
477,435, 179,Undirected
478,438, 77,Undirected
479,439, 17,Undirected
480,439, 401,Undirected
481,440, 487,Undirected
482,440, 490,Undirected
483,441, 216,Undirected
484,442, 86,Undirected
485,442, 189,Undirected
486,442, 261,Undirected
487,442, 292,Undirected
488,442, 432,Undirected
489,445, 74,Undirected
490,448, 297,Undirected
491,449, 39,Undirected
492,449, 474,Undirected
493,451, 484,Undirected
494,452, 342,Undirected
495,452, 349,Undirected
496,452, 390,Undirected
497,453, 394,Undirected
498,454, 410,Undirected
499,454, 448,Undirected
500,455, 409,Undirected
501,455, 427,Undirected
502,456, 301,Undirected
503,457, 452,Undirected
504,460, 138,Undirected
505,461, 170,Undirected
506,461, 202,Undirected
507,461, 262,Undirected
508,463, 337,Undirected
509,464, 208,Undirected
510,464, 218,Undirected
511,464, 419,Undirected
512,466, 412,Undirected
513,467, 176,Undirected
514,468, 153,Undirected
515,469, 105,Undirected
516,469, 412,Undirected
517,470, 147,Undirected
518,471, 22,Undirected
519,471, 158,Undirected
520,471, 295,Undirected
521,472, 492,Undirected
522,473, 327,Undirected
523,474, 144,Undirected
524,477, 252,Undirected
525,478, 202,Undirected
526,478, 414,Undirected
527,479, 130,Undirected
528,479, 333,Undirected
529,479, 406,Undirected
530,480, 252,Undirected
531,482, 65,Undirected
532,482, 281,Undirected
533,482, 386,Undirected
534,483, 161,Undirected
535,483, 256,Undirected
536,485, 327,Undirected
537,485, 430,Undirected
538,486, 305,Undirected
539,487, 42,Undirected
540,487, 180,Undirected
541,487, 280,Undirected
542,488, 145,Undirected
543,488, 185,Undirected
544,488, 223,Undirected
545,490, 218,Undirected
546,490, 254,Undirected
547,494, 166,Undirected
548,495, 323,Undirected
549,495, 324,Undirected
550,496, 143,Undirected
551,496, 448,Undirected
552,497, 321,Undirected
