Id, Source, Target, Type
0,0, 899,Undirected
1,1, 158,Undirected
2,1, 493,Undirected
3,1, 690,Undirected
4,2, 67,Undirected
5,2, 404,Undirected
6,3, 585,Undirected
7,5, 343,Undirected
8,5, 995,Undirected
9,6, 155,Undirected
10,6, 809,Undirected
11,8, 452,Undirected
12,8, 508,Undirected
13,10, 112,Undirected
14,10, 231,Undirected
15,10, 288,Undirected
16,12, 594,Undirected
17,13, 424,Undirected
18,14, 588,Undirected
19,15, 351,Undirected
20,15, 976,Undirected
21,16, 276,Undirected
22,16, 695,Undirected
23,17, 634,Undirected
24,20, 67,Undirected
25,20, 497,Undirected
26,20, 690,Undirected
27,22, 837,Undirected
28,23, 940,Undirected
29,24, 824,Undirected
30,24, 864,Undirected
31,25, 507,Undirected
32,25, 813,Undirected
33,27, 647,Undirected
34,28, 100,Undirected
35,28, 894,Undirected
36,28, 912,Undirected
37,29, 557,Undirected
38,30, 89,Undirected
39,30, 652,Undirected
40,30, 726,Undirected
41,32, 450,Undirected
42,34, 117,Undirected
43,34, 425,Undirected
44,35, 5,Undirected
45,35, 196,Undirected
46,35, 344,Undirected
47,36, 805,Undirected
48,37, 7,Undirected
49,37, 541,Undirected
50,37, 726,Undirected
51,39, 273,Undirected
52,39, 869,Undirected
53,39, 970,Undirected
54,41, 339,Undirected
55,42, 492,Undirected
56,42, 692,Undirected
57,44, 49,Undirected
58,44, 468,Undirected
59,44, 593,Undirected
60,45, 819,Undirected
61,46, 269,Undirected
62,48, 93,Undirected
63,48, 410,Undirected
64,49, 462,Undirected
65,53, 17,Undirected
66,53, 825,Undirected
67,56, 771,Undirected
68,57, 666,Undirected
69,57, 751,Undirected
70,60, 368,Undirected
71,60, 987,Undirected
72,63, 617,Undirected
73,64, 434,Undirected
74,64, 828,Undirected
75,65, 624,Undirected
76,71, 769,Undirected
77,72, 159,Undirected
78,72, 806,Undirected
79,74, 598,Undirected
80,74, 696,Undirected
81,75, 603,Undirected
82,76, 126,Undirected
83,76, 251,Undirected
84,76, 301,Undirected
85,76, 394,Undirected
86,77, 46,Undirected
87,78, 255,Undirected
88,80, 341,Undirected
89,80, 541,Undirected
90,81, 143,Undirected
91,81, 226,Undirected
92,81, 533,Undirected
93,82, 204,Undirected
94,84, 26,Undirected
95,84, 124,Undirected
96,84, 409,Undirected
97,87, 12,Undirected
98,87, 637,Undirected
99,88, 75,Undirected
100,90, 4,Undirected
101,90, 550,Undirected
102,91, 297,Undirected
103,92, 78,Undirected
104,92, 527,Undirected
105,93, 473,Undirected
106,93, 648,Undirected
107,94, 743,Undirected
108,97, 60,Undirected
109,97, 710,Undirected
110,98, 112,Undirected
111,102, 355,Undirected
112,102, 630,Undirected
113,103, 216,Undirected
114,105, 873,Undirected
115,106, 700,Undirected
116,106, 896,Undirected
117,106, 910,Undirected
118,107, 704,Undirected
119,109, 991,Undirected
120,113, 150,Undirected
121,114, 131,Undirected
122,114, 495,Undirected
123,115, 826,Undirected
124,115, 901,Undirected
125,115, 982,Undirected
126,116, 394,Undirected
127,117, 28,Undirected
128,118, 79,Undirected
129,118, 825,Undirected
130,119, 219,Undirected
131,119, 599,Undirected
132,121, 32,Undirected
133,121, 593,Undirected
134,121, 747,Undirected
135,122, 299,Undirected
136,122, 392,Undirected
137,127, 238,Undirected
138,127, 463,Undirected
139,128, 485,Undirected
140,128, 569,Undirected
141,128, 602,Undirected
142,128, 641,Undirected
143,129, 347,Undirected
144,129, 660,Undirected
145,129, 966,Undirected
146,130, 216,Undirected
147,131, 964,Undirected
148,132, 290,Undirected
149,132, 885,Undirected
150,133, 655,Undirected
151,133, 720,Undirected
152,134, 90,Undirected
153,134, 415,Undirected
154,135, 174,Undirected
155,135, 645,Undirected
156,136, 593,Undirected
157,136, 734,Undirected
