Id, Source, Target, Type
0,0, 13,Undirected
1,0, 32,Undirected
2,0, 47,Undirected
3,0, 59,Undirected
4,0, 61,Undirected
5,0, 71,Undirected
6,0, 73,Undirected
7,0, 77,Undirected
8,0, 84,Undirected
9,0, 87,Undirected
10,0, 94,Undirected
11,0, 96,Undirected
12,0, 103,Undirected
13,0, 109,Undirected
14,0, 117,Undirected
15,0, 119,Undirected
16,0, 123,Undirected
17,0, 128,Undirected
18,0, 135,Undirected
19,0, 144,Undirected
20,0, 158,Undirected
21,0, 160,Undirected
22,0, 161,Undirected
23,0, 175,Undirected
24,0, 196,Undirected
25,0, 205,Undirected
26,0, 206,Undirected
27,0, 226,Undirected
28,0, 235,Undirected
29,0, 244,Undirected
30,0, 266,Undirected
31,0, 271,Undirected
32,0, 275,Undirected
33,0, 278,Undirected
34,0, 284,Undirected
35,0, 285,Undirected
36,0, 290,Undirected
37,0, 296,Undirected
38,0, 299,Undirected
39,0, 342,Undirected
40,0, 349,Undirected
41,0, 356,Undirected
42,0, 374,Undirected
43,0, 379,Undirected
44,0, 403,Undirected
45,0, 419,Undirected
46,0, 424,Undirected
47,0, 432,Undirected
48,0, 438,Undirected
49,0, 448,Undirected
50,0, 457,Undirected
51,0, 469,Undirected
52,0, 473,Undirected
53,0, 477,Undirected
54,0, 481,Undirected
55,0, 488,Undirected
56,0, 498,Undirected
57,1, 29,Undirected
58,1, 52,Undirected
59,1, 59,Undirected
60,1, 77,Undirected
61,1, 81,Undirected
62,1, 94,Undirected
63,1, 95,Undirected
64,1, 111,Undirected
65,1, 126,Undirected
66,1, 133,Undirected
67,1, 140,Undirected
68,1, 152,Undirected
69,1, 164,Undirected
70,1, 166,Undirected
71,1, 169,Undirected
72,1, 180,Undirected
73,1, 194,Undirected
74,1, 196,Undirected
75,1, 238,Undirected
76,1, 241,Undirected
77,1, 253,Undirected
78,1, 268,Undirected
79,1, 269,Undirected
80,1, 277,Undirected
81,1, 309,Undirected
82,1, 313,Undirected
83,1, 314,Undirected
84,1, 319,Undirected
85,1, 321,Undirected
86,1, 334,Undirected
87,1, 335,Undirected
88,1, 340,Undirected
89,1, 342,Undirected
90,1, 350,Undirected
91,1, 357,Undirected
92,1, 373,Undirected
93,1, 385,Undirected
94,1, 395,Undirected
95,1, 396,Undirected
96,1, 403,Undirected
97,1, 420,Undirected
98,1, 447,Undirected
99,1, 453,Undirected
100,1, 460,Undirected
101,1, 465,Undirected
102,1, 471,Undirected
103,1, 480,Undirected
104,1, 481,Undirected
105,2, 16,Undirected
106,2, 19,Undirected
107,2, 26,Undirected
108,2, 28,Undirected
109,2, 30,Undirected
110,2, 35,Undirected
111,2, 45,Undirected
112,2, 59,Undirected
113,2, 77,Undirected
114,2, 84,Undirected
115,2, 98,Undirected
116,2, 112,Undirected
117,2, 115,Undirected
118,2, 125,Undirected
119,2, 138,Undirected
120,2, 167,Undirected
121,2, 189,Undirected
122,2, 201,Undirected
123,2, 204,Undirected
124,2, 230,Undirected
125,2, 231,Undirected
126,2, 233,Undirected
127,2, 236,Undirected
128,2, 239,Undirected
129,2, 243,Undirected
130,2, 250,Undirected
131,2, 260,Undirected
132,2, 266,Undirected
133,2, 284,Undirected
134,2, 292,Undirected
135,2, 294,Undirected
136,2, 312,Undirected
137,2, 316,Undirected
138,2, 317,Undirected
139,2, 325,Undirected
140,2, 329,Undirected
141,2, 349,Undirected
142,2, 418,Undirected
143,2, 426,Undirected
144,2, 427,Undirected
145,2, 428,Undirected
146,2, 439,Undirected
147,2, 444,Undirected
148,2, 447,Undirected
149,2, 448,Undirected
150,2, 455,Undirected
151,2, 470,Undirected
152,2, 476,Undirected
153,2, 482,Undirected
154,2, 484,Undirected
155,2, 496,Undirected
156,2, 499,Undirected
157,3, 12,Undirected
158,3, 36,Undirected
159,3, 47,Undirected
160,3, 52,Undirected
161,3, 77,Undirected
162,3, 79,Undirected
163,3, 91,Undirected
164,3, 135,Undirected
165,3, 137,Undirected
166,3, 140,Undirected
167,3, 147,Undirected
168,3, 152,Undirected
169,3, 158,Undirected
170,3, 164,Undirected
171,3, 173,Undirected
172,3, 194,Undirected
173,3, 200,Undirected
174,3, 205,Undirected
175,3, 208,Undirected
176,3, 218,Undirected
177,3, 222,Undirected
178,3, 223,Undirected
179,3, 275,Undirected
180,3, 293,Undirected
181,3, 304,Undirected
182,3, 318,Undirected
183,3, 326,Undirected
184,3, 338,Undirected
185,3, 343,Undirected
186,3, 358,Undirected
187,3, 360,Undirected
188,3, 363,Undirected
189,3, 368,Undirected
190,3, 370,Undirected
191,3, 394,Undirected
192,3, 433,Undirected
193,3, 435,Undirected
194,3, 436,Undirected
195,3, 454,Undirected
196,3, 473,Undirected
197,3, 475,Undirected
198,3, 482,Undirected
199,3, 484,Undirected
200,4, 11,Undirected
201,4, 29,Undirected
202,4, 37,Undirected
203,4, 48,Undirected
204,4, 53,Undirected
205,4, 59,Undirected
206,4, 86,Undirected
207,4, 119,Undirected
208,4, 125,Undirected
209,4, 133,Undirected
210,4, 142,Undirected
211,4, 144,Undirected
212,4, 160,Undirected
213,4, 169,Undirected
214,4, 182,Undirected
215,4, 191,Undirected
216,4, 194,Undirected
217,4, 221,Undirected
218,4, 222,Undirected
219,4, 241,Undirected
220,4, 242,Undirected
221,4, 245,Undirected
222,4, 253,Undirected
223,4, 267,Undirected
224,4, 311,Undirected
225,4, 327,Undirected
226,4, 329,Undirected
227,4, 330,Undirected
228,4, 334,Undirected
229,4, 344,Undirected
230,4, 368,Undirected
231,4, 385,Undirected
232,4, 397,Undirected
233,4, 401,Undirected
234,4, 420,Undirected
235,4, 422,Undirected
236,4, 439,Undirected
237,4, 445,Undirected
238,4, 470,Undirected
239,4, 474,Undirected
240,4, 486,Undirected
241,4, 498,Undirected
242,5, 10,Undirected
243,5, 15,Undirected
244,5, 25,Undirected
245,5, 31,Undirected
246,5, 39,Undirected
247,5, 40,Undirected
248,5, 60,Undirected
249,5, 73,Undirected
250,5, 80,Undirected
251,5, 81,Undirected
252,5, 98,Undirected
253,5, 99,Undirected
254,5, 113,Undirected
255,5, 116,Undirected
256,5, 132,Undirected
257,5, 141,Undirected
258,5, 158,Undirected
259,5, 160,Undirected
260,5, 166,Undirected
261,5, 188,Undirected
262,5, 202,Undirected
263,5, 211,Undirected
264,5, 212,Undirected
265,5, 215,Undirected
266,5, 227,Undirected
267,5, 228,Undirected
268,5, 243,Undirected
269,5, 246,Undirected
270,5, 252,Undirected
271,5, 271,Undirected
272,5, 290,Undirected
273,5, 303,Undirected
274,5, 327,Undirected
275,5, 340,Undirected
276,5, 344,Undirected
277,5, 346,Undirected
278,5, 347,Undirected
279,5, 352,Undirected
280,5, 358,Undirected
281,5, 374,Undirected
282,5, 380,Undirected
283,5, 391,Undirected
284,5, 396,Undirected
285,5, 397,Undirected
286,5, 406,Undirected
287,5, 412,Undirected
288,5, 428,Undirected
289,5, 429,Undirected
290,5, 454,Undirected
291,5, 460,Undirected
292,5, 462,Undirected
293,5, 474,Undirected
294,5, 483,Undirected
295,5, 498,Undirected
296,6, 11,Undirected
297,6, 20,Undirected
298,6, 27,Undirected
299,6, 49,Undirected
300,6, 50,Undirected
301,6, 59,Undirected
302,6, 95,Undirected
303,6, 97,Undirected
304,6, 100,Undirected
305,6, 114,Undirected
306,6, 116,Undirected
307,6, 137,Undirected
308,6, 143,Undirected
309,6, 148,Undirected
310,6, 154,Undirected
311,6, 169,Undirected
312,6, 189,Undirected
313,6, 198,Undirected
314,6, 201,Undirected
315,6, 213,Undirected
316,6, 227,Undirected
317,6, 229,Undirected
318,6, 238,Undirected
319,6, 240,Undirected
320,6, 246,Undirected
321,6, 248,Undirected
322,6, 257,Undirected
323,6, 282,Undirected
324,6, 284,Undirected
325,6, 297,Undirected
326,6, 301,Undirected
327,6, 307,Undirected
328,6, 323,Undirected
329,6, 324,Undirected
330,6, 350,Undirected
331,6, 352,Undirected
332,6, 365,Undirected
333,6, 385,Undirected
334,6, 406,Undirected
335,6, 422,Undirected
336,6, 427,Undirected
337,6, 437,Undirected
338,6, 458,Undirected
339,6, 460,Undirected
340,6, 471,Undirected
341,6, 474,Undirected
342,6, 490,Undirected
343,6, 494,Undirected
344,7, 15,Undirected
345,7, 23,Undirected
346,7, 53,Undirected
347,7, 54,Undirected
348,7, 57,Undirected
349,7, 60,Undirected
350,7, 63,Undirected
351,7, 79,Undirected
352,7, 90,Undirected
353,7, 98,Undirected
354,7, 104,Undirected
355,7, 111,Undirected
356,7, 121,Undirected
357,7, 130,Undirected
358,7, 132,Undirected
359,7, 137,Undirected
360,7, 138,Undirected
361,7, 141,Undirected
362,7, 157,Undirected
363,7, 161,Undirected
364,7, 170,Undirected
365,7, 173,Undirected
366,7, 188,Undirected
367,7, 192,Undirected
368,7, 198,Undirected
369,7, 202,Undirected
370,7, 221,Undirected
371,7, 239,Undirected
372,7, 249,Undirected
373,7, 253,Undirected
374,7, 255,Undirected
375,7, 266,Undirected
376,7, 269,Undirected
377,7, 270,Undirected
378,7, 282,Undirected
379,7, 286,Undirected
380,7, 293,Undirected
381,7, 297,Undirected
382,7, 307,Undirected
383,7, 311,Undirected
384,7, 314,Undirected
385,7, 321,Undirected
386,7, 326,Undirected
387,7, 335,Undirected
388,7, 337,Undirected
389,7, 344,Undirected
390,7, 350,Undirected
391,7, 352,Undirected
392,7, 363,Undirected
393,7, 367,Undirected
394,7, 378,Undirected
395,7, 391,Undirected
396,7, 393,Undirected
397,7, 398,Undirected
398,7, 422,Undirected
399,7, 443,Undirected
400,7, 461,Undirected
401,7, 467,Undirected
402,7, 472,Undirected
403,7, 477,Undirected
404,7, 483,Undirected
405,7, 497,Undirected
406,8, 13,Undirected
407,8, 19,Undirected
408,8, 24,Undirected
409,8, 35,Undirected
410,8, 42,Undirected
411,8, 47,Undirected
412,8, 55,Undirected
413,8, 57,Undirected
414,8, 70,Undirected
415,8, 80,Undirected
416,8, 88,Undirected
417,8, 106,Undirected
418,8, 118,Undirected
419,8, 125,Undirected
420,8, 126,Undirected
421,8, 136,Undirected
422,8, 140,Undirected
423,8, 141,Undirected
424,8, 146,Undirected
425,8, 188,Undirected
426,8, 196,Undirected
427,8, 206,Undirected
428,8, 232,Undirected
429,8, 236,Undirected
430,8, 244,Undirected
431,8, 270,Undirected
432,8, 274,Undirected
433,8, 280,Undirected
434,8, 295,Undirected
435,8, 300,Undirected
436,8, 313,Undirected
437,8, 325,Undirected
438,8, 326,Undirected
439,8, 343,Undirected
440,8, 355,Undirected
441,8, 369,Undirected
442,8, 371,Undirected
443,8, 379,Undirected
444,8, 388,Undirected
445,8, 398,Undirected
446,8, 424,Undirected
447,8, 431,Undirected
448,8, 433,Undirected
449,8, 435,Undirected
450,8, 440,Undirected
451,8, 441,Undirected
452,8, 454,Undirected
453,8, 463,Undirected
454,8, 465,Undirected
455,8, 479,Undirected
456,8, 490,Undirected
457,9, 10,Undirected
458,9, 15,Undirected
459,9, 16,Undirected
460,9, 17,Undirected
461,9, 31,Undirected
462,9, 34,Undirected
463,9, 54,Undirected
464,9, 55,Undirected
465,9, 62,Undirected
466,9, 66,Undirected
467,9, 81,Undirected
468,9, 83,Undirected
469,9, 94,Undirected
470,9, 102,Undirected
471,9, 108,Undirected
472,9, 117,Undirected
473,9, 118,Undirected
474,9, 120,Undirected
475,9, 125,Undirected
476,9, 177,Undirected
477,9, 188,Undirected
478,9, 189,Undirected
479,9, 203,Undirected
480,9, 233,Undirected
481,9, 235,Undirected
482,9, 263,Undirected
483,9, 266,Undirected
484,9, 268,Undirected
485,9, 270,Undirected
486,9, 283,Undirected
487,9, 292,Undirected
488,9, 294,Undirected
489,9, 297,Undirected
490,9, 306,Undirected
491,9, 311,Undirected
492,9, 326,Undirected
493,9, 328,Undirected
494,9, 338,Undirected
495,9, 349,Undirected
496,9, 351,Undirected
497,9, 352,Undirected
498,9, 361,Undirected
499,9, 367,Undirected
500,9, 394,Undirected
501,9, 397,Undirected
502,9, 401,Undirected
503,9, 405,Undirected
504,9, 411,Undirected
505,9, 437,Undirected
506,9, 443,Undirected
507,9, 446,Undirected
508,9, 447,Undirected
509,9, 478,Undirected
510,9, 479,Undirected
511,9, 482,Undirected
512,9, 486,Undirected
513,10, 12,Undirected
514,10, 13,Undirected
515,10, 24,Undirected
516,10, 27,Undirected
517,10, 35,Undirected
518,10, 36,Undirected
519,10, 39,Undirected
520,10, 49,Undirected
521,10, 89,Undirected
522,10, 107,Undirected
523,10, 115,Undirected
524,10, 141,Undirected
525,10, 145,Undirected
526,10, 148,Undirected
527,10, 158,Undirected
528,10, 159,Undirected
529,10, 162,Undirected
530,10, 165,Undirected
531,10, 169,Undirected
532,10, 191,Undirected
533,10, 192,Undirected
534,10, 197,Undirected
535,10, 254,Undirected
536,10, 263,Undirected
537,10, 283,Undirected
538,10, 286,Undirected
539,10, 288,Undirected
540,10, 290,Undirected
541,10, 297,Undirected
542,10, 309,Undirected
543,10, 316,Undirected
544,10, 318,Undirected
545,10, 322,Undirected
546,10, 330,Undirected
547,10, 351,Undirected
