Id, Source, Target, Type
0,0, 1,Undirected
1,0, 2,Undirected
2,0, 3,Undirected
3,1, 2,Undirected
4,1, 3,Undirected
5,2, 3,Undirected
6,1, 4,Undirected
7,2, 4,Undirected
8,3, 4,Undirected
9,2, 5,Undirected
10,3, 5,Undirected
11,1, 5,Undirected
12,2, 6,Undirected
13,3, 6,Undirected
14,4, 6,Undirected
15,2, 7,Undirected
16,0, 7,Undirected
17,5, 7,Undirected
18,5, 8,Undirected
19,2, 8,Undirected
20,6, 8,Undirected
21,1, 9,Undirected
22,0, 9,Undirected
23,3, 9,Undirected
24,2, 10,Undirected
25,5, 10,Undirected
26,6, 10,Undirected
27,5, 11,Undirected
28,1, 11,Undirected
29,4, 11,Undirected
30,10, 12,Undirected
31,3, 12,Undirected
32,5, 12,Undirected
33,5, 13,Undirected
34,3, 13,Undirected
35,2, 13,Undirected
36,2, 14,Undirected
37,5, 14,Undirected
38,11, 14,Undirected
39,8, 15,Undirected
40,2, 15,Undirected
41,3, 15,Undirected
42,7, 16,Undirected
43,8, 16,Undirected
44,1, 16,Undirected
45,8, 17,Undirected
46,2, 17,Undirected
47,5, 17,Undirected
48,4, 18,Undirected
49,2, 18,Undirected
50,1, 18,Undirected
51,2, 19,Undirected
52,3, 19,Undirected
53,12, 19,Undirected
54,1, 20,Undirected
55,19, 20,Undirected
56,5, 20,Undirected
57,12, 21,Undirected
58,2, 21,Undirected
59,14, 21,Undirected
60,16, 22,Undirected
61,0, 22,Undirected
62,8, 22,Undirected
63,13, 23,Undirected
64,3, 23,Undirected
65,2, 23,Undirected
66,19, 24,Undirected
67,2, 24,Undirected
68,13, 24,Undirected
69,21, 25,Undirected
70,4, 25,Undirected
71,8, 25,Undirected
72,17, 26,Undirected
73,1, 26,Undirected
74,6, 26,Undirected
75,2, 27,Undirected
76,0, 27,Undirected
77,1, 27,Undirected
78,11, 28,Undirected
79,2, 28,Undirected
80,0, 28,Undirected
81,24, 29,Undirected
82,2, 29,Undirected
83,22, 29,Undirected
84,10, 30,Undirected
85,12, 30,Undirected
86,3, 30,Undirected
87,20, 31,Undirected
88,5, 31,Undirected
89,2, 31,Undirected
90,5, 32,Undirected
91,2, 32,Undirected
92,24, 32,Undirected
93,11, 33,Undirected
94,2, 33,Undirected
95,16, 33,Undirected
96,27, 34,Undirected
97,12, 34,Undirected
98,18, 34,Undirected
99,13, 35,Undirected
100,22, 35,Undirected
101,2, 35,Undirected
102,8, 36,Undirected
103,1, 36,Undirected
104,4, 36,Undirected
105,3, 37,Undirected
106,1, 37,Undirected
107,20, 37,Undirected
108,1, 38,Undirected
109,16, 38,Undirected
110,24, 38,Undirected
111,20, 39,Undirected
112,2, 39,Undirected
113,1, 39,Undirected
114,20, 40,Undirected
115,24, 40,Undirected
116,3, 40,Undirected
117,19, 41,Undirected
118,20, 41,Undirected
119,3, 41,Undirected
