Id, Source, Target, Type
0,0, 84,Undirected
1,1, 43,Undirected
2,2, 224,Undirected
3,4, 222,Undirected
4,4, 332,Undirected
5,4, 334,Undirected
6,5, 405,Undirected
7,6, 466,Undirected
8,7, 224,Undirected
9,7, 393,Undirected
10,8, 35,Undirected
11,9, 151,Undirected
12,9, 342,Undirected
13,9, 449,Undirected
14,11, 402,Undirected
15,12, 87,Undirected
16,13, 223,Undirected
17,15, 6,Undirected
18,15, 303,Undirected
19,16, 204,Undirected
20,17, 66,Undirected
21,18, 16,Undirected
22,20, 326,Undirected
23,20, 345,Undirected
24,21, 333,Undirected
25,23, 20,Undirected
26,23, 366,Undirected
27,24, 290,Undirected
28,25, 69,Undirected
29,26, 311,Undirected
30,27, 115,Undirected
31,27, 382,Undirected
32,28, 239,Undirected
33,30, 120,Undirected
34,30, 320,Undirected
35,32, 231,Undirected
36,33, 110,Undirected
37,34, 278,Undirected
38,36, 413,Undirected
39,37, 137,Undirected
40,37, 207,Undirected
41,39, 413,Undirected
42,40, 5,Undirected
43,40, 187,Undirected
44,42, 232,Undirected
45,43, 471,Undirected
46,44, 121,Undirected
47,44, 415,Undirected
48,45, 172,Undirected
49,45, 268,Undirected
50,45, 475,Undirected
51,47, 211,Undirected
52,47, 228,Undirected
53,47, 331,Undirected
54,47, 362,Undirected
55,48, 129,Undirected
56,48, 233,Undirected
57,48, 398,Undirected
58,51, 262,Undirected
59,51, 271,Undirected
60,53, 123,Undirected
61,55, 175,Undirected
62,58, 18,Undirected
63,63, 148,Undirected
64,63, 204,Undirected
65,63, 295,Undirected
66,63, 378,Undirected
67,63, 396,Undirected
68,63, 421,Undirected
69,64, 90,Undirected
70,64, 319,Undirected
71,67, 38,Undirected
72,69, 226,Undirected
73,69, 299,Undirected
74,69, 478,Undirected
75,71, 41,Undirected
76,71, 138,Undirected
77,71, 234,Undirected
78,71, 422,Undirected
79,72, 174,Undirected
80,73, 165,Undirected
81,74, 61,Undirected
82,74, 447,Undirected
83,76, 56,Undirected
84,77, 392,Undirected
85,78, 63,Undirected
86,78, 79,Undirected
87,78, 178,Undirected
88,78, 425,Undirected
89,79, 142,Undirected
90,79, 184,Undirected
91,80, 4,Undirected
92,80, 13,Undirected
93,80, 352,Undirected
94,81, 23,Undirected
95,83, 29,Undirected
96,83, 406,Undirected
97,83, 408,Undirected
98,85, 165,Undirected
99,86, 120,Undirected
100,87, 151,Undirected
101,88, 80,Undirected
102,88, 105,Undirected
103,90, 71,Undirected
104,90, 234,Undirected
105,93, 89,Undirected
106,94, 434,Undirected
107,95, 239,Undirected
108,95, 416,Undirected
109,97, 293,Undirected
110,99, 106,Undirected
111,99, 386,Undirected
112,102, 64,Undirected
113,104, 321,Undirected
114,109, 412,Undirected
115,109, 432,Undirected
116,110, 184,Undirected
117,111, 110,Undirected
118,111, 409,Undirected
119,113, 310,Undirected
120,113, 469,Undirected
121,115, 6,Undirected
122,115, 194,Undirected
123,115, 221,Undirected
124,116, 293,Undirected
125,116, 461,Undirected
126,117, 261,Undirected
127,118, 246,Undirected
128,119, 65,Undirected
129,119, 441,Undirected
130,119, 459,Undirected
131,120, 174,Undirected
132,120, 208,Undirected
133,120, 369,Undirected
134,121, 198,Undirected
135,122, 76,Undirected
136,123, 484,Undirected
137,124, 226,Undirected
138,124, 229,Undirected
139,125, 315,Undirected
140,126, 170,Undirected
141,128, 289,Undirected
142,128, 328,Undirected
143,128, 338,Undirected
144,128, 478,Undirected
145,129, 302,Undirected
146,132, 92,Undirected
147,132, 99,Undirected
148,133, 169,Undirected
149,133, 347,Undirected
150,133, 464,Undirected
151,135, 404,Undirected
152,137, 40,Undirected
153,137, 279,Undirected
154,139, 461,Undirected
155,140, 242,Undirected
156,140, 455,Undirected
157,141, 322,Undirected
158,144, 264,Undirected
159,146, 16,Undirected
160,147, 230,Undirected
161,148, 351,Undirected
162,148, 417,Undirected
163,149, 281,Undirected
164,150, 280,Undirected
165,150, 456,Undirected
166,153, 127,Undirected
167,153, 364,Undirected
168,153, 403,Undirected
169,153, 495,Undirected
170,154, 198,Undirected
171,156, 382,Undirected
172,157, 316,Undirected
173,158, 239,Undirected
174,159, 204,Undirected
175,159, 423,Undirected
176,161, 165,Undirected
177,162, 300,Undirected
178,163, 36,Undirected
179,163, 124,Undirected
180,164, 60,Undirected
181,165, 19,Undirected
182,168, 65,Undirected
183,169, 305,Undirected
184,170, 153,Undirected
185,170, 288,Undirected
186,171, 467,Undirected
187,172, 311,Undirected
188,174, 96,Undirected
189,175, 216,Undirected
190,177, 406,Undirected
191,178, 457,Undirected
192,179, 272,Undirected
193,182, 138,Undirected
194,183, 467,Undirected
195,184, 450,Undirected
196,186, 273,Undirected
197,186, 308,Undirected
198,187, 75,Undirected
199,189, 274,Undirected
200,190, 352,Undirected
201,191, 161,Undirected
202,193, 18,Undirected
203,193, 121,Undirected
204,193, 148,Undirected
205,193, 371,Undirected
206,193, 397,Undirected
207,195, 39,Undirected
208,198, 137,Undirected
209,199, 431,Undirected
210,200, 160,Undirected
211,201, 108,Undirected
212,201, 151,Undirected
213,201, 465,Undirected
214,203, 159,Undirected
215,203, 245,Undirected
216,203, 294,Undirected
217,203, 344,Undirected
218,208, 325,Undirected
219,210, 48,Undirected
220,211, 325,Undirected
221,212, 330,Undirected
222,213, 279,Undirected
223,216, 81,Undirected
224,216, 259,Undirected
225,216, 485,Undirected
226,217, 285,Undirected
227,217, 389,Undirected
228,217, 495,Undirected
229,219, 311,Undirected
230,221, 16,Undirected
231,221, 39,Undirected
232,221, 133,Undirected
233,221, 326,Undirected
234,222, 146,Undirected
235,222, 220,Undirected
236,223, 189,Undirected
237,225, 443,Undirected
238,229, 288,Undirected
239,231, 477,Undirected
240,233, 78,Undirected
241,233, 481,Undirected
242,234, 459,Undirected
243,236, 420,Undirected
244,236, 424,Undirected
245,237, 368,Undirected
246,238, 245,Undirected
247,238, 380,Undirected
248,241, 137,Undirected
249,241, 262,Undirected
250,241, 285,Undirected
251,242, 70,Undirected
252,242, 433,Undirected
253,243, 227,Undirected
254,247, 302,Undirected
255,248, 167,Undirected
256,248, 382,Undirected
257,249, 11,Undirected
258,249, 100,Undirected
259,249, 205,Undirected
260,251, 108,Undirected
261,252, 237,Undirected
262,252, 482,Undirected
263,253, 332,Undirected
264,255, 272,Undirected
265,256, 112,Undirected
266,258, 188,Undirected
267,259, 416,Undirected
268,261, 392,Undirected
