Id, Source, Target, Type
0,0, 166,Undirected
1,2, 355,Undirected
2,2, 435,Undirected
3,7, 325,Undirected
4,12, 169,Undirected
5,14, 226,Undirected
6,15, 57,Undirected
7,15, 245,Undirected
8,17, 396,Undirected
9,25, 471,Undirected
10,28, 128,Undirected
11,29, 109,Undirected
12,32, 135,Undirected
13,35, 85,Undirected
14,36, 7,Undirected
15,41, 275,Undirected
16,42, 149,Undirected
17,43, 13,Undirected
18,44, 490,Undirected
19,45, 463,Undirected
20,48, 124,Undirected
21,51, 30,Undirected
22,51, 432,Undirected
23,52, 198,Undirected
24,52, 441,Undirected
25,53, 209,Undirected
26,61, 8,Undirected
27,63, 345,Undirected
28,66, 316,Undirected
29,69, 12,Undirected
30,72, 57,Undirected
31,75, 125,Undirected
32,81, 402,Undirected
33,82, 432,Undirected
34,85, 375,Undirected
35,88, 391,Undirected
36,90, 172,Undirected
37,91, 229,Undirected
38,91, 355,Undirected
39,94, 60,Undirected
40,98, 122,Undirected
41,100, 439,Undirected
42,101, 139,Undirected
43,102, 452,Undirected
44,104, 84,Undirected
45,107, 258,Undirected
46,113, 374,Undirected
47,114, 121,Undirected
48,115, 397,Undirected
49,116, 371,Undirected
50,118, 452,Undirected
51,119, 402,Undirected
52,126, 10,Undirected
53,127, 184,Undirected
54,131, 288,Undirected
55,134, 47,Undirected
56,135, 146,Undirected
57,139, 378,Undirected
58,143, 453,Undirected
59,147, 342,Undirected
60,147, 387,Undirected
61,149, 442,Undirected
62,149, 450,Undirected
63,150, 385,Undirected
64,151, 286,Undirected
65,151, 348,Undirected
66,155, 429,Undirected
67,155, 474,Undirected
68,156, 381,Undirected
69,166, 94,Undirected
70,168, 366,Undirected
71,177, 311,Undirected
72,177, 381,Undirected
73,178, 3,Undirected
74,178, 196,Undirected
75,186, 486,Undirected
76,187, 205,Undirected
77,187, 396,Undirected
78,188, 190,Undirected
79,190, 206,Undirected
80,192, 202,Undirected
81,193, 35,Undirected
82,194, 23,Undirected
83,195, 286,Undirected
84,196, 39,Undirected
85,197, 109,Undirected
86,199, 74,Undirected
87,199, 143,Undirected
88,200, 230,Undirected
89,207, 409,Undirected
90,207, 462,Undirected
91,209, 184,Undirected
92,211, 7,Undirected
93,212, 385,Undirected
94,212, 474,Undirected
95,213, 56,Undirected
96,218, 242,Undirected
97,221, 130,Undirected
98,221, 355,Undirected
99,223, 98,Undirected
100,224, 136,Undirected
101,227, 228,Undirected
102,227, 406,Undirected
103,233, 235,Undirected
104,233, 389,Undirected
105,233, 473,Undirected
106,235, 235,Undirected
107,239, 65,Undirected
108,239, 483,Undirected
109,240, 295,Undirected
110,242, 311,Undirected
111,242, 448,Undirected
112,243, 12,Undirected
113,243, 288,Undirected
114,245, 323,Undirected
115,245, 387,Undirected
116,246, 15,Undirected
117,246, 281,Undirected
118,248, 203,Undirected
119,249, 327,Undirected
120,251, 394,Undirected
121,252, 465,Undirected
122,256, 484,Undirected
123,258, 251,Undirected
124,260, 400,Undirected
125,261, 107,Undirected
126,265, 57,Undirected
127,267, 144,Undirected
128,268, 45,Undirected
129,271, 372,Undirected
130,274, 303,Undirected
131,278, 3,Undirected
132,278, 207,Undirected
133,280, 59,Undirected
134,283, 87,Undirected
135,284, 283,Undirected
136,285, 324,Undirected
137,289, 488,Undirected
138,291, 421,Undirected
139,292, 77,Undirected
140,293, 316,Undirected
141,295, 252,Undirected
142,295, 269,Undirected
143,297, 146,Undirected
144,297, 177,Undirected
145,300, 317,Undirected
146,300, 356,Undirected
147,304, 93,Undirected
148,304, 152,Undirected
149,306, 365,Undirected
150,309, 163,Undirected
151,313, 22,Undirected
152,314, 450,Undirected
153,316, 495,Undirected
154,318, 270,Undirected
155,324, 201,Undirected
156,336, 26,Undirected
157,336, 383,Undirected
158,339, 193,Undirected
159,341, 183,Undirected
160,341, 369,Undirected
161,345, 301,Undirected
162,346, 163,Undirected
163,349, 373,Undirected
164,350, 115,Undirected
165,358, 300,Undirected
166,359, 105,Undirected
167,363, 476,Undirected
168,364, 369,Undirected
169,366, 343,Undirected
170,369, 94,Undirected
171,370, 78,Undirected
172,371, 19,Undirected
173,371, 280,Undirected
174,373, 116,Undirected
175,375, 361,Undirected
176,375, 363,Undirected
177,376, 310,Undirected
178,377, 276,Undirected
179,383, 120,Undirected
180,383, 161,Undirected
181,383, 418,Undirected
182,387, 208,Undirected
183,391, 6,Undirected
184,392, 184,Undirected
185,394, 365,Undirected
186,394, 410,Undirected
187,396, 320,Undirected
188,397, 211,Undirected
189,399, 422,Undirected
190,400, 251,Undirected
191,401, 42,Undirected
192,403, 116,Undirected
193,406, 476,Undirected
194,409, 3,Undirected
195,411, 36,Undirected
196,411, 120,Undirected
197,415, 397,Undirected
198,416, 102,Undirected
199,416, 414,Undirected
200,417, 307,Undirected
201,419, 11,Undirected
202,421, 128,Undirected
203,425, 194,Undirected
204,429, 403,Undirected
205,430, 477,Undirected
206,431, 472,Undirected
207,432, 337,Undirected
208,436, 19,Undirected
209,437, 243,Undirected
210,439, 180,Undirected
211,439, 197,Undirected
212,442, 416,Undirected
213,446, 188,Undirected
214,448, 299,Undirected
215,449, 423,Undirected
216,450, 210,Undirected
217,450, 277,Undirected
218,453, 318,Undirected
219,454, 232,Undirected
220,460, 493,Undirected
221,464, 44,Undirected
222,464, 60,Undirected
223,467, 460,Undirected
224,469, 66,Undirected
225,470, 142,Undirected
226,472, 23,Undirected
227,472, 239,Undirected
228,472, 387,Undirected
229,476, 11,Undirected
230,479, 174,Undirected
231,480, 74,Undirected
232,486, 42,Undirected
233,486, 201,Undirected
234,489, 137,Undirected
235,491, 87,Undirected
236,493, 330,Undirected
237,493, 449,Undirected
238,495, 50,Undirected
239,495, 147,Undirected
