Id, Source, Target, Type
0,0, 1,Undirected
1,0, 2,Undirected
2,0, 3,Undirected
3,0, 4,Undirected
4,1, 2,Undirected
5,1, 3,Undirected
6,1, 4,Undirected
7,2, 3,Undirected
8,2, 4,Undirected
9,3, 4,Undirected
10,2, 5,Undirected
11,4, 5,Undirected
12,0, 5,Undirected
13,3, 5,Undirected
14,5, 6,Undirected
15,2, 6,Undirected
16,0, 6,Undirected
17,4, 6,Undirected
18,3, 7,Undirected
19,5, 7,Undirected
20,6, 7,Undirected
21,0, 7,Undirected
22,0, 8,Undirected
23,4, 8,Undirected
24,3, 8,Undirected
25,5, 8,Undirected
26,1, 9,Undirected
27,5, 9,Undirected
28,4, 9,Undirected
29,3, 9,Undirected
30,1, 10,Undirected
31,0, 10,Undirected
32,5, 10,Undirected
33,2, 10,Undirected
34,0, 11,Undirected
35,2, 11,Undirected
36,1, 11,Undirected
37,9, 11,Undirected
38,2, 12,Undirected
39,0, 12,Undirected
40,5, 12,Undirected
41,11, 12,Undirected
42,0, 13,Undirected
43,9, 13,Undirected
44,8, 13,Undirected
45,5, 13,Undirected
46,2, 14,Undirected
47,10, 14,Undirected
48,13, 14,Undirected
49,5, 14,Undirected
50,11, 15,Undirected
51,0, 15,Undirected
52,3, 15,Undirected
53,5, 15,Undirected
54,14, 16,Undirected
55,15, 16,Undirected
56,12, 16,Undirected
57,8, 16,Undirected
58,13, 17,Undirected
59,0, 17,Undirected
60,12, 17,Undirected
61,9, 17,Undirected
62,15, 18,Undirected
63,4, 18,Undirected
64,9, 18,Undirected
65,14, 18,Undirected
66,1, 19,Undirected
67,8, 19,Undirected
68,15, 19,Undirected
69,13, 19,Undirected
70,7, 20,Undirected
71,15, 20,Undirected
72,9, 20,Undirected
73,8, 20,Undirected
74,15, 21,Undirected
75,16, 21,Undirected
76,19, 21,Undirected
77,5, 21,Undirected
78,19, 22,Undirected
79,7, 22,Undirected
80,3, 22,Undirected
81,16, 22,Undirected
82,20, 23,Undirected
83,14, 23,Undirected
84,7, 23,Undirected
85,2, 23,Undirected
86,5, 24,Undirected
87,11, 24,Undirected
88,20, 24,Undirected
89,17, 24,Undirected
90,13, 25,Undirected
91,19, 25,Undirected
92,20, 25,Undirected
93,5, 25,Undirected
94,13, 26,Undirected
95,17, 26,Undirected
96,18, 26,Undirected
97,20, 26,Undirected
98,9, 27,Undirected
99,19, 27,Undirected
100,17, 27,Undirected
101,20, 27,Undirected
102,15, 28,Undirected
103,2, 28,Undirected
104,0, 28,Undirected
105,24, 28,Undirected
106,19, 29,Undirected
107,7, 29,Undirected
108,10, 29,Undirected
109,20, 29,Undirected
110,6, 30,Undirected
111,1, 30,Undirected
112,2, 30,Undirected
113,8, 30,Undirected
114,5, 31,Undirected
115,12, 31,Undirected
116,1, 31,Undirected
117,2, 31,Undirected
118,7, 32,Undirected
119,5, 32,Undirected
