Id, Source, Target, Type
0,0, 763,Undirected
1,0, 884,Undirected
2,1, 52,Undirected
3,1, 363,Undirected
4,2, 642,Undirected
5,2, 654,Undirected
6,2, 890,Undirected
7,3, 649,Undirected
8,4, 156,Undirected
9,5, 725,Undirected
10,5, 775,Undirected
11,6, 174,Undirected
12,6, 473,Undirected
13,6, 487,Undirected
14,6, 542,Undirected
15,6, 779,Undirected
16,7, 337,Undirected
17,7, 797,Undirected
18,8, 167,Undirected
19,8, 721,Undirected
20,8, 842,Undirected
21,10, 264,Undirected
22,10, 598,Undirected
23,10, 667,Undirected
24,10, 680,Undirected
25,10, 703,Undirected
26,11, 725,Undirected
27,11, 811,Undirected
28,11, 940,Undirected
29,12, 863,Undirected
30,13, 137,Undirected
31,14, 263,Undirected
32,14, 570,Undirected
33,14, 717,Undirected
34,14, 800,Undirected
35,15, 579,Undirected
36,15, 701,Undirected
37,16, 791,Undirected
38,17, 54,Undirected
39,17, 434,Undirected
40,18, 8,Undirected
41,18, 51,Undirected
42,18, 175,Undirected
43,18, 925,Undirected
44,19, 68,Undirected
45,19, 934,Undirected
46,20, 345,Undirected
47,20, 354,Undirected
48,20, 666,Undirected
49,20, 747,Undirected
50,21, 8,Undirected
51,21, 16,Undirected
52,21, 372,Undirected
53,21, 447,Undirected
54,21, 885,Undirected
55,22, 913,Undirected
56,23, 261,Undirected
57,23, 871,Undirected
58,23, 989,Undirected
59,24, 115,Undirected
60,24, 612,Undirected
61,24, 638,Undirected
62,24, 647,Undirected
63,25, 213,Undirected
64,25, 459,Undirected
65,25, 586,Undirected
66,25, 620,Undirected
67,26, 284,Undirected
68,26, 406,Undirected
69,26, 452,Undirected
70,26, 687,Undirected
71,26, 734,Undirected
72,26, 752,Undirected
73,27, 192,Undirected
74,28, 12,Undirected
75,28, 15,Undirected
76,28, 694,Undirected
77,29, 990,Undirected
78,30, 88,Undirected
79,30, 946,Undirected
80,30, 956,Undirected
81,31, 91,Undirected
82,31, 206,Undirected
83,31, 538,Undirected
84,31, 957,Undirected
85,32, 179,Undirected
86,32, 745,Undirected
87,32, 924,Undirected
88,33, 191,Undirected
89,33, 213,Undirected
90,33, 619,Undirected
91,33, 828,Undirected
92,33, 984,Undirected
93,35, 208,Undirected
94,36, 73,Undirected
95,36, 634,Undirected
96,37, 431,Undirected
97,38, 154,Undirected
98,38, 166,Undirected
99,38, 307,Undirected
100,38, 801,Undirected
101,40, 302,Undirected
102,40, 416,Undirected
103,40, 451,Undirected
104,40, 574,Undirected
105,41, 125,Undirected
106,41, 129,Undirected
107,41, 362,Undirected
108,41, 694,Undirected
109,41, 722,Undirected
110,42, 386,Undirected
111,42, 486,Undirected
112,42, 933,Undirected
113,43, 814,Undirected
114,43, 853,Undirected
115,44, 338,Undirected
116,44, 777,Undirected
117,44, 885,Undirected
118,45, 920,Undirected
119,46, 377,Undirected
120,46, 595,Undirected
121,46, 744,Undirected
122,46, 900,Undirected
123,46, 951,Undirected
124,47, 47,Undirected
125,47, 274,Undirected
126,47, 443,Undirected
127,47, 516,Undirected
128,49, 192,Undirected
129,49, 334,Undirected
130,49, 515,Undirected
131,49, 915,Undirected
132,50, 583,Undirected
133,50, 629,Undirected
134,50, 860,Undirected
135,50, 983,Undirected
136,54, 293,Undirected
137,54, 663,Undirected
138,54, 694,Undirected
139,55, 214,Undirected
140,55, 281,Undirected
141,57, 261,Undirected
142,59, 198,Undirected
143,59, 500,Undirected
144,61, 105,Undirected
145,61, 734,Undirected
146,62, 409,Undirected
147,62, 518,Undirected
148,63, 318,Undirected
149,63, 479,Undirected
150,63, 709,Undirected
151,64, 59,Undirected
152,65, 279,Undirected
153,65, 332,Undirected
154,65, 830,Undirected
155,65, 839,Undirected
156,66, 834,Undirected
157,66, 862,Undirected
158,67, 417,Undirected
159,67, 531,Undirected
160,68, 75,Undirected
161,69, 190,Undirected
162,70, 806,Undirected
163,72, 245,Undirected
164,73, 122,Undirected
165,73, 276,Undirected
166,73, 344,Undirected
167,74, 157,Undirected
168,74, 206,Undirected
169,77, 26,Undirected
170,78, 276,Undirected
171,78, 311,Undirected
172,78, 382,Undirected
173,78, 499,Undirected
174,79, 359,Undirected
175,79, 834,Undirected
176,79, 922,Undirected
177,80, 5,Undirected
178,81, 721,Undirected
179,81, 746,Undirected
180,83, 317,Undirected
181,83, 370,Undirected
182,83, 863,Undirected
183,84, 538,Undirected
184,84, 552,Undirected
185,85, 55,Undirected
186,85, 720,Undirected
187,85, 906,Undirected
188,86, 66,Undirected
189,86, 258,Undirected
190,86, 764,Undirected
191,87, 19,Undirected
192,87, 426,Undirected
193,88, 416,Undirected
194,88, 670,Undirected
195,89, 554,Undirected
196,90, 83,Undirected
197,90, 463,Undirected
198,90, 497,Undirected
199,91, 262,Undirected
200,91, 679,Undirected
201,93, 113,Undirected
202,93, 649,Undirected
203,94, 485,Undirected
204,94, 763,Undirected
205,95, 495,Undirected
206,95, 790,Undirected
207,96, 294,Undirected
208,96, 682,Undirected
209,96, 961,Undirected
210,98, 167,Undirected
211,99, 215,Undirected
212,99, 576,Undirected
213,100, 743,Undirected
214,100, 857,Undirected
215,101, 297,Undirected
216,101, 964,Undirected
217,101, 975,Undirected
218,102, 423,Undirected
219,103, 388,Undirected
220,105, 64,Undirected
221,105, 927,Undirected
222,107, 548,Undirected
223,107, 586,Undirected
224,107, 632,Undirected
225,107, 777,Undirected
226,107, 937,Undirected
227,108, 243,Undirected
228,108, 528,Undirected
229,109, 422,Undirected
230,109, 536,Undirected
231,109, 692,Undirected
232,109, 694,Undirected
233,111, 222,Undirected
234,111, 274,Undirected
235,111, 399,Undirected
236,113, 348,Undirected
237,113, 995,Undirected
238,114, 92,Undirected
239,116, 26,Undirected
240,116, 635,Undirected
241,116, 734,Undirected
242,117, 451,Undirected
243,117, 579,Undirected
244,117, 756,Undirected
245,117, 813,Undirected
246,117, 983,Undirected
247,118, 5,Undirected
248,118, 155,Undirected
249,118, 495,Undirected
250,120, 443,Undirected
251,120, 623,Undirected
252,120, 751,Undirected
253,120, 836,Undirected
254,121, 20,Undirected
255,121, 197,Undirected
256,121, 361,Undirected
257,121, 416,Undirected
258,122, 236,Undirected
259,123, 36,Undirected
260,123, 630,Undirected
261,124, 327,Undirected
262,124, 432,Undirected
263,124, 496,Undirected
264,124, 614,Undirected
265,124, 769,Undirected
266,125, 208,Undirected
267,125, 544,Undirected
268,125, 834,Undirected
269,125, 901,Undirected
270,126, 558,Undirected
271,126, 941,Undirected
272,127, 171,Undirected
273,127, 828,Undirected
274,128, 69,Undirected
275,128, 527,Undirected
276,128, 947,Undirected
277,129, 707,Undirected
278,130, 179,Undirected
279,130, 761,Undirected
280,130, 817,Undirected
281,133, 349,Undirected
282,133, 555,Undirected
283,134, 391,Undirected
284,134, 464,Undirected
285,134, 581,Undirected
286,135, 147,Undirected
287,136, 565,Undirected
288,136, 823,Undirected
289,137, 5,Undirected
290,138, 11,Undirected
291,138, 605,Undirected
292,138, 698,Undirected
293,139, 386,Undirected
294,139, 559,Undirected
295,139, 579,Undirected
296,140, 54,Undirected
297,140, 119,Undirected
298,140, 149,Undirected
299,140, 377,Undirected
300,140, 944,Undirected
301,140, 967,Undirected
302,141, 337,Undirected
303,141, 907,Undirected
304,143, 865,Undirected
305,143, 913,Undirected
306,144, 301,Undirected
307,144, 450,Undirected
308,144, 470,Undirected
309,145, 507,Undirected
310,146, 938,Undirected
311,147, 920,Undirected
312,149, 633,Undirected
313,149, 852,Undirected
314,150, 356,Undirected
315,151, 336,Undirected
316,151, 859,Undirected
317,152, 509,Undirected
318,153, 283,Undirected
319,153, 431,Undirected
320,154, 241,Undirected
321,156, 175,Undirected
322,156, 980,Undirected
323,157, 372,Undirected
324,157, 677,Undirected
325,159, 406,Undirected
326,159, 535,Undirected
327,162, 639,Undirected
328,163, 133,Undirected
329,163, 680,Undirected
330,164, 53,Undirected
331,164, 500,Undirected
332,164, 513,Undirected
333,164, 885,Undirected
334,165, 323,Undirected
335,165, 515,Undirected
336,165, 520,Undirected
337,165, 900,Undirected
338,166, 352,Undirected
339,166, 749,Undirected
340,167, 44,Undirected
341,167, 363,Undirected
342,168, 944,Undirected
343,169, 825,Undirected
344,170, 401,Undirected
345,171, 750,Undirected
346,171, 799,Undirected
347,171, 907,Undirected
348,173, 900,Undirected
349,173, 981,Undirected
350,175, 257,Undirected
