Id, Source, Target, Type
0,0, 213,Undirected
1,0, 398,Undirected
2,3, 156,Undirected
3,3, 224,Undirected
4,3, 414,Undirected
5,4, 155,Undirected
6,4, 278,Undirected
7,5, 221,Undirected
8,6, 102,Undirected
9,6, 354,Undirected
10,7, 395,Undirected
11,8, 63,Undirected
12,10, 401,Undirected
13,10, 455,Undirected
14,11, 449,Undirected
15,12, 296,Undirected
16,12, 462,Undirected
17,14, 315,Undirected
18,15, 379,Undirected
19,16, 457,Undirected
20,17, 33,Undirected
21,20, 80,Undirected
22,20, 234,Undirected
23,20, 237,Undirected
24,20, 380,Undirected
25,23, 100,Undirected
26,23, 114,Undirected
27,27, 278,Undirected
28,33, 30,Undirected
29,33, 333,Undirected
30,34, 226,Undirected
31,35, 225,Undirected
32,36, 317,Undirected
33,38, 122,Undirected
34,40, 409,Undirected
35,42, 113,Undirected
36,43, 307,Undirected
37,43, 376,Undirected
38,43, 495,Undirected
39,44, 93,Undirected
40,44, 158,Undirected
41,44, 296,Undirected
42,45, 72,Undirected
43,46, 299,Undirected
44,46, 345,Undirected
45,47, 42,Undirected
46,47, 274,Undirected
47,48, 234,Undirected
48,48, 466,Undirected
49,49, 280,Undirected
50,51, 214,Undirected
51,52, 168,Undirected
52,52, 286,Undirected
53,55, 91,Undirected
54,56, 122,Undirected
55,59, 435,Undirected
56,60, 95,Undirected
57,60, 239,Undirected
58,61, 84,Undirected
59,61, 309,Undirected
60,67, 187,Undirected
61,68, 60,Undirected
62,68, 147,Undirected
63,68, 294,Undirected
64,69, 48,Undirected
65,70, 108,Undirected
66,70, 126,Undirected
67,70, 279,Undirected
68,71, 108,Undirected
69,71, 449,Undirected
70,77, 282,Undirected
71,78, 397,Undirected
72,80, 128,Undirected
73,81, 35,Undirected
74,82, 116,Undirected
75,82, 154,Undirected
76,83, 198,Undirected
77,83, 231,Undirected
78,84, 64,Undirected
79,84, 290,Undirected
80,85, 92,Undirected
81,85, 492,Undirected
82,88, 33,Undirected
83,88, 172,Undirected
84,88, 283,Undirected
85,90, 38,Undirected
86,90, 390,Undirected
87,91, 245,Undirected
88,93, 192,Undirected
89,93, 212,Undirected
90,93, 424,Undirected
91,93, 467,Undirected
92,95, 423,Undirected
93,96, 197,Undirected
94,96, 477,Undirected
95,97, 108,Undirected
96,98, 316,Undirected
97,101, 80,Undirected
98,102, 182,Undirected
99,103, 137,Undirected
100,104, 425,Undirected
101,105, 273,Undirected
102,106, 112,Undirected
103,108, 155,Undirected
104,108, 474,Undirected
105,110, 284,Undirected
106,111, 326,Undirected
107,113, 56,Undirected
108,113, 65,Undirected
109,114, 111,Undirected
110,116, 399,Undirected
111,117, 303,Undirected
112,118, 101,Undirected
113,119, 249,Undirected
114,121, 343,Undirected
115,122, 185,Undirected
116,122, 467,Undirected
117,124, 144,Undirected
118,125, 486,Undirected
119,129, 107,Undirected
120,131, 16,Undirected
121,131, 155,Undirected
122,132, 14,Undirected
123,133, 131,Undirected
124,134, 381,Undirected
125,136, 122,Undirected
126,138, 60,Undirected
127,138, 426,Undirected
128,138, 427,Undirected
129,139, 292,Undirected
130,139, 480,Undirected
131,141, 225,Undirected
132,141, 347,Undirected
133,141, 489,Undirected
134,144, 472,Undirected
