Id, Source, Target, Type
0,0, 1,Undirected
1,0, 2,Undirected
2,0, 3,Undirected
3,1, 2,Undirected
4,1, 3,Undirected
5,2, 3,Undirected
6,3, 4,Undirected
7,0, 4,Undirected
8,2, 4,Undirected
9,4, 5,Undirected
10,2, 5,Undirected
11,3, 5,Undirected
12,0, 6,Undirected
13,2, 6,Undirected
14,1, 6,Undirected
15,1, 7,Undirected
16,5, 7,Undirected
17,0, 7,Undirected
18,7, 8,Undirected
19,4, 8,Undirected
20,5, 8,Undirected
21,5, 9,Undirected
22,3, 9,Undirected
23,7, 9,Undirected
24,5, 10,Undirected
25,7, 10,Undirected
26,3, 10,Undirected
27,9, 11,Undirected
28,3, 11,Undirected
29,5, 11,Undirected
30,9, 12,Undirected
31,2, 12,Undirected
32,4, 12,Undirected
33,12, 13,Undirected
34,9, 13,Undirected
35,8, 13,Undirected
36,7, 14,Undirected
37,9, 14,Undirected
38,13, 14,Undirected
39,2, 15,Undirected
40,3, 15,Undirected
41,4, 15,Undirected
42,13, 16,Undirected
43,5, 16,Undirected
44,0, 16,Undirected
45,3, 17,Undirected
46,9, 17,Undirected
47,16, 17,Undirected
48,16, 18,Undirected
49,13, 18,Undirected
50,17, 18,Undirected
51,7, 19,Undirected
52,8, 19,Undirected
53,3, 19,Undirected
54,16, 20,Undirected
55,10, 20,Undirected
56,5, 20,Undirected
57,6, 21,Undirected
58,9, 21,Undirected
59,10, 21,Undirected
60,5, 22,Undirected
61,12, 22,Undirected
62,2, 22,Undirected
63,8, 23,Undirected
64,21, 23,Undirected
65,16, 23,Undirected
66,3, 24,Undirected
67,6, 24,Undirected
68,2, 24,Undirected
69,5, 25,Undirected
70,23, 25,Undirected
71,10, 25,Undirected
72,10, 26,Undirected
73,8, 26,Undirected
74,14, 26,Undirected
75,13, 27,Undirected
76,4, 27,Undirected
77,2, 27,Undirected
78,2, 28,Undirected
79,23, 28,Undirected
80,5, 28,Undirected
81,13, 29,Undirected
82,2, 29,Undirected
83,9, 29,Undirected
84,10, 30,Undirected
85,2, 30,Undirected
86,5, 30,Undirected
87,6, 31,Undirected
88,5, 31,Undirected
89,29, 31,Undirected
90,16, 32,Undirected
91,10, 32,Undirected
92,21, 32,Undirected
93,10, 33,Undirected
94,4, 33,Undirected
95,3, 33,Undirected
96,1, 34,Undirected
97,3, 34,Undirected
98,33, 34,Undirected
99,13, 35,Undirected
100,23, 35,Undirected
101,7, 35,Undirected
102,4, 36,Undirected
103,27, 36,Undirected
104,7, 36,Undirected
105,5, 37,Undirected
106,17, 37,Undirected
107,14, 37,Undirected
108,4, 38,Undirected
109,8, 38,Undirected
110,27, 38,Undirected
111,11, 39,Undirected
112,33, 39,Undirected
113,4, 39,Undirected
114,4, 40,Undirected
115,9, 40,Undirected
116,5, 40,Undirected
117,1, 41,Undirected
118,7, 41,Undirected
119,0, 41,Undirected
