Id, Source, Target, Type
0,0, 1,Undirected
1,0, 2,Undirected
2,0, 3,Undirected
3,1, 2,Undirected
4,1, 3,Undirected
5,2, 3,Undirected
6,3, 4,Undirected
7,2, 4,Undirected
8,0, 4,Undirected
9,0, 5,Undirected
10,2, 5,Undirected
11,3, 5,Undirected
12,2, 6,Undirected
13,4, 6,Undirected
14,5, 6,Undirected
15,4, 7,Undirected
16,3, 7,Undirected
17,0, 7,Undirected
18,1, 8,Undirected
19,3, 8,Undirected
20,5, 8,Undirected
21,4, 9,Undirected
22,2, 9,Undirected
23,0, 9,Undirected
24,2, 10,Undirected
25,0, 10,Undirected
26,3, 10,Undirected
27,4, 11,Undirected
28,3, 11,Undirected
29,10, 11,Undirected
30,6, 12,Undirected
31,8, 12,Undirected
32,4, 12,Undirected
33,3, 13,Undirected
34,5, 13,Undirected
35,6, 13,Undirected
36,8, 14,Undirected
37,3, 14,Undirected
38,7, 14,Undirected
39,5, 15,Undirected
40,6, 15,Undirected
41,2, 15,Undirected
42,3, 16,Undirected
43,9, 16,Undirected
44,15, 16,Undirected
45,4, 17,Undirected
46,2, 17,Undirected
47,0, 17,Undirected
48,4, 18,Undirected
49,14, 18,Undirected
50,5, 18,Undirected
51,10, 19,Undirected
52,1, 19,Undirected
53,12, 19,Undirected
54,12, 20,Undirected
55,0, 20,Undirected
56,8, 20,Undirected
57,2, 21,Undirected
58,14, 21,Undirected
59,19, 21,Undirected
60,2, 22,Undirected
61,0, 22,Undirected
62,5, 22,Undirected
63,5, 23,Undirected
64,0, 23,Undirected
65,2, 23,Undirected
66,1, 24,Undirected
67,10, 24,Undirected
68,4, 24,Undirected
69,21, 25,Undirected
70,18, 25,Undirected
71,2, 25,Undirected
72,4, 26,Undirected
73,19, 26,Undirected
74,0, 26,Undirected
75,6, 27,Undirected
76,4, 27,Undirected
77,19, 27,Undirected
78,14, 28,Undirected
79,21, 28,Undirected
80,18, 28,Undirected
81,0, 29,Undirected
82,10, 29,Undirected
83,4, 29,Undirected
84,9, 30,Undirected
85,11, 30,Undirected
86,1, 30,Undirected
87,3, 31,Undirected
88,2, 31,Undirected
89,22, 31,Undirected
90,1, 32,Undirected
91,29, 32,Undirected
92,5, 32,Undirected
93,4, 33,Undirected
94,27, 33,Undirected
95,30, 33,Undirected
96,3, 34,Undirected
97,4, 34,Undirected
98,5, 34,Undirected
99,28, 35,Undirected
100,18, 35,Undirected
101,7, 35,Undirected
102,15, 36,Undirected
103,32, 36,Undirected
104,0, 36,Undirected
105,5, 37,Undirected
106,23, 37,Undirected
107,2, 37,Undirected
108,22, 38,Undirected
109,5, 38,Undirected
110,0, 38,Undirected
111,15, 39,Undirected
112,10, 39,Undirected
113,18, 39,Undirected
114,4, 40,Undirected
115,29, 40,Undirected
116,14, 40,Undirected
117,14, 41,Undirected
118,21, 41,Undirected
119,10, 41,Undirected
