Id, Source, Target, Type
0,0, 1,Undirected
1,0, 2,Undirected
2,0, 3,Undirected
3,0, 4,Undirected
4,1, 2,Undirected
5,1, 3,Undirected
6,1, 4,Undirected
7,2, 3,Undirected
8,2, 4,Undirected
9,3, 4,Undirected
10,2, 5,Undirected
11,4, 5,Undirected
12,1, 5,Undirected
13,0, 5,Undirected
14,5, 6,Undirected
15,2, 6,Undirected
16,1, 6,Undirected
17,4, 6,Undirected
18,1, 7,Undirected
19,4, 7,Undirected
20,2, 7,Undirected
21,0, 7,Undirected
22,0, 8,Undirected
23,1, 8,Undirected
24,5, 8,Undirected
25,4, 8,Undirected
26,1, 9,Undirected
27,0, 9,Undirected
28,3, 9,Undirected
29,2, 9,Undirected
30,6, 10,Undirected
31,7, 10,Undirected
32,1, 10,Undirected
33,9, 10,Undirected
34,7, 11,Undirected
35,2, 11,Undirected
36,5, 11,Undirected
37,1, 11,Undirected
38,3, 12,Undirected
39,2, 12,Undirected
40,9, 12,Undirected
41,4, 12,Undirected
42,7, 13,Undirected
43,1, 13,Undirected
44,3, 13,Undirected
45,10, 13,Undirected
46,7, 14,Undirected
47,4, 14,Undirected
48,1, 14,Undirected
49,5, 14,Undirected
50,0, 15,Undirected
51,5, 15,Undirected
52,10, 15,Undirected
53,2, 15,Undirected
54,4, 16,Undirected
55,6, 16,Undirected
56,2, 16,Undirected
57,3, 16,Undirected
58,2, 17,Undirected
59,9, 17,Undirected
60,8, 17,Undirected
61,6, 17,Undirected
62,4, 18,Undirected
63,5, 18,Undirected
64,7, 18,Undirected
65,0, 18,Undirected
66,5, 19,Undirected
67,9, 19,Undirected
68,7, 19,Undirected
69,1, 19,Undirected
70,6, 20,Undirected
71,2, 20,Undirected
72,14, 20,Undirected
73,7, 20,Undirected
74,18, 21,Undirected
75,5, 21,Undirected
76,15, 21,Undirected
77,3, 21,Undirected
78,7, 22,Undirected
79,3, 22,Undirected
80,0, 22,Undirected
81,9, 22,Undirected
82,9, 23,Undirected
83,4, 23,Undirected
84,18, 23,Undirected
85,2, 23,Undirected
86,1, 24,Undirected
87,0, 24,Undirected
88,5, 24,Undirected
89,9, 24,Undirected
90,16, 25,Undirected
91,17, 25,Undirected
92,2, 25,Undirected
93,6, 25,Undirected
94,2, 26,Undirected
95,15, 26,Undirected
96,1, 26,Undirected
97,6, 26,Undirected
98,17, 27,Undirected
99,1, 27,Undirected
100,24, 27,Undirected
101,18, 27,Undirected
102,20, 28,Undirected
103,7, 28,Undirected
104,6, 28,Undirected
105,25, 28,Undirected
106,1, 29,Undirected
107,7, 29,Undirected
108,4, 29,Undirected
109,27, 29,Undirected
110,2, 30,Undirected
111,7, 30,Undirected
112,1, 30,Undirected
113,10, 30,Undirected
114,27, 31,Undirected
115,29, 31,Undirected
116,1, 31,Undirected
117,2, 31,Undirected
118,2, 32,Undirected
119,1, 32,Undirected
