Id, Probabilidad
0, 185
1, 156
2, 172
3, 75
4, 147
5, 109
6, 139
7, 123
8, 150
9, 111
10, 84
11, 116
12, 118
13, 113
14, 79
15, 44
16, 54
17, 76
18, 63
19, 110
20, 55
21, 67
22, 43
23, 50
24, 32
25, 48
26, 92
27, 89
28, 41
29, 58
30, 35
31, 70
32, 75
33, 56
34, 40
35, 37
36, 37
37, 77
38, 25
39, 52
40, 55
41, 18
42, 39
43, 75
44, 65
45, 34
46, 21
47, 61
48, 75
49, 34
50, 77
51, 16
52, 30
53, 26
54, 65
55, 65
56, 95
57, 14
58, 89
59, 19
60, 37
61, 26
62, 40
63, 35
64, 69
65, 33
66, 60
67, 21
68, 40
69, 25
70, 50
71, 38
72, 27
73, 50
74, 47
75, 36
76, 22
77, 21
78, 25
79, 20
80, 55
81, 29
82, 35
83, 28
84, 17
85, 15
86, 39
87, 18
88, 20
89, 22
90, 23
91, 68
92, 20
93, 18
94, 13
95, 41
96, 21
97, 51
98, 22
99, 40
100, 20
101, 63
102, 26
103, 28
104, 34
105, 21
106, 47
107, 44
108, 18
109, 7
110, 27
111, 17
112, 33
113, 57
114, 20
115, 36
116, 21
117, 21
118, 58
119, 44
120, 46
121, 19
122, 23
123, 48
124, 26
125, 17
126, 16
127, 40
128, 16
129, 19
130, 9
131, 20
132, 17
133, 35
134, 44
135, 19
136, 21
137, 26
138, 19
139, 11
140, 15
141, 37
142, 37
143, 23
144, 40
145, 30
146, 27
147, 25
148, 33
149, 11
150, 27
151, 11
152, 9
153, 35
154, 19
155, 17
156, 14
157, 45
158, 23
159, 18
160, 21
161, 36
162, 16
163, 23
164, 7
165, 13
166, 20
167, 17
168, 9
169, 13
170, 27
171, 15
172, 19
173, 9
174, 15
175, 13
176, 39
177, 25
178, 22
179, 11
180, 12
181, 12
182, 12
183, 23
184, 16
185, 17
186, 25
187, 26
188, 16
189, 13
190, 28
191, 14
192, 21
193, 11
194, 22
195, 22
196, 42
197, 8
198, 22
199, 29
200, 23
201, 19
202, 14
203, 30
204, 27
205, 7
206, 23
207, 27
208, 38
209, 14
210, 28
211, 17
212, 20
213, 17
214, 25
215, 17
216, 8
217, 22
218, 27
219, 18
220, 5
221, 15
222, 16
223, 7
224, 11
225, 19
226, 34
227, 38
228, 9
229, 12
230, 21
231, 23
232, 12
233, 30
234, 16
235, 39
236, 18
237, 16
238, 24
239, 15
240, 7
241, 20
242, 31
243, 24
244, 35
245, 15
246, 7
247, 29
248, 28
249, 9
250, 12
251, 24
252, 10
253, 26
254, 8
255, 9
256, 26
257, 18
258, 8
259, 32
260, 9
261, 8
262, 10
263, 14
264, 28
265, 16
266, 10
267, 26
268, 5
269, 15
270, 20
271, 24
272, 24
273, 7
274, 21
275, 30
276, 16
277, 14
278, 13
279, 30
280, 25
281, 22
282, 18
283, 15
284, 15
285, 19
286, 12
287, 14
288, 14
289, 11
290, 13
291, 14
292, 16
293, 16
294, 11
295, 19
296, 20
297, 17
298, 11
299, 12
300, 12
301, 16
302, 30
303, 22
304, 22
305, 19
306, 23
307, 22
308, 16
309, 17
310, 8
311, 18
312, 17
313, 14
314, 20
315, 10
316, 12
317, 20
318, 10
319, 9
320, 11
321, 16
322, 18
323, 17
324, 13
