Id, Source, Target, Type
0,0, 187,Undirected
1,0, 326,Undirected
2,0, 331,Undirected
3,0, 339,Undirected
4,0, 353,Undirected
5,1, 87,Undirected
6,1, 142,Undirected
7,1, 231,Undirected
8,1, 248,Undirected
9,1, 268,Undirected
10,1, 386,Undirected
11,2, 167,Undirected
12,2, 213,Undirected
13,2, 270,Undirected
14,2, 427,Undirected
15,3, 112,Undirected
16,3, 248,Undirected
17,4, 252,Undirected
18,4, 260,Undirected
19,4, 290,Undirected
20,4, 312,Undirected
21,4, 369,Undirected
22,4, 378,Undirected
23,4, 467,Undirected
24,5, 429,Undirected
25,6, 235,Undirected
26,6, 392,Undirected
27,7, 112,Undirected
28,7, 145,Undirected
29,7, 306,Undirected
30,7, 423,Undirected
31,8, 239,Undirected
32,9, 173,Undirected
33,9, 299,Undirected
34,9, 467,Undirected
35,10, 197,Undirected
36,10, 231,Undirected
37,10, 304,Undirected
38,10, 317,Undirected
39,10, 381,Undirected
40,11, 166,Undirected
41,11, 223,Undirected
42,11, 330,Undirected
43,11, 453,Undirected
44,12, 7,Undirected
45,12, 252,Undirected
46,12, 327,Undirected
47,12, 360,Undirected
48,12, 487,Undirected
49,13, 75,Undirected
50,13, 254,Undirected
51,13, 279,Undirected
52,14, 134,Undirected
53,14, 182,Undirected
54,14, 271,Undirected
55,14, 278,Undirected
56,14, 312,Undirected
57,14, 329,Undirected
58,15, 66,Undirected
59,15, 295,Undirected
60,15, 332,Undirected
61,15, 385,Undirected
62,15, 443,Undirected
63,16, 252,Undirected
64,16, 402,Undirected
65,16, 427,Undirected
66,17, 108,Undirected
67,17, 166,Undirected
68,17, 244,Undirected
69,17, 291,Undirected
70,17, 491,Undirected
71,18, 329,Undirected
72,19, 271,Undirected
73,19, 299,Undirected
74,19, 372,Undirected
75,19, 416,Undirected
76,20, 50,Undirected
77,20, 232,Undirected
78,20, 373,Undirected
79,20, 378,Undirected
80,20, 399,Undirected
81,20, 405,Undirected
82,20, 433,Undirected
83,21, 14,Undirected
84,21, 267,Undirected
85,21, 299,Undirected
86,22, 15,Undirected
87,22, 27,Undirected
88,22, 59,Undirected
89,22, 106,Undirected
90,22, 136,Undirected
91,22, 150,Undirected
92,22, 486,Undirected
93,23, 51,Undirected
94,23, 54,Undirected
95,23, 87,Undirected
96,23, 243,Undirected
97,23, 424,Undirected
98,25, 42,Undirected
99,25, 183,Undirected
100,25, 212,Undirected
101,25, 280,Undirected
102,25, 345,Undirected
103,25, 498,Undirected
104,26, 89,Undirected
105,26, 130,Undirected
106,26, 196,Undirected
107,26, 380,Undirected
108,26, 483,Undirected
109,27, 150,Undirected
110,27, 160,Undirected
111,27, 220,Undirected
112,27, 294,Undirected
113,27, 363,Undirected
114,28, 29,Undirected
115,28, 122,Undirected
116,28, 175,Undirected
117,28, 249,Undirected
118,28, 282,Undirected
119,28, 295,Undirected
120,28, 338,Undirected
121,29, 33,Undirected
122,29, 451,Undirected
123,29, 490,Undirected
124,29, 495,Undirected
125,30, 44,Undirected
126,30, 193,Undirected
127,30, 301,Undirected
128,30, 454,Undirected
129,30, 455,Undirected
130,31, 100,Undirected
131,31, 123,Undirected
132,31, 463,Undirected
133,32, 51,Undirected
134,32, 132,Undirected
135,32, 200,Undirected
136,32, 256,Undirected
137,32, 325,Undirected
138,32, 456,Undirected
139,33, 47,Undirected
140,33, 178,Undirected
141,33, 314,Undirected
142,33, 412,Undirected
