Id, Probabilidad
0, 205
1, 116
2, 188
3, 174
4, 80
5, 237
6, 79
7, 61
8, 102
9, 122
10, 45
11, 84
12, 70
13, 78
14, 185
15, 122
16, 69
17, 46
18, 90
19, 153
20, 82
21, 36
22, 50
23, 39
24, 53
25, 29
26, 73
27, 54
28, 10
29, 61
30, 23
31, 57
32, 41
33, 35
34, 25
35, 26
36, 59
37, 56
38, 81
39, 98
40, 38
41, 43
42, 14
43, 32
44, 45
45, 64
46, 56
47, 26
48, 59
49, 24
50, 39
51, 47
52, 22
53, 40
54, 58
55, 28
56, 40
57, 48
58, 56
59, 59
60, 29
61, 46
62, 35
63, 19
64, 121
65, 50
66, 24
67, 11
68, 38
69, 54
70, 39
71, 36
72, 53
73, 37
74, 24
75, 33
76, 46
77, 64
78, 44
79, 47
80, 24
81, 22
82, 30
83, 32
84, 22
85, 30
86, 45
87, 13
88, 28
89, 72
90, 29
91, 29
92, 52
93, 8
94, 32
95, 11
96, 35
97, 29
98, 23
99, 29
100, 14
101, 19
102, 24
103, 13
104, 26
105, 32
106, 22
107, 17
108, 67
109, 30
110, 17
111, 35
112, 29
113, 10
114, 26
115, 26
116, 47
117, 15
118, 16
119, 32
120, 46
121, 23
122, 18
123, 21
124, 27
125, 21
126, 15
127, 37
128, 29
129, 23
130, 16
131, 30
132, 9
133, 33
134, 14
135, 14
136, 56
137, 30
138, 39
139, 40
140, 33
141, 17
142, 25
143, 12
144, 21
145, 14
146, 20
147, 30
148, 27
149, 25
150, 33
151, 28
152, 29
153, 22
154, 39
155, 22
156, 21
157, 25
158, 30
159, 36
160, 14
161, 13
162, 18
163, 18
164, 13
165, 30
166, 12
167, 16
168, 23
169, 25
170, 19
171, 8
172, 20
173, 12
174, 47
175, 13
176, 24
177, 34
178, 22
179, 26
180, 25
181, 19
182, 22
183, 20
184, 31
185, 9
186, 30
187, 14
188, 20
189, 23
190, 18
191, 10
192, 35
193, 30
194, 13
195, 26
196, 25
197, 41
198, 30
199, 12
200, 14
201, 7
202, 13
203, 24
204, 10
205, 18
206, 20
207, 28
208, 15
209, 25
210, 11
211, 43
212, 15
213, 35
214, 27
215, 23
216, 15
217, 21
218, 25
219, 9
220, 10
221, 15
222, 30
223, 14
224, 10
225, 17
226, 13
227, 16
228, 21
229, 6
230, 10
231, 12
232, 10
233, 22
