Id, Source, Target, Type
0,0, 1,Undirected
1,0, 2,Undirected
2,0, 3,Undirected
3,1, 2,Undirected
4,1, 3,Undirected
5,2, 3,Undirected
6,3, 4,Undirected
7,2, 4,Undirected
8,0, 4,Undirected
9,2, 5,Undirected
10,4, 5,Undirected
11,0, 5,Undirected
12,4, 6,Undirected
13,2, 6,Undirected
14,0, 6,Undirected
15,4, 7,Undirected
16,5, 7,Undirected
17,2, 7,Undirected
18,4, 8,Undirected
19,5, 8,Undirected
20,1, 8,Undirected
21,6, 9,Undirected
22,2, 9,Undirected
23,3, 9,Undirected
24,2, 10,Undirected
25,3, 10,Undirected
26,6, 10,Undirected
27,1, 11,Undirected
28,6, 11,Undirected
29,2, 11,Undirected
30,3, 12,Undirected
31,6, 12,Undirected
32,0, 12,Undirected
33,0, 13,Undirected
34,4, 13,Undirected
35,1, 13,Undirected
36,3, 14,Undirected
37,0, 14,Undirected
38,5, 14,Undirected
39,4, 15,Undirected
40,9, 15,Undirected
41,3, 15,Undirected
42,3, 16,Undirected
43,0, 16,Undirected
44,1, 16,Undirected
45,2, 17,Undirected
46,5, 17,Undirected
47,4, 17,Undirected
48,2, 18,Undirected
49,1, 18,Undirected
50,7, 18,Undirected
51,14, 19,Undirected
52,15, 19,Undirected
53,13, 19,Undirected
54,6, 20,Undirected
55,2, 20,Undirected
56,4, 20,Undirected
57,5, 21,Undirected
58,8, 21,Undirected
59,20, 21,Undirected
60,3, 22,Undirected
61,18, 22,Undirected
62,20, 22,Undirected
63,17, 23,Undirected
64,7, 23,Undirected
65,8, 23,Undirected
66,6, 24,Undirected
67,20, 24,Undirected
68,22, 24,Undirected
69,0, 25,Undirected
70,6, 25,Undirected
71,17, 25,Undirected
72,21, 26,Undirected
73,11, 26,Undirected
74,0, 26,Undirected
75,6, 27,Undirected
76,24, 27,Undirected
77,13, 27,Undirected
78,0, 28,Undirected
79,16, 28,Undirected
80,23, 28,Undirected
81,0, 29,Undirected
82,14, 29,Undirected
83,2, 29,Undirected
84,20, 30,Undirected
85,2, 30,Undirected
86,23, 30,Undirected
87,4, 31,Undirected
88,22, 31,Undirected
89,7, 31,Undirected
90,8, 32,Undirected
91,21, 32,Undirected
92,20, 32,Undirected
93,17, 33,Undirected
94,26, 33,Undirected
95,23, 33,Undirected
96,4, 34,Undirected
97,26, 34,Undirected
98,13, 34,Undirected
99,29, 35,Undirected
100,2, 35,Undirected
101,10, 35,Undirected
102,21, 36,Undirected
103,17, 36,Undirected
104,29, 36,Undirected
105,25, 37,Undirected
106,6, 37,Undirected
107,0, 37,Undirected
108,36, 38,Undirected
109,28, 38,Undirected
110,19, 38,Undirected
111,3, 39,Undirected
112,20, 39,Undirected
113,33, 39,Undirected
114,14, 40,Undirected
115,33, 40,Undirected
116,7, 40,Undirected
117,14, 41,Undirected
118,6, 41,Undirected
119,39, 41,Undirected
