Id, Source, Target, Type
0,0, 151,Undirected
1,0, 335,Undirected
2,1, 37,Undirected
3,1, 390,Undirected
4,1, 412,Undirected
5,4, 30,Undirected
6,8, 437,Undirected
7,9, 387,Undirected
8,10, 297,Undirected
9,10, 299,Undirected
10,10, 421,Undirected
11,11, 77,Undirected
12,11, 397,Undirected
13,12, 257,Undirected
14,13, 90,Undirected
15,15, 20,Undirected
16,15, 237,Undirected
17,18, 462,Undirected
18,19, 147,Undirected
19,20, 446,Undirected
20,23, 371,Undirected
21,23, 476,Undirected
22,24, 98,Undirected
23,27, 251,Undirected
24,27, 288,Undirected
25,29, 87,Undirected
26,29, 169,Undirected
27,30, 248,Undirected
28,33, 104,Undirected
29,33, 138,Undirected
30,33, 470,Undirected
31,35, 186,Undirected
32,36, 443,Undirected
33,38, 352,Undirected
34,38, 395,Undirected
35,41, 490,Undirected
36,42, 129,Undirected
37,42, 143,Undirected
38,43, 422,Undirected
39,44, 399,Undirected
40,45, 175,Undirected
41,45, 188,Undirected
42,45, 430,Undirected
43,47, 256,Undirected
44,48, 341,Undirected
45,48, 458,Undirected
46,49, 330,Undirected
47,51, 401,Undirected
48,51, 464,Undirected
49,52, 214,Undirected
50,52, 294,Undirected
51,53, 163,Undirected
52,57, 153,Undirected
53,58, 368,Undirected
54,59, 72,Undirected
55,62, 348,Undirected
56,62, 459,Undirected
57,63, 44,Undirected
58,64, 458,Undirected
59,65, 432,Undirected
60,66, 366,Undirected
61,67, 87,Undirected
62,67, 99,Undirected
63,69, 312,Undirected
64,69, 450,Undirected
65,70, 305,Undirected
66,71, 498,Undirected
67,72, 106,Undirected
68,72, 197,Undirected
69,72, 388,Undirected
70,73, 186,Undirected
71,75, 272,Undirected
72,77, 40,Undirected
73,79, 50,Undirected
74,81, 321,Undirected
75,82, 129,Undirected
76,83, 17,Undirected
77,83, 293,Undirected
78,84, 361,Undirected
79,85, 223,Undirected
80,88, 447,Undirected
81,89, 182,Undirected
82,89, 406,Undirected
83,91, 119,Undirected
84,94, 28,Undirected
85,95, 23,Undirected
86,95, 138,Undirected
87,96, 231,Undirected
88,96, 471,Undirected
89,97, 253,Undirected
90,99, 297,Undirected
91,101, 272,Undirected
92,101, 424,Undirected
93,101, 478,Undirected
94,102, 145,Undirected
95,102, 155,Undirected
96,103, 151,Undirected
97,104, 332,Undirected
98,105, 212,Undirected
99,108, 52,Undirected
100,110, 52,Undirected
101,110, 404,Undirected
102,111, 161,Undirected
103,112, 347,Undirected
104,114, 196,Undirected
105,114, 335,Undirected
106,115, 301,Undirected
107,115, 442,Undirected
108,116, 395,Undirected
109,118, 472,Undirected
110,119, 125,Undirected
111,124, 420,Undirected
112,126, 435,Undirected
113,127, 61,Undirected
114,127, 269,Undirected
115,133, 374,Undirected
116,135, 44,Undirected
117,135, 109,Undirected
118,137, 431,Undirected
119,139, 40,Undirected
120,139, 207,Undirected
121,142, 133,Undirected
122,144, 265,Undirected
123,145, 105,Undirected
124,146, 185,Undirected
125,148, 28,Undirected
126,150, 53,Undirected
127,152, 119,Undirected
128,153, 84,Undirected
129,153, 315,Undirected
130,158, 157,Undirected
