Id, Source, Target, Type
0,0, 1,Undirected
1,0, 2,Undirected
2,0, 3,Undirected
3,0, 4,Undirected
4,1, 2,Undirected
5,1, 3,Undirected
6,1, 4,Undirected
7,2, 3,Undirected
8,2, 4,Undirected
9,3, 4,Undirected
10,3, 5,Undirected
11,2, 5,Undirected
12,1, 5,Undirected
13,4, 5,Undirected
14,1, 6,Undirected
15,2, 6,Undirected
16,4, 6,Undirected
17,0, 6,Undirected
18,4, 7,Undirected
19,5, 7,Undirected
20,3, 7,Undirected
21,6, 7,Undirected
22,6, 8,Undirected
23,7, 8,Undirected
24,3, 8,Undirected
25,2, 8,Undirected
26,7, 9,Undirected
27,8, 9,Undirected
28,4, 9,Undirected
29,1, 9,Undirected
30,8, 10,Undirected
31,9, 10,Undirected
32,3, 10,Undirected
33,1, 10,Undirected
34,8, 11,Undirected
35,7, 11,Undirected
36,9, 11,Undirected
37,2, 11,Undirected
38,6, 12,Undirected
39,4, 12,Undirected
40,0, 12,Undirected
41,1, 12,Undirected
42,3, 13,Undirected
43,8, 13,Undirected
44,12, 13,Undirected
45,5, 13,Undirected
46,5, 14,Undirected
47,9, 14,Undirected
48,0, 14,Undirected
49,8, 14,Undirected
50,2, 15,Undirected
51,6, 15,Undirected
52,8, 15,Undirected
53,7, 15,Undirected
54,6, 16,Undirected
55,3, 16,Undirected
56,12, 16,Undirected
57,4, 16,Undirected
58,7, 17,Undirected
59,16, 17,Undirected
60,4, 17,Undirected
61,6, 17,Undirected
62,16, 18,Undirected
63,4, 18,Undirected
64,12, 18,Undirected
65,5, 18,Undirected
66,18, 19,Undirected
67,7, 19,Undirected
68,3, 19,Undirected
69,5, 19,Undirected
70,15, 20,Undirected
71,2, 20,Undirected
72,6, 20,Undirected
73,1, 20,Undirected
74,3, 21,Undirected
75,4, 21,Undirected
76,13, 21,Undirected
77,1, 21,Undirected
78,4, 22,Undirected
79,18, 22,Undirected
80,0, 22,Undirected
81,12, 22,Undirected
82,20, 23,Undirected
83,9, 23,Undirected
84,13, 23,Undirected
85,3, 23,Undirected
86,17, 24,Undirected
87,13, 24,Undirected
88,1, 24,Undirected
89,4, 24,Undirected
90,22, 25,Undirected
91,4, 25,Undirected
92,2, 25,Undirected
93,19, 25,Undirected
94,9, 26,Undirected
95,1, 26,Undirected
96,5, 26,Undirected
97,19, 26,Undirected
98,16, 27,Undirected
99,12, 27,Undirected
100,4, 27,Undirected
101,19, 27,Undirected
102,8, 28,Undirected
103,12, 28,Undirected
104,9, 28,Undirected
105,3, 28,Undirected
106,3, 29,Undirected
107,8, 29,Undirected
108,5, 29,Undirected
109,12, 29,Undirected
110,20, 30,Undirected
111,3, 30,Undirected
112,7, 30,Undirected
113,6, 30,Undirected
114,17, 31,Undirected
115,26, 31,Undirected
116,16, 31,Undirected
117,8, 31,Undirected
118,13, 32,Undirected
119,15, 32,Undirected
