Id, Source, Target, Type
0,0, 367,Undirected
1,0, 371,Undirected
2,1, 9,Undirected
3,1, 34,Undirected
4,1, 148,Undirected
5,1, 173,Undirected
6,1, 315,Undirected
7,1, 335,Undirected
8,1, 421,Undirected
9,2, 5,Undirected
10,2, 84,Undirected
11,2, 235,Undirected
12,2, 243,Undirected
13,2, 428,Undirected
14,2, 453,Undirected
15,3, 117,Undirected
16,3, 163,Undirected
17,3, 256,Undirected
18,3, 314,Undirected
19,3, 448,Undirected
20,4, 32,Undirected
21,4, 53,Undirected
22,4, 211,Undirected
23,4, 225,Undirected
24,4, 373,Undirected
25,5, 241,Undirected
26,5, 325,Undirected
27,5, 375,Undirected
28,5, 397,Undirected
29,5, 417,Undirected
30,5, 425,Undirected
31,6, 30,Undirected
32,6, 146,Undirected
33,6, 257,Undirected
34,6, 303,Undirected
35,6, 330,Undirected
36,7, 182,Undirected
37,7, 269,Undirected
38,7, 431,Undirected
39,8, 308,Undirected
40,8, 486,Undirected
41,9, 13,Undirected
42,9, 81,Undirected
43,9, 268,Undirected
44,9, 432,Undirected
45,10, 254,Undirected
46,10, 280,Undirected
47,10, 395,Undirected
48,10, 398,Undirected
49,10, 432,Undirected
50,10, 478,Undirected
51,11, 47,Undirected
52,11, 116,Undirected
53,11, 204,Undirected
54,11, 218,Undirected
55,11, 244,Undirected
56,11, 268,Undirected
57,11, 287,Undirected
58,11, 347,Undirected
59,11, 409,Undirected
60,11, 427,Undirected
61,11, 490,Undirected
62,12, 104,Undirected
63,12, 214,Undirected
64,12, 237,Undirected
65,12, 252,Undirected
66,12, 491,Undirected
67,13, 77,Undirected
68,13, 103,Undirected
69,13, 162,Undirected
70,13, 168,Undirected
71,13, 392,Undirected
72,13, 428,Undirected
73,14, 103,Undirected
74,14, 159,Undirected
75,14, 161,Undirected
76,14, 229,Undirected
77,14, 284,Undirected
78,15, 355,Undirected
79,15, 463,Undirected
80,16, 16,Undirected
81,16, 382,Undirected
82,17, 61,Undirected
83,17, 73,Undirected
84,17, 212,Undirected
85,17, 218,Undirected
86,17, 233,Undirected
87,17, 270,Undirected
88,17, 278,Undirected
89,17, 282,Undirected
90,18, 16,Undirected
91,18, 165,Undirected
92,18, 273,Undirected
93,18, 351,Undirected
94,18, 375,Undirected
95,18, 395,Undirected
96,19, 149,Undirected
97,19, 254,Undirected
98,19, 305,Undirected
99,19, 454,Undirected
100,19, 486,Undirected
101,20, 22,Undirected
102,20, 144,Undirected
103,20, 183,Undirected
104,20, 306,Undirected
105,21, 20,Undirected
106,21, 77,Undirected
107,21, 272,Undirected
108,21, 428,Undirected
109,21, 475,Undirected
110,22, 93,Undirected
111,22, 268,Undirected
112,22, 290,Undirected
113,22, 356,Undirected
114,22, 368,Undirected
115,23, 113,Undirected
116,23, 127,Undirected
117,23, 246,Undirected
118,23, 386,Undirected
119,23, 390,Undirected
120,23, 441,Undirected
121,24, 81,Undirected
122,24, 110,Undirected
123,24, 172,Undirected
124,24, 244,Undirected
125,24, 253,Undirected
126,24, 464,Undirected
127,24, 470,Undirected
128,25, 188,Undirected
129,25, 385,Undirected
130,26, 5,Undirected
131,26, 50,Undirected
132,26, 152,Undirected
133,27, 149,Undirected
134,27, 254,Undirected
135,27, 328,Undirected
136,27, 417,Undirected
137,28, 31,Undirected
138,28, 113,Undirected
139,28, 154,Undirected
140,28, 197,Undirected
141,28, 263,Undirected
142,28, 328,Undirected
143,28, 342,Undirected
144,28, 378,Undirected
145,28, 432,Undirected
146,29, 8,Undirected
147,29, 52,Undirected
148,29, 143,Undirected
149,29, 174,Undirected
150,29, 403,Undirected
151,29, 425,Undirected
152,29, 464,Undirected
153,30, 139,Undirected
154,30, 369,Undirected
155,31, 25,Undirected
156,31, 56,Undirected
157,31, 267,Undirected
158,31, 306,Undirected
159,31, 343,Undirected
160,31, 457,Undirected
161,32, 36,Undirected
162,32, 123,Undirected
163,32, 133,Undirected
164,32, 147,Undirected
165,32, 186,Undirected
166,32, 216,Undirected
167,32, 314,Undirected
168,32, 339,Undirected
169,33, 29,Undirected
170,33, 125,Undirected
171,33, 182,Undirected
172,33, 270,Undirected
173,33, 316,Undirected
174,34, 421,Undirected
175,35, 24,Undirected
176,35, 168,Undirected
177,35, 321,Undirected
178,35, 337,Undirected
179,35, 384,Undirected
180,35, 439,Undirected
181,36, 10,Undirected
182,36, 151,Undirected
183,36, 260,Undirected
184,36, 332,Undirected
185,36, 439,Undirected
186,37, 209,Undirected
187,37, 212,Undirected
188,37, 221,Undirected
189,37, 318,Undirected
190,37, 377,Undirected
191,37, 378,Undirected
192,37, 419,Undirected
193,38, 33,Undirected
194,38, 76,Undirected
195,38, 172,Undirected
196,38, 205,Undirected
197,38, 295,Undirected
198,38, 306,Undirected
199,39, 7,Undirected
200,39, 99,Undirected
201,39, 230,Undirected
202,39, 291,Undirected
203,39, 324,Undirected
204,39, 349,Undirected
205,39, 475,Undirected
206,40, 105,Undirected
207,40, 153,Undirected
208,40, 266,Undirected
209,41, 110,Undirected
210,41, 200,Undirected
211,41, 259,Undirected
212,41, 315,Undirected
213,41, 342,Undirected
214,41, 374,Undirected
215,41, 399,Undirected
216,41, 423,Undirected
217,42, 99,Undirected
218,42, 459,Undirected
219,43, 104,Undirected
220,43, 165,Undirected
221,43, 300,Undirected
222,43, 385,Undirected
223,44, 10,Undirected
224,45, 31,Undirected
225,45, 33,Undirected
226,45, 400,Undirected
227,45, 421,Undirected
228,45, 447,Undirected
229,45, 477,Undirected
230,45, 480,Undirected
231,46, 88,Undirected
232,46, 92,Undirected
233,46, 96,Undirected
234,46, 138,Undirected
235,46, 166,Undirected
236,46, 188,Undirected
237,46, 222,Undirected
238,46, 262,Undirected
239,46, 411,Undirected
240,46, 413,Undirected
241,47, 85,Undirected
242,47, 116,Undirected
243,47, 122,Undirected
244,47, 421,Undirected
245,47, 459,Undirected
246,48, 100,Undirected
247,48, 367,Undirected
248,49, 118,Undirected
249,49, 137,Undirected
250,49, 455,Undirected
251,50, 15,Undirected
252,50, 40,Undirected
253,50, 77,Undirected
254,50, 202,Undirected
255,50, 225,Undirected
256,50, 259,Undirected
257,50, 340,Undirected
258,50, 400,Undirected
259,50, 474,Undirected
260,51, 139,Undirected
261,51, 207,Undirected
262,51, 267,Undirected
263,51, 327,Undirected
264,52, 13,Undirected
265,52, 190,Undirected
266,52, 285,Undirected
267,52, 449,Undirected
268,53, 11,Undirected
269,53, 312,Undirected
270,53, 352,Undirected
271,53, 456,Undirected
272,54, 55,Undirected
273,54, 357,Undirected
274,54, 359,Undirected
275,54, 385,Undirected
276,55, 91,Undirected
277,55, 158,Undirected
278,55, 186,Undirected
279,55, 191,Undirected
280,55, 443,Undirected
281,56, 30,Undirected
282,56, 105,Undirected
283,56, 139,Undirected
284,57, 44,Undirected
285,57, 246,Undirected
286,57, 250,Undirected
287,58, 423,Undirected
288,58, 448,Undirected
289,59, 114,Undirected
290,59, 432,Undirected
291,60, 302,Undirected
292,60, 364,Undirected
293,60, 499,Undirected
294,61, 52,Undirected
295,61, 62,Undirected
296,61, 160,Undirected
297,61, 362,Undirected
298,61, 459,Undirected
299,61, 471,Undirected
300,61, 483,Undirected
301,61, 488,Undirected
302,62, 6,Undirected
303,62, 72,Undirected
304,62, 259,Undirected
305,62, 307,Undirected
306,63, 145,Undirected
307,63, 339,Undirected
308,63, 425,Undirected
309,64, 87,Undirected
310,64, 98,Undirected
311,64, 153,Undirected
312,64, 229,Undirected
313,64, 354,Undirected
314,64, 390,Undirected
315,64, 490,Undirected
316,65, 6,Undirected
317,65, 296,Undirected
318,65, 470,Undirected
319,66, 11,Undirected
320,66, 121,Undirected
321,66, 330,Undirected
322,67, 55,Undirected
323,67, 110,Undirected
324,67, 159,Undirected
325,67, 179,Undirected
326,67, 320,Undirected
327,67, 383,Undirected
328,68, 18,Undirected
329,68, 74,Undirected
330,68, 229,Undirected
331,68, 236,Undirected
332,68, 277,Undirected
333,69, 21,Undirected
334,69, 81,Undirected
335,69, 88,Undirected
336,69, 122,Undirected
337,69, 169,Undirected
338,69, 299,Undirected
339,69, 388,Undirected
340,70, 95,Undirected
341,70, 96,Undirected
342,70, 152,Undirected
343,70, 205,Undirected
344,70, 340,Undirected
345,70, 434,Undirected
346,70, 450,Undirected
347,71, 66,Undirected
348,71, 111,Undirected
349,71, 319,Undirected
350,71, 480,Undirected
351,71, 484,Undirected
352,73, 10,Undirected
353,73, 68,Undirected
354,74, 7,Undirected
355,74, 131,Undirected
356,74, 159,Undirected
357,74, 200,Undirected
358,74, 202,Undirected
359,74, 224,Undirected
360,74, 254,Undirected
361,74, 405,Undirected
362,75, 283,Undirected
363,75, 322,Undirected
364,75, 435,Undirected
365,76, 28,Undirected
366,76, 56,Undirected
367,76, 83,Undirected
368,76, 86,Undirected
369,76, 195,Undirected
370,76, 262,Undirected
371,76, 430,Undirected
372,76, 485,Undirected
373,77, 244,Undirected
374,77, 274,Undirected
375,77, 378,Undirected
376,77, 437,Undirected
377,78, 66,Undirected
378,78, 236,Undirected
379,78, 253,Undirected
380,78, 307,Undirected
381,79, 139,Undirected
382,79, 360,Undirected
383,79, 495,Undirected
384,80, 98,Undirected
385,80, 193,Undirected
386,80, 362,Undirected
387,80, 392,Undirected
388,80, 444,Undirected
389,81, 395,Undirected
390,82, 329,Undirected
391,82, 363,Undirected
392,82, 397,Undirected
393,82, 477,Undirected
394,82, 491,Undirected
395,82, 493,Undirected
396,83, 127,Undirected
397,83, 141,Undirected
398,83, 215,Undirected
399,83, 289,Undirected
400,83, 490,Undirected
401,84, 167,Undirected
402,84, 236,Undirected
403,84, 246,Undirected
404,84, 268,Undirected
405,84, 279,Undirected
406,84, 362,Undirected
407,84, 380,Undirected
408,84, 470,Undirected
409,84, 499,Undirected
410,85, 44,Undirected
411,85, 47,Undirected
412,85, 88,Undirected
413,85, 126,Undirected
414,85, 296,Undirected
415,85, 302,Undirected
416,86, 107,Undirected
417,86, 165,Undirected
418,86, 169,Undirected
419,86, 189,Undirected
420,86, 254,Undirected
421,87, 14,Undirected
422,87, 78,Undirected
423,87, 248,Undirected
424,87, 434,Undirected
425,87, 495,Undirected
426,88, 34,Undirected
427,88, 323,Undirected
428,88, 490,Undirected
429,89, 29,Undirected
430,89, 243,Undirected
431,89, 273,Undirected
432,89, 482,Undirected
433,90, 150,Undirected
434,90, 219,Undirected
435,90, 232,Undirected
436,90, 295,Undirected
437,91, 286,Undirected
438,91, 449,Undirected
439,91, 458,Undirected
440,92, 39,Undirected
441,92, 281,Undirected
442,92, 340,Undirected
443,92, 359,Undirected
444,92, 394,Undirected
445,93, 154,Undirected
446,93, 183,Undirected
447,93, 329,Undirected
448,94, 34,Undirected
449,94, 211,Undirected
450,94, 305,Undirected
451,94, 338,Undirected
452,94, 403,Undirected
453,94, 415,Undirected
454,94, 481,Undirected
455,95, 258,Undirected
456,95, 273,Undirected
457,95, 282,Undirected
458,95, 346,Undirected
459,95, 451,Undirected
460,95, 494,Undirected
461,96, 242,Undirected
462,96, 273,Undirected
463,96, 308,Undirected
464,96, 348,Undirected
465,96, 397,Undirected
466,97, 37,Undirected
467,97, 43,Undirected
468,97, 103,Undirected
469,97, 157,Undirected
470,97, 163,Undirected
471,97, 297,Undirected
472,97, 355,Undirected
473,98, 15,Undirected
474,98, 138,Undirected
475,98, 221,Undirected
476,98, 256,Undirected
477,98, 376,Undirected
478,99, 62,Undirected
479,99, 132,Undirected
480,99, 217,Undirected
481,99, 359,Undirected
482,99, 448,Undirected
483,99, 465,Undirected
484,100, 240,Undirected
485,101, 63,Undirected
486,101, 126,Undirected
487,101, 184,Undirected
488,101, 194,Undirected
489,101, 204,Undirected
490,101, 279,Undirected
491,101, 286,Undirected
492,101, 292,Undirected
493,101, 410,Undirected
494,101, 429,Undirected
495,102, 13,Undirected
496,102, 145,Undirected
497,102, 243,Undirected
498,102, 292,Undirected
499,102, 387,Undirected
500,102, 474,Undirected
501,103, 67,Undirected
502,103, 113,Undirected
503,103, 157,Undirected
504,103, 273,Undirected
505,103, 333,Undirected
506,103, 376,Undirected
507,104, 256,Undirected
508,104, 362,Undirected
509,104, 438,Undirected
510,105, 31,Undirected
511,105, 110,Undirected
512,105, 403,Undirected
513,105, 477,Undirected
514,106, 137,Undirected
515,106, 246,Undirected
516,106, 278,Undirected
517,106, 490,Undirected
518,107, 155,Undirected
519,107, 241,Undirected
520,107, 322,Undirected
521,107, 406,Undirected
522,107, 444,Undirected
523,108, 281,Undirected
524,108, 448,Undirected
525,109, 96,Undirected
526,109, 175,Undirected
527,109, 224,Undirected
528,109, 226,Undirected
529,109, 231,Undirected
530,109, 371,Undirected
531,110, 6,Undirected
532,110, 106,Undirected
533,110, 109,Undirected
534,110, 151,Undirected
535,110, 360,Undirected
536,110, 408,Undirected
537,110, 410,Undirected
538,110, 442,Undirected
539,110, 491,Undirected
540,111, 24,Undirected
541,111, 209,Undirected
542,111, 263,Undirected
543,111, 323,Undirected
544,111, 492,Undirected
545,112, 14,Undirected
546,112, 229,Undirected
547,112, 357,Undirected
548,112, 459,Undirected
549,113, 95,Undirected
550,113, 187,Undirected
551,113, 355,Undirected
552,113, 425,Undirected
553,114, 161,Undirected
554,114, 185,Undirected
555,114, 244,Undirected
556,115, 22,Undirected
557,115, 324,Undirected
558,115, 417,Undirected
559,115, 442,Undirected
560,116, 361,Undirected
561,116, 364,Undirected
562,116, 398,Undirected
563,117, 79,Undirected
564,117, 167,Undirected
565,117, 286,Undirected
566,118, 75,Undirected
567,118, 84,Undirected
568,118, 259,Undirected
569,118, 269,Undirected
570,118, 278,Undirected
571,118, 330,Undirected
572,118, 486,Undirected
573,119, 29,Undirected
574,119, 75,Undirected
575,119, 130,Undirected
576,119, 285,Undirected
577,119, 310,Undirected
578,119, 391,Undirected
579,120, 233,Undirected
580,120, 413,Undirected
581,120, 484,Undirected
582,121, 66,Undirected
583,121, 67,Undirected
584,121, 230,Undirected
585,121, 280,Undirected
586,122, 160,Undirected
587,122, 201,Undirected
588,122, 278,Undirected
589,122, 325,Undirected
