Id, Probabilidad
0, 69
1, 111
2, 83
3, 259
4, 140
5, 124
6, 143
7, 221
8, 70
9, 66
10, 127
11, 77
12, 63
13, 62
14, 144
15, 88
16, 55
17, 149
18, 99
19, 112
20, 121
21, 73
22, 35
23, 49
24, 19
25, 76
26, 86
27, 38
28, 37
29, 17
30, 79
31, 70
32, 43
33, 29
34, 75
35, 61
36, 36
37, 35
38, 39
39, 36
40, 25
41, 66
42, 27
43, 43
44, 49
45, 49
46, 15
47, 31
48, 32
49, 81
50, 40
51, 49
52, 62
53, 27
54, 35
55, 69
56, 54
57, 29
58, 59
59, 31
60, 32
61, 17
62, 60
63, 21
64, 35
65, 17
66, 39
67, 22
68, 63
69, 46
70, 41
71, 34
72, 66
73, 52
74, 26
75, 28
76, 53
77, 12
78, 35
79, 8
80, 33
81, 27
82, 50
83, 46
84, 18
85, 19
86, 48
87, 36
88, 23
89, 27
90, 36
91, 18
92, 19
93, 40
94, 51
95, 16
96, 29
97, 9
98, 20
99, 10
100, 32
101, 23
102, 34
103, 17
104, 23
105, 31
106, 29
107, 18
108, 44
109, 40
110, 25
111, 28
112, 22
113, 25
114, 11
115, 9
116, 46
117, 42
118, 23
119, 8
120, 17
121, 22
122, 10
123, 29
124, 35
125, 35
126, 35
127, 33
128, 21
129, 27
130, 28
131, 26
132, 45
133, 18
134, 33
135, 24
136, 23
137, 14
138, 31
139, 61
140, 59
141, 34
142, 22
143, 11
144, 33
145, 15
146, 28
147, 17
148, 15
149, 33
150, 28
151, 31
152, 28
153, 21
154, 13
155, 29
156, 15
157, 12
158, 58
159, 19
160, 21
161, 23
162, 16
163, 28
164, 34
165, 11
166, 16
167, 20
168, 22
169, 40
170, 10
171, 30
172, 13
173, 14
174, 29
175, 14
176, 19
177, 18
178, 10
179, 20
180, 12
181, 20
182, 24
183, 25
184, 26
185, 8
186, 26
187, 31
188, 31
189, 29
190, 12
191, 21
192, 9
193, 21
194, 28
195, 9
196, 7
197, 14
198, 26
199, 15
200, 22
201, 16
202, 14
203, 13
204, 13
205, 8
206, 13
207, 19
208, 20
209, 10
210, 12
211, 31
212, 19
213, 28
214, 19
215, 20
216, 6
217, 6
218, 24
219, 31
220, 16
221, 42
222, 23
223, 8
224, 32
225, 14
226, 16
227, 23
228, 13
229, 14
230, 19
231, 16
232, 13
233, 24
234, 13
235, 12
236, 33
237, 27
238, 13
239, 15
240, 25
241, 11
242, 14
243, 27
244, 14
245, 14
246, 10
247, 28
248, 8
249, 19
250, 8
251, 16
252, 34
253, 7
254, 21
255, 22
256, 13
257, 27
258, 12
259, 36
260, 17
261, 22
262, 16
263, 20
264, 20
265, 35
266, 16
267, 5
268, 30
269, 14
270, 20
271, 12
272, 9
273, 23
274, 11
275, 11
276, 13
277, 5
278, 14
279, 26
280, 12
281, 36
282, 20
283, 23
284, 15
285, 9
286, 10
287, 28
288, 11
289, 13
290, 11
291, 17
292, 22
293, 19
294, 14
295, 24
296, 31
297, 10
298, 24
299, 21
300, 33
301, 18
302, 21
303, 27
304, 9
305, 6
306, 29
307, 14
308, 19
309, 20
310, 16
311, 14
312, 11
313, 16
314, 19
315, 11
316, 17
317, 11
318, 10
319, 10
320, 33
321, 28
322, 15
323, 9
324, 16
325, 10
326, 11
327, 14
328, 7
329, 8
330, 6
331, 15
332, 20
333, 6
334, 8
335, 14
336, 23
337, 12
338, 14
339, 35
340, 7
341, 10
342, 21
343, 23
344, 14
345, 8
346, 17
347, 20
348, 17
349, 17
350, 22
351, 20
352, 21
353, 14
354, 11
355, 17
356, 17
357, 27
358, 7
359, 18
360, 19
361, 17
362, 12
363, 15
364, 15
365, 22
366, 24
367, 38
368, 13
369, 14
370, 6
371, 22
372, 19
373, 18
374, 10
375, 10
376, 7
377, 11
378, 17
379, 9
380, 26
381, 9
382, 10
383, 11
384, 18
385, 13
386, 15
387, 15
388, 30
389, 10
390, 11
391, 9
392, 17
393, 10
394, 20
395, 9
396, 17
397, 11
398, 12
399, 9
400, 39
401, 14
402, 8
403, 20
404, 7
405, 9
406, 9
407, 18
408, 6
409, 10
410, 23
411, 15
412, 10
413, 20
414, 10
415, 18
416, 19
417, 10
418, 16
419, 8
420, 8
421, 16
422, 16
423, 13
424, 7
425, 12
426, 8
427, 11
428, 18
429, 23
430, 11
431, 13
432, 7
433, 10
434, 8
435, 14
436, 25
437, 11
438, 13
439, 16
440, 15
441, 12
442, 17
443, 21
444, 14
445, 18
446, 11
447, 6
448, 9
449, 14
450, 13
451, 8
452, 11
453, 15
454, 13
455, 14
456, 11
457, 6
458, 11
459, 8
460, 8
461, 13
462, 9
463, 12
464, 23
465, 14
466, 15
467, 20
468, 21
469, 22
470, 18
471, 12
472, 14
473, 12
474, 7
475, 18
476, 22
477, 16
478, 14
479, 10
480, 7
481, 23
482, 6
483, 11
484, 11
485, 11
486, 17
487, 12
488, 17
489, 15
490, 7
491, 13
492, 19
493, 15
494, 5
495, 14
496, 12
497, 5
498, 8
499, 13
500, 19
501, 10
502, 9
503, 15
504, 33
505, 14
506, 19
507, 7
508, 26
509, 10
510, 12
511, 17
512, 12
513, 8
514, 7
515, 18
516, 23
517, 17
518, 18
519, 12
520, 8
521, 9
522, 5
523, 11
524, 4
525, 12
526, 20
527, 10
528, 11
529, 9
530, 20
531, 9
532, 14
533, 18
534, 12
535, 11
536, 19
537, 25
538, 12
539, 12
540, 8
541, 9
542, 15
543, 5
544, 8
545, 7
546, 15
547, 12
548, 19
549, 18
550, 15
551, 16
552, 19
553, 7
554, 11
555, 7
556, 6
557, 30
558, 10
559, 8
560, 9
561, 14
562, 9
563, 15
564, 16
565, 14
566, 10
567, 6
568, 8
569, 9
570, 11
571, 17
572, 7
573, 21
574, 5
575, 6
576, 6
577, 7
578, 10
579, 12
580, 11
581, 8
582, 10
583, 10
584, 11
585, 10
586, 14
587, 13
588, 13
589, 19
590, 16
591, 7
592, 8
593, 13
594, 8
595, 12
596, 17
597, 9
598, 5
599, 9
600, 6
601, 8
602, 13
603, 8
604, 11
605, 7
606, 5
607, 22
608, 8
609, 11
610, 15
611, 14
612, 38
613, 9
614, 5
615, 15
616, 12
617, 8
618, 5
619, 11
620, 7
621, 6
622, 10
623, 18
624, 15
625, 10
626, 7
627, 6
628, 11
629, 5
630, 15
631, 10
632, 8
633, 15
634, 12
635, 14
636, 10
637, 11
638, 13
639, 14
640, 6
641, 11
642, 10
643, 8
644, 10
645, 7
646, 9
647, 8
648, 9
649, 9
650, 11
651, 11
652, 13
653, 12
654, 15
655, 10
656, 19
657, 6
658, 21
659, 6
660, 13
661, 7
662, 10
663, 4
664, 13
665, 12
666, 10
667, 18
668, 4
669, 16
670, 13
671, 10
672, 7
673, 10
674, 15
675, 14
676, 11
677, 11
678, 12
679, 7
680, 20
681, 8
682, 15
683, 12
684, 7
685, 6
686, 13
687, 15
688, 9
689, 6
690, 9
691, 11
692, 10
693, 9
694, 10
695, 6
696, 9
697, 7
698, 12
699, 13
700, 13
701, 10
702, 9
703, 12
704, 18
705, 10
706, 10
707, 6
708, 4
709, 8
710, 22
711, 16
712, 9
713, 8
714, 10
715, 4
716, 7
717, 7
718, 9
719, 7
720, 13
721, 7
722, 8
723, 7
724, 8
725, 9
726, 9
727, 7
728, 16
729, 6
730, 13
731, 21
732, 8
733, 7
734, 9
735, 12
736, 7
737, 11
738, 12
739, 11
740, 6
741, 12
742, 5
743, 6
744, 7
745, 10
746, 18
747, 15
748, 6
749, 17
750, 11
751, 8
752, 8
753, 11
754, 11
755, 10
756, 13
757, 14
758, 13
759, 10
760, 14
761, 10
762, 20
763, 10
764, 14
765, 8
766, 7
767, 6
768, 9
769, 15
770, 9
771, 8
772, 11
773, 16
774, 5
775, 5
776, 4
777, 9
778, 14
779, 13
780, 9
781, 6
782, 14
783, 7
784, 10
785, 6
786, 8
787, 5
788, 24
789, 10
790, 12
791, 7
792, 8
793, 7
794, 12
795, 10
796, 18
797, 10
798, 8
799, 10
800, 9
801, 15
802, 11
803, 7
804, 5
805, 13
806, 15
807, 8
808, 15
809, 7
810, 9
811, 16
812, 9
813, 6
814, 10
815, 9
816, 10
817, 16
818, 10
819, 5
820, 10
821, 14
822, 9
823, 6
824, 5
825, 12
826, 11
827, 16
828, 13
829, 13
830, 9
831, 11
832, 10
833, 7
834, 9
835, 5
836, 12
837, 8
838, 9
839, 12
840, 5
841, 9
842, 9
843, 8
844, 14
845, 9
846, 13
847, 10
848, 6
849, 5
850, 8
851, 6
852, 11
853, 14
854, 16
855, 6
856, 15
857, 8
858, 6
859, 9
860, 10
861, 15
862, 9
863, 4
864, 5
865, 13
866, 9
867, 5
868, 9
869, 7
870, 11
871, 7
872, 19
873, 8
874, 11
875, 8
876, 12
877, 10
878, 5
879, 11
880, 11
881, 10
882, 9
883, 10
884, 10
885, 8
886, 8
887, 8
888, 14
889, 10
890, 6
891, 12
892, 14
893, 10
894, 10
895, 10
896, 27
897, 12
898, 13
899, 11
900, 7
901, 7
902, 19
903, 8
904, 9
905, 7
906, 10
907, 4
908, 4
909, 7
910, 11
911, 9
912, 5
913, 10
914, 12
915, 8
916, 6
917, 14
918, 5
919, 7
920, 8
921, 10
922, 14
923, 20
924, 9
925, 8
926, 6
927, 13
928, 8
929, 9
930, 8
931, 9
932, 13
933, 21
934, 9
935, 9
936, 12
937, 11
938, 7
939, 5
940, 11
941, 10
942, 7
943, 8
944, 6
945, 7
946, 10
947, 7
948, 14
949, 12
950, 7
951, 7
952, 10
953, 6
954, 9
955, 5
956, 9
957, 11
958, 6
959, 6
960, 18
961, 6
962, 6
963, 15
964, 7
965, 13
966, 12
967, 9
968, 8
969, 7
970, 7
971, 8
972, 9
973, 5
974, 6
975, 10
976, 12
977, 6
978, 4
979, 8
980, 11
981, 12
982, 12
983, 10
984, 6
985, 12
986, 7
987, 11
988, 6
989, 5
990, 16
991, 15
992, 6
993, 6
994, 7
995, 8
996, 8
997, 9
998, 6
999, 7
1000, 4
1001, 7
1002, 11
1003, 4
1004, 7
1005, 17
1006, 10
1007, 11
1008, 8
1009, 10
1010, 6
1011, 5
1012, 15
1013, 7
1014, 7
1015, 5
1016, 7
1017, 6
1018, 10
1019, 10
1020, 9
1021, 6
1022, 4
