Id, Source, Target, Type
0,0, 51,Undirected
1,0, 60,Undirected
2,0, 78,Undirected
3,0, 82,Undirected
4,0, 358,Undirected
5,0, 454,Undirected
6,0, 480,Undirected
7,0, 485,Undirected
8,1, 181,Undirected
9,1, 331,Undirected
10,1, 401,Undirected
11,2, 98,Undirected
12,2, 118,Undirected
13,2, 209,Undirected
14,3, 122,Undirected
15,3, 161,Undirected
16,3, 228,Undirected
17,3, 274,Undirected
18,3, 415,Undirected
19,4, 198,Undirected
20,4, 396,Undirected
21,4, 494,Undirected
22,5, 12,Undirected
23,5, 16,Undirected
24,5, 45,Undirected
25,5, 99,Undirected
26,5, 166,Undirected
27,5, 259,Undirected
28,5, 478,Undirected
29,6, 192,Undirected
30,6, 429,Undirected
31,7, 186,Undirected
32,7, 311,Undirected
33,7, 402,Undirected
34,7, 455,Undirected
35,8, 73,Undirected
36,8, 95,Undirected
37,8, 195,Undirected
38,8, 338,Undirected
39,8, 387,Undirected
40,9, 145,Undirected
41,9, 243,Undirected
42,9, 288,Undirected
43,9, 363,Undirected
44,9, 423,Undirected
45,10, 63,Undirected
46,10, 126,Undirected
47,10, 203,Undirected
48,10, 219,Undirected
49,10, 272,Undirected
50,10, 442,Undirected
51,11, 78,Undirected
52,11, 149,Undirected
53,11, 252,Undirected
54,11, 311,Undirected
55,11, 314,Undirected
56,11, 377,Undirected
57,11, 457,Undirected
58,12, 41,Undirected
59,12, 48,Undirected
60,12, 116,Undirected
61,12, 232,Undirected
62,12, 375,Undirected
63,12, 485,Undirected
64,12, 494,Undirected
65,13, 71,Undirected
66,13, 116,Undirected
67,13, 300,Undirected
68,13, 471,Undirected
69,13, 496,Undirected
70,14, 382,Undirected
71,14, 413,Undirected
72,14, 422,Undirected
73,15, 24,Undirected
74,15, 30,Undirected
75,15, 50,Undirected
76,15, 145,Undirected
77,15, 187,Undirected
78,15, 315,Undirected
79,15, 400,Undirected
80,15, 403,Undirected
81,15, 447,Undirected
82,16, 41,Undirected
83,16, 52,Undirected
84,16, 94,Undirected
85,16, 170,Undirected
86,17, 60,Undirected
87,17, 122,Undirected
88,17, 196,Undirected
89,17, 226,Undirected
90,17, 261,Undirected
91,18, 33,Undirected
92,18, 58,Undirected
93,18, 72,Undirected
94,18, 157,Undirected
95,18, 468,Undirected
96,19, 80,Undirected
97,19, 91,Undirected
98,19, 104,Undirected
99,19, 296,Undirected
100,19, 332,Undirected
101,19, 368,Undirected
102,19, 411,Undirected
103,20, 227,Undirected
104,20, 245,Undirected
105,21, 48,Undirected
106,21, 65,Undirected
107,21, 94,Undirected
108,21, 246,Undirected
109,21, 283,Undirected
110,21, 313,Undirected
111,22, 125,Undirected
112,22, 357,Undirected
113,22, 376,Undirected
114,22, 386,Undirected
115,22, 446,Undirected
116,22, 471,Undirected
117,23, 149,Undirected
118,23, 150,Undirected
119,23, 169,Undirected
120,23, 210,Undirected
121,23, 484,Undirected
122,24, 353,Undirected
123,25, 233,Undirected
124,25, 482,Undirected
125,25, 494,Undirected
126,26, 60,Undirected
127,26, 67,Undirected
128,26, 134,Undirected
129,26, 217,Undirected
130,27, 55,Undirected
131,27, 58,Undirected
132,27, 81,Undirected
133,27, 235,Undirected
134,27, 470,Undirected
135,28, 120,Undirected
136,28, 190,Undirected
137,28, 218,Undirected
138,28, 284,Undirected
139,29, 68,Undirected
140,29, 132,Undirected
141,29, 334,Undirected
142,29, 404,Undirected
143,29, 462,Undirected
144,30, 86,Undirected
145,30, 401,Undirected
146,30, 455,Undirected
147,31, 28,Undirected
148,31, 178,Undirected
149,31, 202,Undirected
150,31, 281,Undirected
151,31, 317,Undirected
152,31, 331,Undirected
153,31, 382,Undirected
154,32, 327,Undirected
155,32, 341,Undirected
156,32, 478,Undirected
157,33, 9,Undirected
158,33, 68,Undirected
159,33, 448,Undirected
160,34, 19,Undirected
161,34, 97,Undirected
162,34, 105,Undirected
163,34, 170,Undirected
164,34, 329,Undirected
165,34, 404,Undirected
166,34, 490,Undirected
167,35, 46,Undirected
168,35, 54,Undirected
169,35, 60,Undirected
170,35, 148,Undirected
171,35, 229,Undirected
172,36, 46,Undirected
173,36, 51,Undirected
174,36, 127,Undirected
175,36, 425,Undirected
