Id, Source, Target, Type
0,0, 21,Undirected
1,0, 77,Undirected
2,0, 502,Undirected
3,0, 644,Undirected
4,0, 654,Undirected
5,0, 828,Undirected
6,1, 95,Undirected
7,1, 176,Undirected
8,1, 197,Undirected
9,1, 217,Undirected
10,1, 288,Undirected
11,1, 437,Undirected
12,1, 575,Undirected
13,1, 578,Undirected
14,1, 679,Undirected
15,1, 690,Undirected
16,1, 856,Undirected
17,1, 894,Undirected
18,1, 970,Undirected
19,2, 14,Undirected
20,2, 19,Undirected
21,2, 155,Undirected
22,2, 223,Undirected
23,2, 367,Undirected
24,2, 839,Undirected
25,3, 94,Undirected
26,3, 162,Undirected
27,3, 181,Undirected
28,3, 203,Undirected
29,3, 345,Undirected
30,3, 357,Undirected
31,3, 371,Undirected
32,3, 409,Undirected
33,3, 617,Undirected
34,3, 853,Undirected
35,3, 908,Undirected
36,4, 42,Undirected
37,4, 106,Undirected
38,4, 249,Undirected
39,4, 296,Undirected
40,4, 298,Undirected
41,4, 506,Undirected
42,4, 968,Undirected
43,5, 592,Undirected
44,5, 691,Undirected
45,5, 725,Undirected
46,5, 789,Undirected
47,5, 849,Undirected
48,5, 991,Undirected
49,6, 23,Undirected
50,6, 32,Undirected
51,6, 82,Undirected
52,6, 360,Undirected
53,6, 420,Undirected
54,6, 524,Undirected
55,6, 590,Undirected
56,6, 681,Undirected
57,6, 696,Undirected
58,6, 777,Undirected
59,6, 786,Undirected
60,7, 88,Undirected
61,7, 299,Undirected
62,7, 389,Undirected
63,7, 526,Undirected
64,7, 538,Undirected
65,7, 692,Undirected
66,7, 890,Undirected
67,8, 21,Undirected
68,8, 34,Undirected
69,8, 262,Undirected
70,8, 354,Undirected
71,8, 403,Undirected
72,8, 480,Undirected
73,8, 520,Undirected
74,8, 557,Undirected
75,8, 673,Undirected
76,8, 734,Undirected
77,9, 29,Undirected
78,9, 113,Undirected
79,9, 141,Undirected
80,9, 148,Undirected
81,9, 220,Undirected
82,9, 267,Undirected
83,9, 407,Undirected
84,9, 435,Undirected
85,9, 560,Undirected
86,9, 866,Undirected
87,9, 873,Undirected
88,9, 905,Undirected
89,9, 927,Undirected
90,10, 52,Undirected
91,10, 79,Undirected
92,10, 126,Undirected
93,10, 375,Undirected
94,10, 382,Undirected
95,10, 457,Undirected
96,10, 493,Undirected
97,10, 506,Undirected
98,10, 626,Undirected
99,10, 675,Undirected
100,10, 696,Undirected
101,10, 699,Undirected
102,10, 818,Undirected
103,10, 937,Undirected
104,11, 162,Undirected
105,11, 193,Undirected
106,11, 450,Undirected
107,11, 608,Undirected
108,11, 646,Undirected
109,11, 803,Undirected
110,12, 72,Undirected
111,12, 112,Undirected
112,12, 231,Undirected
113,12, 301,Undirected
114,12, 350,Undirected
115,12, 536,Undirected
116,12, 561,Undirected
117,12, 628,Undirected
118,12, 713,Undirected
119,12, 714,Undirected
120,12, 724,Undirected
121,12, 795,Undirected
122,12, 813,Undirected
123,12, 882,Undirected
124,12, 966,Undirected
125,13, 147,Undirected
126,13, 256,Undirected
127,13, 400,Undirected
128,13, 441,Undirected
129,13, 549,Undirected
130,13, 559,Undirected
131,13, 569,Undirected
132,13, 773,Undirected
133,13, 779,Undirected
134,13, 831,Undirected
135,13, 852,Undirected
136,14, 22,Undirected
137,14, 175,Undirected
138,14, 180,Undirected
139,14, 275,Undirected
140,14, 369,Undirected
141,14, 395,Undirected
142,14, 430,Undirected
143,14, 449,Undirected
144,14, 557,Undirected
145,14, 621,Undirected
146,14, 696,Undirected
147,14, 735,Undirected
148,14, 876,Undirected
149,15, 153,Undirected
150,15, 233,Undirected
151,15, 376,Undirected
152,15, 438,Undirected
