Id, Source, Target, Type
0,0, 83,Undirected
1,0, 383,Undirected
2,1, 34,Undirected
3,1, 142,Undirected
4,1, 152,Undirected
5,1, 254,Undirected
6,1, 255,Undirected
7,1, 273,Undirected
8,1, 286,Undirected
9,1, 330,Undirected
10,1, 412,Undirected
11,2, 72,Undirected
12,2, 196,Undirected
13,2, 331,Undirected
14,2, 456,Undirected
15,3, 103,Undirected
16,3, 316,Undirected
17,3, 356,Undirected
18,4, 28,Undirected
19,4, 101,Undirected
20,4, 349,Undirected
21,5, 66,Undirected
22,5, 268,Undirected
23,6, 134,Undirected
24,6, 196,Undirected
25,6, 368,Undirected
26,6, 385,Undirected
27,6, 388,Undirected
28,6, 436,Undirected
29,7, 42,Undirected
30,7, 105,Undirected
31,7, 132,Undirected
32,8, 101,Undirected
33,8, 103,Undirected
34,9, 246,Undirected
35,9, 422,Undirected
36,9, 434,Undirected
37,10, 213,Undirected
38,11, 26,Undirected
39,11, 73,Undirected
40,11, 373,Undirected
41,12, 13,Undirected
42,12, 183,Undirected
43,12, 228,Undirected
44,13, 121,Undirected
45,13, 181,Undirected
46,13, 189,Undirected
47,13, 251,Undirected
48,13, 343,Undirected
49,14, 214,Undirected
50,14, 366,Undirected
51,15, 151,Undirected
52,15, 406,Undirected
53,15, 493,Undirected
54,16, 135,Undirected
55,16, 157,Undirected
56,16, 321,Undirected
57,16, 388,Undirected
58,16, 393,Undirected
59,17, 126,Undirected
60,17, 198,Undirected
61,17, 203,Undirected
62,17, 220,Undirected
63,17, 485,Undirected
64,18, 104,Undirected
65,18, 479,Undirected
66,19, 94,Undirected
67,19, 163,Undirected
68,19, 230,Undirected
69,19, 422,Undirected
70,20, 179,Undirected
71,20, 328,Undirected
72,21, 26,Undirected
73,21, 190,Undirected
74,21, 299,Undirected
75,21, 404,Undirected
76,22, 37,Undirected
77,22, 116,Undirected
78,22, 151,Undirected
79,22, 254,Undirected
80,22, 288,Undirected
81,22, 310,Undirected
82,23, 19,Undirected
83,23, 128,Undirected
84,23, 273,Undirected
85,23, 425,Undirected
86,23, 441,Undirected
87,23, 469,Undirected
88,24, 49,Undirected
89,24, 60,Undirected
90,24, 89,Undirected
91,25, 364,Undirected
92,25, 412,Undirected
93,26, 17,Undirected
94,26, 135,Undirected
95,26, 186,Undirected
96,26, 211,Undirected
97,26, 431,Undirected
98,26, 454,Undirected
99,27, 66,Undirected
100,27, 126,Undirected
101,27, 180,Undirected
102,27, 314,Undirected
103,27, 429,Undirected
104,28, 63,Undirected
105,28, 68,Undirected
106,28, 76,Undirected
107,28, 224,Undirected
108,28, 352,Undirected
109,29, 95,Undirected
110,29, 254,Undirected
111,29, 401,Undirected
112,29, 422,Undirected
113,30, 186,Undirected
114,30, 328,Undirected
115,30, 369,Undirected
116,30, 433,Undirected
117,31, 30,Undirected
118,31, 97,Undirected
119,31, 99,Undirected
120,31, 100,Undirected
121,31, 116,Undirected
122,31, 379,Undirected
123,31, 406,Undirected
124,31, 408,Undirected
125,32, 25,Undirected
126,32, 372,Undirected
127,32, 467,Undirected
128,32, 470,Undirected
129,33, 213,Undirected
130,33, 299,Undirected
131,33, 358,Undirected
132,34, 80,Undirected
133,34, 136,Undirected
134,34, 328,Undirected
135,34, 397,Undirected
136,34, 417,Undirected
137,34, 440,Undirected
138,35, 46,Undirected
139,35, 119,Undirected
140,35, 159,Undirected
141,35, 224,Undirected
142,35, 233,Undirected
143,35, 247,Undirected
144,35, 326,Undirected
145,35, 335,Undirected
146,35, 338,Undirected
147,36, 91,Undirected
148,36, 131,Undirected
149,36, 197,Undirected
150,36, 322,Undirected
151,36, 379,Undirected
152,37, 54,Undirected
153,37, 104,Undirected
154,37, 224,Undirected
155,37, 248,Undirected
156,37, 402,Undirected
157,37, 416,Undirected
158,37, 450,Undirected
159,37, 473,Undirected
160,38, 20,Undirected
161,38, 92,Undirected
162,38, 142,Undirected
163,38, 393,Undirected
164,38, 400,Undirected
165,39, 47,Undirected
166,39, 132,Undirected
167,39, 245,Undirected
168,39, 393,Undirected
169,39, 427,Undirected
170,40, 351,Undirected
171,40, 376,Undirected
172,40, 386,Undirected
173,41, 43,Undirected
