Id, Source, Target, Type
0,0, 1128,Undirected
1,0, 1209,Undirected
2,0, 1282,Undirected
3,0, 2261,Undirected
4,0, 3128,Undirected
5,0, 4761,Undirected
6,1, 1129,Undirected
7,1, 1308,Undirected
8,1, 2429,Undirected
9,1, 3431,Undirected
10,2, 1533,Undirected
11,2, 1957,Undirected
12,2, 3379,Undirected
13,2, 4160,Undirected
14,2, 4671,Undirected
15,2, 4793,Undirected
16,3, 648,Undirected
17,3, 1088,Undirected
18,3, 2000,Undirected
19,3, 2667,Undirected
20,3, 3933,Undirected
21,4, 449,Undirected
22,4, 800,Undirected
23,4, 1216,Undirected
24,4, 1880,Undirected
25,4, 3331,Undirected
26,4, 3731,Undirected
27,4, 3811,Undirected
28,4, 4454,Undirected
29,5, 807,Undirected
30,5, 4417,Undirected
31,6, 1092,Undirected
32,6, 2177,Undirected
33,6, 3884,Undirected
34,6, 4428,Undirected
35,7, 329,Undirected
36,7, 4030,Undirected
37,8, 28,Undirected
38,8, 882,Undirected
39,8, 2748,Undirected
40,9, 10,Undirected
41,9, 1183,Undirected
42,9, 1599,Undirected
43,9, 2182,Undirected
44,9, 3225,Undirected
45,9, 3264,Undirected
46,9, 3396,Undirected
47,9, 3566,Undirected
48,9, 4965,Undirected
49,10, 3301,Undirected
50,10, 3553,Undirected
51,10, 4846,Undirected
52,11, 1533,Undirected
53,11, 2296,Undirected
54,11, 3306,Undirected
55,12, 181,Undirected
56,12, 1136,Undirected
57,12, 1453,Undirected
58,12, 2100,Undirected
59,12, 2409,Undirected
60,13, 84,Undirected
61,13, 889,Undirected
62,13, 2298,Undirected
63,13, 2600,Undirected
64,13, 3759,Undirected
65,13, 3981,Undirected
66,13, 4442,Undirected
67,13, 4987,Undirected
68,14, 1807,Undirected
69,14, 3046,Undirected
70,14, 4082,Undirected
71,14, 4964,Undirected
72,15, 446,Undirected
73,15, 653,Undirected
74,15, 2134,Undirected
75,15, 2899,Undirected
76,15, 3023,Undirected
77,15, 3054,Undirected
78,15, 3139,Undirected
79,16, 196,Undirected
80,16, 335,Undirected
81,16, 449,Undirected
82,16, 2449,Undirected
83,16, 2911,Undirected
84,16, 3150,Undirected
85,17, 3541,Undirected
86,17, 3916,Undirected
87,17, 4317,Undirected
88,18, 173,Undirected
89,18, 455,Undirected
90,18, 2866,Undirected
91,18, 3530,Undirected
92,18, 3580,Undirected
93,18, 3697,Undirected
94,18, 4133,Undirected
95,18, 4337,Undirected
96,18, 4816,Undirected
97,19, 195,Undirected
98,19, 375,Undirected
99,19, 1284,Undirected
100,19, 1979,Undirected
101,19, 3132,Undirected
102,19, 3563,Undirected
103,19, 4330,Undirected
104,19, 4597,Undirected
105,19, 4717,Undirected
106,20, 653,Undirected
107,20, 985,Undirected
108,20, 986,Undirected
109,20, 2888,Undirected
110,20, 3000,Undirected
111,20, 3399,Undirected
112,20, 4297,Undirected
113,21, 878,Undirected
114,21, 1160,Undirected
115,21, 2234,Undirected
116,21, 2572,Undirected
117,21, 3285,Undirected
118,22, 426,Undirected
119,22, 1054,Undirected
120,22, 2314,Undirected
121,22, 2831,Undirected
122,24, 225,Undirected
123,24, 386,Undirected
124,24, 442,Undirected
125,25, 1457,Undirected
126,25, 1607,Undirected
127,25, 1782,Undirected
128,25, 3360,Undirected
129,25, 3686,Undirected
130,25, 4179,Undirected
131,25, 4211,Undirected
132,25, 4242,Undirected
133,26, 1341,Undirected
134,26, 2979,Undirected
135,26, 3302,Undirected
136,26, 3760,Undirected
137,26, 3890,Undirected
138,26, 4255,Undirected
139,27, 1748,Undirected
140,27, 2955,Undirected
141,27, 3400,Undirected
142,27, 3790,Undirected
143,28, 1526,Undirected
144,28, 1561,Undirected
145,28, 3131,Undirected
146,28, 3823,Undirected
147,28, 3825,Undirected
148,29, 3629,Undirected
149,30, 1990,Undirected
150,30, 2110,Undirected
151,31, 459,Undirected
152,31, 514,Undirected
153,31, 852,Undirected
154,31, 917,Undirected
155,31, 1225,Undirected
156,32, 210,Undirected
157,32, 502,Undirected
158,32, 1164,Undirected
159,32, 1727,Undirected
160,32, 2046,Undirected
161,32, 3186,Undirected
162,32, 4085,Undirected
163,32, 4814,Undirected
164,33, 1259,Undirected
165,33, 1555,Undirected
166,33, 1568,Undirected
167,33, 4795,Undirected
168,34, 82,Undirected
169,34, 1314,Undirected
170,34, 1718,Undirected
171,34, 4241,Undirected
172,34, 4252,Undirected
173,34, 4498,Undirected
174,35, 137,Undirected
175,35, 264,Undirected
176,35, 378,Undirected
177,35, 2412,Undirected
178,35, 2863,Undirected
179,35, 3656,Undirected
180,35, 3856,Undirected
181,35, 4520,Undirected
182,35, 4878,Undirected
183,36, 198,Undirected
184,36, 1021,Undirected
185,36, 4819,Undirected
186,37, 226,Undirected
187,37, 2169,Undirected
188,37, 2273,Undirected
189,37, 2331,Undirected
190,37, 4143,Undirected
191,37, 4171,Undirected
192,37, 4668,Undirected
193,38, 696,Undirected
194,38, 904,Undirected
195,38, 944,Undirected
196,38, 2291,Undirected
197,38, 2356,Undirected
198,38, 2926,Undirected
199,38, 3607,Undirected
200,38, 3625,Undirected
201,38, 4504,Undirected
202,38, 4856,Undirected
203,39, 302,Undirected
204,39, 1250,Undirected
205,39, 4049,Undirected
206,39, 4086,Undirected
207,40, 536,Undirected
208,40, 857,Undirected
209,40, 1660,Undirected
210,40, 3232,Undirected
211,40, 3871,Undirected
212,41, 708,Undirected
213,41, 2850,Undirected
214,41, 4321,Undirected
215,41, 4869,Undirected
216,42, 443,Undirected
217,42, 1335,Undirected
218,42, 3096,Undirected
219,42, 3251,Undirected
220,42, 4617,Undirected
221,43, 278,Undirected
222,43, 1682,Undirected
223,43, 2093,Undirected
224,44, 194,Undirected
225,44, 723,Undirected
226,44, 1286,Undirected
227,44, 1359,Undirected
228,44, 2681,Undirected
229,44, 2991,Undirected
230,44, 3285,Undirected
231,44, 4396,Undirected
232,44, 4520,Undirected
233,45, 132,Undirected
234,45, 450,Undirected
235,45, 1432,Undirected
236,45, 4308,Undirected
237,45, 4742,Undirected
238,46, 480,Undirected
239,46, 1258,Undirected
240,46, 4036,Undirected
241,46, 4071,Undirected
242,46, 4351,Undirected
243,47, 392,Undirected
244,47, 1450,Undirected
245,47, 2479,Undirected
246,47, 4543,Undirected
247,47, 4762,Undirected
248,48, 2046,Undirected
249,48, 2160,Undirected
250,48, 4668,Undirected
251,49, 395,Undirected
252,49, 1934,Undirected
253,49, 2247,Undirected
254,49, 2294,Undirected
255,50, 7,Undirected
256,50, 1146,Undirected
257,50, 1370,Undirected
258,50, 1735,Undirected
259,50, 2255,Undirected
260,50, 4438,Undirected
261,50, 4730,Undirected
262,50, 4925,Undirected
263,51, 458,Undirected
264,51, 1037,Undirected
265,51, 3223,Undirected
266,51, 3321,Undirected
267,51, 4446,Undirected
268,52, 95,Undirected
269,52, 432,Undirected
270,52, 2506,Undirected
271,52, 3392,Undirected
272,52, 3753,Undirected
273,52, 4263,Undirected
274,53, 104,Undirected
275,53, 147,Undirected
276,53, 1405,Undirected
277,53, 1936,Undirected
278,53, 4169,Undirected
279,53, 4196,Undirected
280,54, 384,Undirected
281,54, 425,Undirected
282,54, 825,Undirected
283,54, 846,Undirected
284,54, 1473,Undirected
285,54, 4314,Undirected
286,54, 4549,Undirected
287,54, 4968,Undirected
288,55, 91,Undirected
289,55, 131,Undirected
290,55, 1908,Undirected
291,55, 2407,Undirected
292,55, 3717,Undirected
293,55, 4100,Undirected
294,56, 248,Undirected
295,56, 836,Undirected
296,56, 1363,Undirected
297,56, 1775,Undirected
298,56, 2091,Undirected
299,56, 3210,Undirected
300,56, 3307,Undirected
301,56, 3815,Undirected
302,56, 4276,Undirected
303,57, 1578,Undirected
304,57, 1979,Undirected
305,57, 3700,Undirected
306,57, 4759,Undirected
307,57, 4951,Undirected
308,58, 1614,Undirected
309,58, 2854,Undirected
310,58, 3235,Undirected
311,58, 4647,Undirected
312,59, 2402,Undirected
313,59, 2466,Undirected
314,59, 2486,Undirected
315,59, 3339,Undirected
316,61, 1253,Undirected
317,61, 2025,Undirected
318,61, 2475,Undirected
319,61, 2825,Undirected
320,61, 3419,Undirected
321,61, 3739,Undirected
322,61, 3778,Undirected
323,61, 4972,Undirected
324,62, 667,Undirected
325,62, 2019,Undirected
326,62, 2709,Undirected
327,62, 4658,Undirected
328,62, 4717,Undirected
329,63, 329,Undirected
330,63, 447,Undirected
331,63, 459,Undirected
332,63, 1860,Undirected
333,64, 1470,Undirected
334,64, 2719,Undirected
335,64, 2833,Undirected
336,64, 4095,Undirected
337,64, 4145,Undirected
338,64, 4307,Undirected
339,64, 4395,Undirected
340,65, 2217,Undirected
341,65, 2274,Undirected
342,65, 3562,Undirected
343,66, 32,Undirected
344,66, 1685,Undirected
345,66, 3026,Undirected
346,66, 4794,Undirected
347,67, 13,Undirected
348,67, 359,Undirected
349,67, 741,Undirected
350,67, 1807,Undirected
351,67, 2055,Undirected
352,67, 2751,Undirected
353,67, 3306,Undirected
354,67, 4742,Undirected
355,67, 4982,Undirected
356,68, 526,Undirected
357,68, 1128,Undirected
358,68, 1314,Undirected
359,68, 3132,Undirected
360,69, 79,Undirected
361,69, 1156,Undirected
362,69, 2360,Undirected
363,69, 2520,Undirected
364,69, 2778,Undirected
365,69, 4885,Undirected
366,70, 2258,Undirected
367,70, 3204,Undirected
368,70, 3271,Undirected
369,70, 4659,Undirected
370,71, 258,Undirected
371,71, 609,Undirected
372,71, 1423,Undirected
373,71, 3054,Undirected
374,71, 3676,Undirected
375,72, 321,Undirected
376,72, 385,Undirected
377,72, 2865,Undirected
378,72, 3492,Undirected
379,72, 3880,Undirected
380,72, 4600,Undirected
381,72, 4923,Undirected
382,73, 1467,Undirected
383,73, 1497,Undirected
384,73, 1933,Undirected
385,73, 3313,Undirected
386,73, 3968,Undirected
387,74, 1009,Undirected
388,74, 2602,Undirected
389,75, 325,Undirected
390,75, 390,Undirected
391,75, 1014,Undirected
392,75, 1338,Undirected
393,75, 1377,Undirected
394,75, 2462,Undirected
395,75, 2671,Undirected
396,75, 3082,Undirected
397,75, 3561,Undirected
398,75, 4730,Undirected
399,76, 372,Undirected
400,76, 1465,Undirected
401,76, 2574,Undirected
402,76, 3104,Undirected
403,77, 828,Undirected
404,77, 1497,Undirected
405,77, 1796,Undirected
406,77, 3286,Undirected
407,77, 3958,Undirected
408,77, 4062,Undirected
409,77, 4725,Undirected
410,78, 633,Undirected
411,78, 2969,Undirected
412,78, 4847,Undirected
413,79, 618,Undirected
414,79, 642,Undirected
415,79, 835,Undirected
416,79, 2710,Undirected
417,79, 3320,Undirected
418,79, 3628,Undirected
419,79, 3849,Undirected
420,80, 4043,Undirected
421,80, 4750,Undirected
422,81, 1517,Undirected
423,81, 1895,Undirected
424,81, 2266,Undirected
425,81, 2826,Undirected
426,81, 3488,Undirected
427,81, 3669,Undirected
428,81, 3715,Undirected
429,81, 4307,Undirected
430,82, 2200,Undirected
431,82, 2715,Undirected
432,82, 3150,Undirected
433,82, 4123,Undirected
434,82, 4547,Undirected
435,82, 4873,Undirected
436,83, 188,Undirected
437,83, 438,Undirected
438,83, 1598,Undirected
439,83, 3994,Undirected
440,84, 604,Undirected
441,84, 1688,Undirected
442,84, 2658,Undirected
443,84, 3178,Undirected
444,84, 4950,Undirected
445,85, 1028,Undirected
446,85, 1109,Undirected
447,85, 2721,Undirected
448,85, 3050,Undirected
449,85, 3819,Undirected
450,85, 4894,Undirected
451,86, 791,Undirected
452,86, 4881,Undirected
453,87, 161,Undirected
454,88, 1003,Undirected
455,88, 1136,Undirected
456,88, 2653,Undirected
457,88, 2856,Undirected
458,88, 2890,Undirected
459,88, 3311,Undirected
460,88, 4685,Undirected
461,89, 646,Undirected
462,89, 1563,Undirected
463,89, 1603,Undirected
464,89, 2716,Undirected
465,89, 2943,Undirected
466,89, 3307,Undirected
467,89, 3624,Undirected
468,89, 4226,Undirected
469,90, 704,Undirected
470,90, 810,Undirected
471,90, 918,Undirected
472,90, 3286,Undirected
473,90, 3566,Undirected
474,90, 4725,Undirected
475,90, 4763,Undirected
476,91, 14,Undirected
477,91, 2349,Undirected
478,91, 4705,Undirected
479,92, 46,Undirected
480,92, 139,Undirected
481,92, 408,Undirected
482,92, 741,Undirected
483,92, 1703,Undirected
484,92, 2167,Undirected
485,92, 3155,Undirected
486,92, 3530,Undirected
487,92, 4341,Undirected
488,92, 4950,Undirected
489,93, 43,Undirected
490,93, 378,Undirected
491,93, 924,Undirected
492,93, 2210,Undirected
493,93, 2727,Undirected
494,93, 4894,Undirected
495,94, 654,Undirected
496,94, 1153,Undirected
497,94, 1605,Undirected
498,94, 2537,Undirected
499,94, 2651,Undirected
500,94, 2758,Undirected
501,94, 3460,Undirected
502,95, 612,Undirected
503,95, 1300,Undirected
504,95, 1721,Undirected
505,95, 2074,Undirected
506,95, 3549,Undirected
507,95, 4796,Undirected
508,96, 949,Undirected
509,96, 1881,Undirected
510,96, 2057,Undirected
511,96, 2163,Undirected
512,96, 2629,Undirected
513,96, 3623,Undirected
514,96, 4046,Undirected
515,97, 505,Undirected
516,97, 920,Undirected
517,97, 983,Undirected
518,97, 2179,Undirected
519,97, 2238,Undirected
520,97, 2430,Undirected
521,97, 4360,Undirected
522,97, 4757,Undirected
523,98, 321,Undirected
524,98, 2007,Undirected
525,98, 2456,Undirected
526,98, 2930,Undirected
527,98, 3255,Undirected
528,98, 3444,Undirected
529,99, 565,Undirected
530,99, 1176,Undirected
531,99, 1665,Undirected
532,99, 2068,Undirected
533,99, 2097,Undirected
534,99, 3597,Undirected
535,100, 135,Undirected
536,100, 222,Undirected
537,100, 1771,Undirected
538,100, 3472,Undirected
539,100, 4051,Undirected
540,100, 4661,Undirected
541,100, 4764,Undirected
542,101, 570,Undirected
543,101, 1508,Undirected
544,101, 2329,Undirected
545,101, 2445,Undirected
546,101, 3339,Undirected
547,101, 3356,Undirected
548,101, 3379,Undirected
549,101, 4950,Undirected
550,102, 316,Undirected
551,102, 704,Undirected
552,102, 2026,Undirected
553,102, 2087,Undirected
554,102, 4377,Undirected
555,102, 4683,Undirected
556,103, 1030,Undirected
557,103, 3550,Undirected
558,103, 4018,Undirected
559,103, 4925,Undirected
560,104, 548,Undirected
561,104, 805,Undirected
562,104, 1424,Undirected
563,104, 3226,Undirected
564,105, 703,Undirected
565,105, 3276,Undirected
566,105, 3371,Undirected
567,105, 4037,Undirected
568,105, 4337,Undirected
569,106, 1912,Undirected
570,106, 2030,Undirected
571,106, 2074,Undirected
572,106, 4874,Undirected
573,107, 939,Undirected
574,107, 1921,Undirected
575,107, 2725,Undirected
576,107, 4575,Undirected
577,108, 1573,Undirected
578,108, 1796,Undirected
579,108, 3141,Undirected
580,108, 3962,Undirected
581,108, 4059,Undirected
582,108, 4066,Undirected
583,108, 4425,Undirected
584,109, 440,Undirected
585,109, 2009,Undirected
586,109, 2288,Undirected
587,109, 2497,Undirected
588,110, 316,Undirected
589,110, 964,Undirected
590,110, 1070,Undirected
591,110, 2591,Undirected
592,110, 2881,Undirected
593,110, 3459,Undirected
594,111, 430,Undirected
595,111, 2107,Undirected
596,111, 2196,Undirected
597,111, 3756,Undirected
598,112, 2093,Undirected
599,112, 4267,Undirected
600,112, 4290,Undirected
601,112, 4687,Undirected
602,113, 1151,Undirected
603,113, 4877,Undirected
604,113, 4937,Undirected
605,114, 1163,Undirected
606,114, 2597,Undirected
607,114, 2608,Undirected
608,114, 2690,Undirected
609,114, 3809,Undirected
610,115, 289,Undirected
611,115, 555,Undirected
612,115, 649,Undirected
613,115, 826,Undirected
614,115, 3141,Undirected
615,115, 3652,Undirected
616,116, 454,Undirected
617,116, 959,Undirected
618,116, 1782,Undirected
619,116, 1958,Undirected
620,116, 2334,Undirected
621,116, 2614,Undirected
622,116, 3337,Undirected
623,116, 3443,Undirected
624,116, 3454,Undirected
625,116, 3672,Undirected
626,116, 4672,Undirected
627,117, 48,Undirected
628,117, 1441,Undirected
629,117, 2465,Undirected
630,117, 3120,Undirected
631,117, 4790,Undirected
632,118, 15,Undirected
633,118, 893,Undirected
634,118, 2969,Undirected
635,118, 4940,Undirected
636,119, 777,Undirected
637,119, 1102,Undirected
638,119, 1506,Undirected
639,119, 1844,Undirected
640,119, 1928,Undirected
641,119, 2288,Undirected
642,119, 3365,Undirected
643,119, 3522,Undirected
644,120, 1665,Undirected
645,120, 3974,Undirected
646,120, 4105,Undirected
647,120, 4828,Undirected
648,121, 1651,Undirected
649,121, 3372,Undirected
650,121, 3411,Undirected
651,121, 4893,Undirected
652,122, 396,Undirected
653,122, 1519,Undirected
654,122, 4047,Undirected
655,122, 4178,Undirected
656,123, 88,Undirected
657,123, 1483,Undirected
658,123, 4237,Undirected
659,124, 199,Undirected
660,124, 488,Undirected
661,124, 744,Undirected
662,124, 1045,Undirected
663,124, 3897,Undirected
664,124, 4025,Undirected
665,125, 2631,Undirected
666,125, 4540,Undirected
667,126, 515,Undirected
668,126, 987,Undirected
669,126, 2684,Undirected
670,127, 809,Undirected
671,127, 810,Undirected
672,127, 2449,Undirected
673,127, 2901,Undirected
674,127, 3970,Undirected
675,127, 4190,Undirected
676,127, 4691,Undirected
677,128, 176,Undirected
678,128, 376,Undirected
679,128, 922,Undirected
680,128, 1450,Undirected
681,128, 2432,Undirected
682,128, 3415,Undirected
683,128, 3569,Undirected
684,128, 4040,Undirected
685,128, 4391,Undirected
686,129, 329,Undirected
687,129, 1379,Undirected
688,129, 3056,Undirected
689,129, 3464,Undirected
690,130, 964,Undirected
691,130, 1393,Undirected
692,130, 4578,Undirected
693,130, 4589,Undirected
694,130, 4604,Undirected
695,131, 288,Undirected
696,131, 903,Undirected
697,131, 1186,Undirected
698,131, 1977,Undirected
699,131, 2024,Undirected
700,131, 2425,Undirected
701,131, 3360,Undirected
702,131, 3806,Undirected
703,132, 420,Undirected
704,132, 1393,Undirected
705,132, 2304,Undirected
706,132, 3116,Undirected
707,132, 3537,Undirected
708,132, 4300,Undirected
709,132, 4995,Undirected
710,133, 4804,Undirected
711,134, 364,Undirected
712,134, 1231,Undirected
713,134, 3633,Undirected
714,134, 4876,Undirected
715,135, 166,Undirected
716,135, 1553,Undirected
717,135, 2068,Undirected
