Id, Source, Target, Type
0,0, 1,Undirected
1,0, 2,Undirected
2,0, 3,Undirected
3,1, 2,Undirected
4,1, 3,Undirected
5,2, 3,Undirected
6,1, 4,Undirected
7,0, 4,Undirected
8,3, 4,Undirected
9,0, 5,Undirected
10,4, 5,Undirected
11,1, 5,Undirected
12,1, 6,Undirected
13,5, 6,Undirected
14,4, 6,Undirected
15,1, 7,Undirected
16,2, 7,Undirected
17,6, 7,Undirected
18,7, 8,Undirected
19,4, 8,Undirected
20,3, 8,Undirected
21,1, 9,Undirected
22,5, 9,Undirected
23,2, 9,Undirected
24,4, 10,Undirected
25,8, 10,Undirected
26,0, 10,Undirected
27,4, 11,Undirected
28,1, 11,Undirected
29,5, 11,Undirected
30,5, 12,Undirected
31,4, 12,Undirected
32,0, 12,Undirected
33,3, 13,Undirected
34,0, 13,Undirected
35,4, 13,Undirected
36,7, 14,Undirected
37,1, 14,Undirected
38,4, 14,Undirected
39,6, 15,Undirected
40,7, 15,Undirected
41,5, 15,Undirected
42,2, 16,Undirected
43,15, 16,Undirected
44,5, 16,Undirected
45,2, 17,Undirected
46,0, 17,Undirected
47,1, 17,Undirected
48,13, 18,Undirected
49,17, 18,Undirected
50,5, 18,Undirected
51,1, 19,Undirected
52,15, 19,Undirected
53,17, 19,Undirected
54,8, 20,Undirected
55,5, 20,Undirected
56,7, 20,Undirected
57,3, 21,Undirected
58,15, 21,Undirected
59,4, 21,Undirected
60,21, 22,Undirected
61,4, 22,Undirected
62,14, 22,Undirected
63,15, 23,Undirected
64,1, 23,Undirected
65,22, 23,Undirected
66,5, 24,Undirected
67,4, 24,Undirected
68,15, 24,Undirected
69,22, 25,Undirected
70,16, 25,Undirected
71,4, 25,Undirected
72,17, 26,Undirected
73,11, 26,Undirected
74,18, 26,Undirected
75,0, 27,Undirected
76,22, 27,Undirected
77,21, 27,Undirected
78,1, 28,Undirected
79,2, 28,Undirected
80,18, 28,Undirected
81,4, 29,Undirected
82,17, 29,Undirected
83,21, 29,Undirected
84,21, 30,Undirected
85,4, 30,Undirected
86,2, 30,Undirected
87,29, 31,Undirected
88,21, 31,Undirected
89,25, 31,Undirected
90,13, 32,Undirected
91,8, 32,Undirected
92,14, 32,Undirected
93,4, 33,Undirected
94,2, 33,Undirected
95,7, 33,Undirected
96,10, 34,Undirected
97,12, 34,Undirected
98,0, 34,Undirected
99,32, 35,Undirected
100,13, 35,Undirected
101,0, 35,Undirected
102,8, 36,Undirected
103,5, 36,Undirected
104,14, 36,Undirected
105,28, 37,Undirected
106,20, 37,Undirected
107,21, 37,Undirected
108,30, 38,Undirected
109,0, 38,Undirected
110,1, 38,Undirected
111,4, 39,Undirected
112,17, 39,Undirected
113,9, 39,Undirected
114,15, 40,Undirected
115,27, 40,Undirected
116,25, 40,Undirected
117,1, 41,Undirected
118,13, 41,Undirected
119,36, 41,Undirected
