Id, Source, Target, Type
0,0, 1,Undirected
1,0, 2,Undirected
2,0, 3,Undirected
3,0, 4,Undirected
4,1, 2,Undirected
5,1, 3,Undirected
6,1, 4,Undirected
7,2, 3,Undirected
8,2, 4,Undirected
9,3, 4,Undirected
10,0, 5,Undirected
11,3, 5,Undirected
12,4, 5,Undirected
13,2, 5,Undirected
14,2, 6,Undirected
15,5, 6,Undirected
16,3, 6,Undirected
17,4, 6,Undirected
18,5, 7,Undirected
19,0, 7,Undirected
20,6, 7,Undirected
21,1, 7,Undirected
22,6, 8,Undirected
23,0, 8,Undirected
24,1, 8,Undirected
25,2, 8,Undirected
26,4, 9,Undirected
27,2, 9,Undirected
28,8, 9,Undirected
29,3, 9,Undirected
30,0, 10,Undirected
31,2, 10,Undirected
32,5, 10,Undirected
33,3, 10,Undirected
34,3, 11,Undirected
35,8, 11,Undirected
36,6, 11,Undirected
37,4, 11,Undirected
38,2, 12,Undirected
39,5, 12,Undirected
40,4, 12,Undirected
41,8, 12,Undirected
42,11, 13,Undirected
43,0, 13,Undirected
44,4, 13,Undirected
45,3, 13,Undirected
46,10, 14,Undirected
47,1, 14,Undirected
48,4, 14,Undirected
49,3, 14,Undirected
50,7, 15,Undirected
51,12, 15,Undirected
52,5, 15,Undirected
53,0, 15,Undirected
54,1, 16,Undirected
55,15, 16,Undirected
56,4, 16,Undirected
57,13, 16,Undirected
58,4, 17,Undirected
59,1, 17,Undirected
60,8, 17,Undirected
61,0, 17,Undirected
62,16, 18,Undirected
63,5, 18,Undirected
64,15, 18,Undirected
65,0, 18,Undirected
66,7, 19,Undirected
67,17, 19,Undirected
68,0, 19,Undirected
69,14, 19,Undirected
70,8, 20,Undirected
71,2, 20,Undirected
72,10, 20,Undirected
73,17, 20,Undirected
74,16, 21,Undirected
75,14, 21,Undirected
76,4, 21,Undirected
77,17, 21,Undirected
78,9, 22,Undirected
79,16, 22,Undirected
80,8, 22,Undirected
81,1, 22,Undirected
82,6, 23,Undirected
83,13, 23,Undirected
84,14, 23,Undirected
85,12, 23,Undirected
86,16, 24,Undirected
87,1, 24,Undirected
88,5, 24,Undirected
89,7, 24,Undirected
90,19, 25,Undirected
91,18, 25,Undirected
92,2, 25,Undirected
93,8, 25,Undirected
94,16, 26,Undirected
95,24, 26,Undirected
96,7, 26,Undirected
97,4, 26,Undirected
98,18, 27,Undirected
99,17, 27,Undirected
100,9, 27,Undirected
101,12, 27,Undirected
102,10, 28,Undirected
103,20, 28,Undirected
104,2, 28,Undirected
105,19, 28,Undirected
106,6, 29,Undirected
107,15, 29,Undirected
108,4, 29,Undirected
109,16, 29,Undirected
110,12, 30,Undirected
111,13, 30,Undirected
112,10, 30,Undirected
113,18, 30,Undirected
114,17, 31,Undirected
115,4, 31,Undirected
116,10, 31,Undirected
117,2, 31,Undirected
118,25, 32,Undirected
119,22, 32,Undirected
