Id, Source, Target, Type
0,0, 5,Undirected
1,0, 27,Undirected
2,0, 32,Undirected
3,0, 41,Undirected
4,0, 62,Undirected
5,0, 63,Undirected
6,0, 67,Undirected
7,0, 86,Undirected
8,0, 90,Undirected
9,0, 99,Undirected
10,0, 104,Undirected
11,0, 106,Undirected
12,0, 110,Undirected
13,0, 124,Undirected
14,0, 125,Undirected
15,0, 126,Undirected
16,0, 130,Undirected
17,0, 161,Undirected
18,0, 167,Undirected
19,0, 171,Undirected
20,0, 179,Undirected
21,0, 186,Undirected
22,0, 203,Undirected
23,0, 210,Undirected
24,0, 215,Undirected
25,0, 232,Undirected
26,0, 238,Undirected
27,0, 240,Undirected
28,0, 249,Undirected
29,0, 263,Undirected
30,0, 265,Undirected
31,0, 268,Undirected
32,0, 286,Undirected
33,0, 287,Undirected
34,0, 289,Undirected
35,0, 306,Undirected
36,0, 338,Undirected
37,0, 342,Undirected
38,0, 344,Undirected
39,0, 357,Undirected
40,0, 375,Undirected
41,0, 386,Undirected
42,0, 404,Undirected
43,0, 428,Undirected
44,0, 434,Undirected
45,0, 441,Undirected
46,0, 447,Undirected
47,0, 460,Undirected
48,0, 463,Undirected
49,0, 469,Undirected
50,0, 472,Undirected
51,0, 484,Undirected
52,1, 11,Undirected
53,1, 37,Undirected
54,1, 40,Undirected
55,1, 50,Undirected
56,1, 56,Undirected
57,1, 76,Undirected
58,1, 85,Undirected
59,1, 95,Undirected
60,1, 101,Undirected
61,1, 106,Undirected
62,1, 126,Undirected
63,1, 130,Undirected
64,1, 133,Undirected
65,1, 136,Undirected
66,1, 143,Undirected
67,1, 150,Undirected
68,1, 167,Undirected
69,1, 193,Undirected
70,1, 208,Undirected
71,1, 209,Undirected
72,1, 212,Undirected
73,1, 213,Undirected
74,1, 227,Undirected
75,1, 229,Undirected
76,1, 234,Undirected
77,1, 245,Undirected
78,1, 275,Undirected
79,1, 285,Undirected
80,1, 288,Undirected
81,1, 339,Undirected
82,1, 345,Undirected
83,1, 348,Undirected
84,1, 359,Undirected
85,1, 362,Undirected
86,1, 380,Undirected
87,1, 398,Undirected
88,1, 404,Undirected
89,1, 408,Undirected
90,1, 418,Undirected
91,1, 421,Undirected
92,1, 433,Undirected
93,1, 446,Undirected
94,1, 456,Undirected
95,1, 470,Undirected
96,1, 472,Undirected
97,1, 473,Undirected
98,1, 475,Undirected
99,1, 483,Undirected
100,1, 490,Undirected
101,1, 494,Undirected
102,1, 496,Undirected
103,2, 13,Undirected
104,2, 33,Undirected
105,2, 40,Undirected
106,2, 54,Undirected
107,2, 57,Undirected
108,2, 61,Undirected
109,2, 76,Undirected
110,2, 78,Undirected
111,2, 85,Undirected
112,2, 92,Undirected
113,2, 104,Undirected
114,2, 111,Undirected
115,2, 115,Undirected
116,2, 122,Undirected
117,2, 126,Undirected
118,2, 131,Undirected
119,2, 166,Undirected
120,2, 181,Undirected
121,2, 185,Undirected
122,2, 200,Undirected
123,2, 203,Undirected
124,2, 204,Undirected
125,2, 212,Undirected
126,2, 214,Undirected
127,2, 221,Undirected
128,2, 225,Undirected
129,2, 260,Undirected
130,2, 263,Undirected
131,2, 270,Undirected
132,2, 274,Undirected
133,2, 278,Undirected
134,2, 281,Undirected
135,2, 284,Undirected
136,2, 287,Undirected
137,2, 296,Undirected
138,2, 304,Undirected
139,2, 325,Undirected
140,2, 328,Undirected
141,2, 329,Undirected
142,2, 337,Undirected
143,2, 370,Undirected
144,2, 392,Undirected
145,2, 395,Undirected
146,2, 407,Undirected
147,2, 409,Undirected
148,2, 417,Undirected
149,2, 442,Undirected
150,2, 450,Undirected
151,2, 462,Undirected
152,2, 464,Undirected
153,2, 472,Undirected
154,2, 478,Undirected
155,2, 483,Undirected
156,2, 495,Undirected
157,3, 23,Undirected
158,3, 39,Undirected
159,3, 40,Undirected
160,3, 46,Undirected
161,3, 48,Undirected
162,3, 79,Undirected
163,3, 89,Undirected
164,3, 92,Undirected
165,3, 96,Undirected
166,3, 108,Undirected
167,3, 111,Undirected
168,3, 112,Undirected
169,3, 130,Undirected
170,3, 135,Undirected
171,3, 145,Undirected
172,3, 159,Undirected
173,3, 167,Undirected
174,3, 181,Undirected
175,3, 188,Undirected
176,3, 195,Undirected
177,3, 224,Undirected
178,3, 230,Undirected
179,3, 234,Undirected
180,3, 237,Undirected
181,3, 241,Undirected
182,3, 245,Undirected
183,3, 256,Undirected
184,3, 262,Undirected
185,3, 267,Undirected
186,3, 269,Undirected
187,3, 274,Undirected
188,3, 279,Undirected
189,3, 285,Undirected
190,3, 287,Undirected
191,3, 298,Undirected
192,3, 310,Undirected
193,3, 335,Undirected
194,3, 339,Undirected
195,3, 344,Undirected
196,3, 360,Undirected
197,3, 363,Undirected
198,3, 368,Undirected
199,3, 372,Undirected
200,3, 394,Undirected
201,3, 395,Undirected
202,3, 402,Undirected
203,3, 404,Undirected
204,3, 408,Undirected
205,3, 439,Undirected
206,3, 443,Undirected
207,3, 465,Undirected
208,3, 466,Undirected
209,3, 476,Undirected
210,3, 484,Undirected
211,3, 498,Undirected
212,4, 5,Undirected
213,4, 8,Undirected
214,4, 30,Undirected
215,4, 31,Undirected
216,4, 32,Undirected
217,4, 34,Undirected
218,4, 47,Undirected
219,4, 60,Undirected
220,4, 61,Undirected
221,4, 70,Undirected
222,4, 71,Undirected
223,4, 73,Undirected
224,4, 75,Undirected
225,4, 117,Undirected
226,4, 145,Undirected
227,4, 146,Undirected
228,4, 156,Undirected
229,4, 165,Undirected
230,4, 166,Undirected
231,4, 167,Undirected
232,4, 200,Undirected
233,4, 201,Undirected
234,4, 210,Undirected
235,4, 214,Undirected
236,4, 215,Undirected
237,4, 220,Undirected
238,4, 224,Undirected
239,4, 269,Undirected
240,4, 281,Undirected
241,4, 289,Undirected
242,4, 304,Undirected
243,4, 308,Undirected
244,4, 315,Undirected
245,4, 319,Undirected
246,4, 339,Undirected
247,4, 341,Undirected
248,4, 352,Undirected
249,4, 357,Undirected
250,4, 359,Undirected
251,4, 397,Undirected
252,4, 400,Undirected
253,4, 401,Undirected
254,4, 437,Undirected
255,4, 441,Undirected
256,4, 443,Undirected
257,4, 465,Undirected
258,4, 468,Undirected
259,4, 491,Undirected
260,4, 494,Undirected
261,4, 496,Undirected
262,4, 498,Undirected
263,5, 5,Undirected
264,5, 16,Undirected
265,5, 17,Undirected
266,5, 19,Undirected
267,5, 31,Undirected
268,5, 33,Undirected
269,5, 34,Undirected
270,5, 38,Undirected
271,5, 41,Undirected
272,5, 79,Undirected
273,5, 82,Undirected
274,5, 85,Undirected
275,5, 91,Undirected
276,5, 92,Undirected
277,5, 98,Undirected
278,5, 124,Undirected
279,5, 126,Undirected
280,5, 128,Undirected
281,5, 134,Undirected
282,5, 142,Undirected
283,5, 163,Undirected
284,5, 169,Undirected
285,5, 177,Undirected
286,5, 182,Undirected
287,5, 188,Undirected
288,5, 189,Undirected
289,5, 191,Undirected
290,5, 194,Undirected
291,5, 208,Undirected
292,5, 217,Undirected
293,5, 238,Undirected
294,5, 257,Undirected
295,5, 262,Undirected
296,5, 278,Undirected
297,5, 288,Undirected
298,5, 289,Undirected
299,5, 292,Undirected
300,5, 303,Undirected
301,5, 311,Undirected
302,5, 316,Undirected
303,5, 326,Undirected
304,5, 346,Undirected
305,5, 353,Undirected
306,5, 354,Undirected
307,5, 375,Undirected
308,5, 380,Undirected
309,5, 382,Undirected
310,5, 445,Undirected
311,5, 451,Undirected
312,5, 453,Undirected
313,5, 460,Undirected
314,5, 481,Undirected
315,5, 483,Undirected
316,5, 490,Undirected
317,5, 491,Undirected
318,5, 499,Undirected
319,6, 20,Undirected
320,6, 22,Undirected
321,6, 23,Undirected
322,6, 40,Undirected
323,6, 51,Undirected
324,6, 52,Undirected
325,6, 70,Undirected
326,6, 73,Undirected
327,6, 79,Undirected
328,6, 80,Undirected
329,6, 82,Undirected
330,6, 89,Undirected
331,6, 95,Undirected
332,6, 103,Undirected
333,6, 110,Undirected
334,6, 111,Undirected
335,6, 115,Undirected
336,6, 124,Undirected
337,6, 128,Undirected
338,6, 130,Undirected
339,6, 138,Undirected
340,6, 159,Undirected
341,6, 164,Undirected
342,6, 167,Undirected
343,6, 187,Undirected
344,6, 198,Undirected
345,6, 199,Undirected
346,6, 205,Undirected
347,6, 211,Undirected
348,6, 220,Undirected
349,6, 223,Undirected
350,6, 267,Undirected
351,6, 270,Undirected
352,6, 279,Undirected
353,6, 286,Undirected
354,6, 288,Undirected
355,6, 293,Undirected
356,6, 300,Undirected
357,6, 314,Undirected
358,6, 316,Undirected
359,6, 329,Undirected
360,6, 335,Undirected
361,6, 347,Undirected
362,6, 350,Undirected
363,6, 354,Undirected
364,6, 388,Undirected
365,6, 392,Undirected
366,6, 401,Undirected
367,6, 404,Undirected
368,6, 405,Undirected
369,6, 406,Undirected
370,6, 413,Undirected
371,6, 416,Undirected
372,6, 422,Undirected
373,6, 447,Undirected
374,6, 453,Undirected
375,6, 461,Undirected
376,6, 478,Undirected
377,6, 486,Undirected
378,6, 491,Undirected
