Id, Source, Target, Type
0,0, 3199,Undirected
1,0, 4478,Undirected
2,1, 142,Undirected
3,1, 2116,Undirected
4,1, 2124,Undirected
5,1, 2535,Undirected
6,1, 4670,Undirected
7,1, 4867,Undirected
8,2, 1770,Undirected
9,2, 3152,Undirected
10,2, 3610,Undirected
11,2, 3635,Undirected
12,2, 3648,Undirected
13,3, 483,Undirected
14,3, 634,Undirected
15,3, 770,Undirected
16,3, 3087,Undirected
17,3, 3713,Undirected
18,3, 4943,Undirected
19,4, 159,Undirected
20,4, 221,Undirected
21,4, 2475,Undirected
22,4, 2840,Undirected
23,4, 3239,Undirected
24,4, 4232,Undirected
25,4, 4593,Undirected
26,4, 4711,Undirected
27,4, 4905,Undirected
28,5, 189,Undirected
29,5, 919,Undirected
30,5, 1000,Undirected
31,5, 2724,Undirected
32,5, 2872,Undirected
33,5, 3163,Undirected
34,5, 3536,Undirected
35,5, 3668,Undirected
36,6, 261,Undirected
37,6, 341,Undirected
38,6, 2237,Undirected
39,6, 2555,Undirected
40,6, 2980,Undirected
41,6, 4870,Undirected
42,8, 2533,Undirected
43,8, 2816,Undirected
44,8, 3633,Undirected
45,8, 4757,Undirected
46,9, 1415,Undirected
47,9, 3575,Undirected
48,9, 4068,Undirected
49,9, 4352,Undirected
50,10, 693,Undirected
51,10, 945,Undirected
52,10, 1093,Undirected
53,10, 2265,Undirected
54,10, 3074,Undirected
55,10, 4844,Undirected
56,12, 3322,Undirected
57,12, 4416,Undirected
58,13, 787,Undirected
59,13, 1606,Undirected
60,13, 2969,Undirected
61,13, 3195,Undirected
62,13, 3368,Undirected
63,13, 4219,Undirected
64,13, 4281,Undirected
65,14, 277,Undirected
66,14, 957,Undirected
67,14, 1112,Undirected
68,14, 1303,Undirected
69,14, 2217,Undirected
70,14, 2785,Undirected
71,14, 4408,Undirected
72,14, 4457,Undirected
73,15, 2507,Undirected
74,15, 2623,Undirected
75,15, 3023,Undirected
76,15, 3128,Undirected
77,15, 4244,Undirected
78,15, 4761,Undirected
79,15, 4840,Undirected
80,16, 195,Undirected
81,16, 1833,Undirected
82,16, 1904,Undirected
83,16, 1969,Undirected
84,16, 3473,Undirected
85,16, 3833,Undirected
86,16, 4091,Undirected
87,16, 4408,Undirected
88,16, 4513,Undirected
89,16, 4713,Undirected
90,17, 575,Undirected
91,17, 1539,Undirected
92,17, 2773,Undirected
93,17, 3240,Undirected
94,17, 3403,Undirected
95,17, 4396,Undirected
96,17, 4979,Undirected
97,18, 737,Undirected
98,18, 2131,Undirected
99,18, 2395,Undirected
100,18, 2410,Undirected
101,18, 2571,Undirected
102,18, 2906,Undirected
103,18, 3131,Undirected
104,18, 3453,Undirected
105,19, 943,Undirected
106,19, 1642,Undirected
107,19, 1777,Undirected
108,19, 2296,Undirected
109,19, 3308,Undirected
110,19, 4198,Undirected
111,19, 4450,Undirected
112,20, 237,Undirected
113,20, 863,Undirected
114,20, 1231,Undirected
115,20, 2965,Undirected
116,20, 4502,Undirected
117,21, 2594,Undirected
118,21, 3426,Undirected
119,22, 371,Undirected
120,22, 1401,Undirected
121,22, 1914,Undirected
122,22, 3005,Undirected
123,22, 4754,Undirected
124,23, 3798,Undirected
125,23, 3930,Undirected
126,23, 4017,Undirected
127,23, 4316,Undirected
128,24, 248,Undirected
129,24, 1268,Undirected
130,24, 2334,Undirected
131,25, 3493,Undirected
132,25, 4964,Undirected
133,26, 421,Undirected
134,26, 622,Undirected
135,26, 2373,Undirected
136,26, 2831,Undirected
137,26, 3482,Undirected
138,26, 3525,Undirected
139,26, 3682,Undirected
140,27, 485,Undirected
141,27, 569,Undirected
142,27, 619,Undirected
143,27, 1045,Undirected
144,27, 1372,Undirected
145,27, 1728,Undirected
146,27, 3587,Undirected
147,27, 4018,Undirected
148,28, 75,Undirected
149,28, 545,Undirected
150,28, 1203,Undirected
151,28, 1439,Undirected
152,28, 1687,Undirected
153,28, 3166,Undirected
154,28, 3308,Undirected
155,28, 4314,Undirected
156,28, 4657,Undirected
157,29, 761,Undirected
158,29, 3380,Undirected
159,29, 3542,Undirected
160,29, 4028,Undirected
161,30, 202,Undirected
162,30, 1440,Undirected
163,30, 4896,Undirected
164,31, 503,Undirected
165,31, 3479,Undirected
166,31, 4198,Undirected
167,31, 4251,Undirected
168,31, 4599,Undirected
169,32, 924,Undirected
170,32, 1914,Undirected
171,32, 3941,Undirected
172,32, 4760,Undirected
173,33, 1341,Undirected
174,33, 3346,Undirected
175,34, 1120,Undirected
176,34, 1371,Undirected
177,34, 1786,Undirected
178,34, 3021,Undirected
179,34, 4033,Undirected
180,34, 4124,Undirected
181,34, 4243,Undirected
182,35, 257,Undirected
183,35, 805,Undirected
184,35, 1406,Undirected
185,35, 1754,Undirected
186,35, 1834,Undirected
187,35, 3473,Undirected
188,35, 3562,Undirected
189,36, 399,Undirected
190,36, 933,Undirected
191,36, 3231,Undirected
192,37, 2586,Undirected
193,37, 3600,Undirected
194,38, 354,Undirected
195,38, 1583,Undirected
196,38, 2269,Undirected
197,38, 2981,Undirected
198,39, 707,Undirected
199,39, 2235,Undirected
200,39, 2506,Undirected
201,39, 4567,Undirected
202,40, 462,Undirected
203,40, 1267,Undirected
204,40, 1589,Undirected
205,40, 2183,Undirected
206,40, 3914,Undirected
207,40, 4881,Undirected
208,41, 961,Undirected
209,41, 1352,Undirected
210,41, 2619,Undirected
211,41, 2960,Undirected
212,41, 2962,Undirected
213,41, 3119,Undirected
214,41, 4260,Undirected
215,41, 4381,Undirected
216,42, 559,Undirected
217,42, 1933,Undirected
218,42, 2536,Undirected
219,42, 3303,Undirected
220,42, 3853,Undirected
221,42, 4498,Undirected
222,43, 1701,Undirected
223,43, 2155,Undirected
224,43, 3387,Undirected
225,43, 4427,Undirected
226,43, 4992,Undirected
227,44, 150,Undirected
228,44, 361,Undirected
229,44, 2844,Undirected
230,45, 971,Undirected
231,45, 1316,Undirected
232,45, 1583,Undirected
233,45, 2398,Undirected
234,45, 2503,Undirected
235,46, 335,Undirected
236,46, 2317,Undirected
237,46, 2707,Undirected
238,46, 3157,Undirected
239,46, 3492,Undirected
240,46, 4065,Undirected
241,47, 118,Undirected
242,47, 283,Undirected
243,47, 2952,Undirected
244,47, 3199,Undirected
245,48, 239,Undirected
246,48, 2891,Undirected
247,48, 4599,Undirected
248,49, 955,Undirected
249,49, 2305,Undirected
250,49, 3856,Undirected
251,50, 543,Undirected
252,50, 1531,Undirected
253,50, 3190,Undirected
254,51, 854,Undirected
255,51, 1202,Undirected
256,51, 1297,Undirected
257,51, 2364,Undirected
258,51, 2432,Undirected
259,51, 3130,Undirected
260,51, 3157,Undirected
261,51, 4201,Undirected
262,51, 4569,Undirected
263,51, 4746,Undirected
264,52, 651,Undirected
265,52, 930,Undirected
266,52, 962,Undirected
267,52, 2612,Undirected
268,52, 3405,Undirected
269,52, 3680,Undirected
270,52, 4773,Undirected
271,52, 4891,Undirected
272,53, 66,Undirected
273,53, 755,Undirected
274,53, 2610,Undirected
275,53, 3488,Undirected
276,53, 3520,Undirected
277,53, 4765,Undirected
278,54, 807,Undirected
279,54, 2902,Undirected
280,54, 3699,Undirected
281,55, 762,Undirected
282,55, 2462,Undirected
283,55, 2596,Undirected
284,55, 3437,Undirected
285,55, 4286,Undirected
286,56, 1282,Undirected
287,56, 1569,Undirected
288,56, 1741,Undirected
289,56, 2161,Undirected
290,56, 3744,Undirected
291,57, 276,Undirected
292,57, 701,Undirected
293,57, 2171,Undirected
294,57, 3606,Undirected
295,58, 2222,Undirected
296,58, 2290,Undirected
297,58, 3364,Undirected
298,58, 3616,Undirected
299,58, 4002,Undirected
300,58, 4060,Undirected
301,58, 4273,Undirected
302,58, 4967,Undirected
303,59, 532,Undirected
304,59, 2229,Undirected
305,60, 352,Undirected
306,60, 954,Undirected
307,60, 2431,Undirected
308,60, 3409,Undirected
309,60, 4179,Undirected
310,60, 4241,Undirected
311,60, 4312,Undirected
312,61, 561,Undirected
313,61, 996,Undirected
314,61, 1564,Undirected
315,61, 1692,Undirected
316,61, 3133,Undirected
317,61, 3738,Undirected
318,61, 4101,Undirected
319,62, 96,Undirected
320,62, 1307,Undirected
321,62, 1687,Undirected
322,62, 3191,Undirected
323,63, 188,Undirected
324,63, 2640,Undirected
325,63, 2689,Undirected
326,63, 4779,Undirected
327,64, 290,Undirected
328,64, 847,Undirected
329,64, 1278,Undirected
330,64, 3167,Undirected
331,64, 3265,Undirected
332,64, 4372,Undirected
333,64, 4595,Undirected
334,64, 4943,Undirected
335,64, 4987,Undirected
336,65, 640,Undirected
337,65, 1082,Undirected
338,65, 1386,Undirected
339,66, 957,Undirected
340,66, 1009,Undirected
341,66, 2279,Undirected
342,66, 2945,Undirected
343,66, 3019,Undirected
344,67, 2048,Undirected
345,67, 2340,Undirected
346,67, 3990,Undirected
347,68, 420,Undirected
348,68, 895,Undirected
349,68, 1151,Undirected
350,68, 2799,Undirected
351,68, 3755,Undirected
352,68, 4685,Undirected
353,69, 324,Undirected
354,69, 1130,Undirected
355,69, 1735,Undirected
356,69, 1827,Undirected
357,69, 2376,Undirected
358,69, 2524,Undirected
359,69, 2710,Undirected
360,70, 350,Undirected
361,70, 501,Undirected
362,70, 944,Undirected
363,70, 2033,Undirected
364,70, 2746,Undirected
365,70, 3575,Undirected
366,70, 3972,Undirected
367,71, 183,Undirected
368,72, 19,Undirected
369,72, 1033,Undirected
370,72, 1699,Undirected
371,72, 2277,Undirected
372,72, 2317,Undirected
373,72, 4538,Undirected
374,73, 868,Undirected
375,73, 1318,Undirected
376,73, 1768,Undirected
377,73, 1943,Undirected
378,73, 2945,Undirected
379,74, 3292,Undirected
380,75, 778,Undirected
381,75, 1452,Undirected
382,75, 2291,Undirected
383,75, 2331,Undirected
384,76, 1946,Undirected
385,76, 2062,Undirected
386,76, 3195,Undirected
387,76, 3543,Undirected
388,76, 4332,Undirected
389,77, 1732,Undirected
390,78, 1246,Undirected
391,78, 2422,Undirected
392,78, 3529,Undirected
393,79, 1587,Undirected
394,79, 2925,Undirected
395,79, 4170,Undirected
396,80, 1180,Undirected
397,81, 534,Undirected
398,81, 562,Undirected
399,81, 1455,Undirected
400,81, 2658,Undirected
401,81, 2711,Undirected
402,81, 2891,Undirected
403,82, 1114,Undirected
404,82, 2264,Undirected
405,82, 2422,Undirected
406,82, 2485,Undirected
407,83, 864,Undirected
408,83, 3064,Undirected
409,83, 4389,Undirected
410,84, 1879,Undirected
411,84, 1889,Undirected
412,84, 2944,Undirected
413,84, 3186,Undirected
414,84, 4505,Undirected
415,84, 4575,Undirected
416,84, 4684,Undirected
417,85, 265,Undirected
418,85, 2808,Undirected
419,85, 2985,Undirected
420,85, 4364,Undirected
421,86, 184,Undirected
422,86, 1140,Undirected
423,86, 3512,Undirected
424,86, 3847,Undirected
425,87, 806,Undirected
426,87, 1531,Undirected
427,87, 1833,Undirected
428,87, 4722,Undirected
429,87, 4757,Undirected
430,88, 487,Undirected
431,88, 3097,Undirected
432,88, 3869,Undirected
433,88, 4606,Undirected
434,88, 4995,Undirected
435,89, 995,Undirected
436,89, 3072,Undirected
437,89, 4560,Undirected
438,90, 1348,Undirected
439,90, 4575,Undirected
440,91, 2438,Undirected
441,91, 2729,Undirected
442,91, 3144,Undirected
443,91, 3637,Undirected
444,92, 1405,Undirected
445,92, 2281,Undirected
446,92, 2321,Undirected
447,92, 3020,Undirected
448,92, 3432,Undirected
449,92, 3714,Undirected
450,92, 4098,Undirected
451,93, 121,Undirected
452,93, 1015,Undirected
453,93, 3384,Undirected
454,93, 3610,Undirected
455,94, 261,Undirected
456,94, 1387,Undirected
457,94, 2235,Undirected
458,94, 4566,Undirected
459,95, 99,Undirected
460,95, 1762,Undirected
461,95, 2141,Undirected
462,95, 3189,Undirected
463,95, 3360,Undirected
464,95, 3497,Undirected
465,96, 296,Undirected
466,96, 630,Undirected
467,96, 1447,Undirected
468,96, 1770,Undirected
469,96, 2255,Undirected
470,96, 2982,Undirected
471,96, 4524,Undirected
472,96, 4785,Undirected
473,96, 4967,Undirected
474,97, 48,Undirected
475,97, 894,Undirected
476,97, 1128,Undirected
477,97, 3897,Undirected
478,98, 38,Undirected
479,98, 463,Undirected
480,98, 640,Undirected
481,98, 2319,Undirected
482,98, 4862,Undirected
483,99, 1151,Undirected
484,99, 1152,Undirected
485,99, 1206,Undirected
486,99, 2144,Undirected
487,99, 3766,Undirected
488,100, 210,Undirected
489,100, 1378,Undirected
490,100, 1960,Undirected
491,100, 2726,Undirected
492,100, 3354,Undirected
493,100, 3549,Undirected
494,101, 691,Undirected
495,101, 1276,Undirected
496,101, 2772,Undirected
497,102, 2089,Undirected
498,102, 2132,Undirected
499,102, 2585,Undirected
500,102, 3566,Undirected
501,102, 3599,Undirected
502,102, 3772,Undirected
503,102, 3952,Undirected
504,103, 1462,Undirected
505,103, 2715,Undirected
506,103, 4757,Undirected
507,104, 1606,Undirected
508,104, 2143,Undirected
509,104, 2778,Undirected
510,104, 4168,Undirected
511,104, 4782,Undirected
512,105, 1404,Undirected
513,105, 4013,Undirected
514,105, 4858,Undirected
515,105, 4905,Undirected
516,106, 1399,Undirected
517,106, 1443,Undirected
518,106, 3942,Undirected
519,107, 103,Undirected
520,107, 1743,Undirected
521,107, 3458,Undirected
522,107, 3901,Undirected
523,107, 4638,Undirected
524,107, 4825,Undirected
525,108, 1599,Undirected
526,108, 2081,Undirected
527,108, 2234,Undirected
528,108, 2907,Undirected
529,109, 413,Undirected
530,109, 855,Undirected
531,109, 925,Undirected
532,109, 1731,Undirected
533,109, 2380,Undirected
534,109, 3180,Undirected
535,109, 4009,Undirected
536,109, 4436,Undirected
537,110, 2433,Undirected
538,110, 3399,Undirected
539,110, 3775,Undirected
540,110, 4506,Undirected
541,111, 853,Undirected
542,111, 1952,Undirected
543,111, 2760,Undirected
544,111, 3356,Undirected
545,111, 3596,Undirected
546,111, 3970,Undirected
547,112, 1526,Undirected
548,112, 1610,Undirected
549,112, 4447,Undirected
550,112, 4745,Undirected
551,112, 4772,Undirected
552,112, 4962,Undirected
553,113, 668,Undirected
554,113, 1896,Undirected
555,113, 1942,Undirected
556,113, 4426,Undirected
557,113, 4458,Undirected
558,113, 4662,Undirected
559,114, 11,Undirected
560,114, 1292,Undirected
561,114, 1548,Undirected
562,114, 2182,Undirected
563,114, 3251,Undirected
564,114, 3724,Undirected
565,114, 4109,Undirected
566,114, 4569,Undirected
567,115, 864,Undirected
568,115, 1065,Undirected
569,115, 1977,Undirected
570,115, 4195,Undirected
571,115, 4964,Undirected
572,116, 795,Undirected
573,116, 2146,Undirected
574,116, 2399,Undirected
575,117, 517,Undirected
576,117, 541,Undirected
577,117, 846,Undirected
578,117, 1797,Undirected
579,117, 2715,Undirected
580,117, 3715,Undirected
581,117, 3791,Undirected
582,117, 4157,Undirected
583,117, 4305,Undirected
584,118, 524,Undirected
585,118, 618,Undirected
586,118, 3242,Undirected
587,118, 3293,Undirected
588,118, 4354,Undirected
589,119, 621,Undirected
590,119, 1610,Undirected
591,119, 2652,Undirected
592,119, 2831,Undirected
593,120, 774,Undirected
594,120, 1618,Undirected
595,121, 367,Undirected
596,121, 531,Undirected
597,121, 1612,Undirected
598,121, 1784,Undirected
599,121, 3897,Undirected
600,121, 4304,Undirected
601,122, 728,Undirected
602,122, 2844,Undirected
603,122, 4083,Undirected
604,122, 4281,Undirected
605,122, 4997,Undirected
606,123, 18,Undirected
607,123, 3117,Undirected
608,123, 3327,Undirected
609,123, 4552,Undirected
610,124, 2165,Undirected
611,124, 2387,Undirected
612,124, 4625,Undirected
613,124, 4665,Undirected
614,125, 706,Undirected
615,125, 1712,Undirected
616,125, 2124,Undirected
617,125, 3607,Undirected
618,126, 207,Undirected
619,126, 925,Undirected
620,126, 1282,Undirected
621,126, 2548,Undirected
622,126, 2898,Undirected
623,126, 4195,Undirected
624,127, 55,Undirected
625,127, 61,Undirected
626,127, 1305,Undirected
627,127, 2773,Undirected
628,127, 3810,Undirected
629,127, 4118,Undirected
630,128, 1579,Undirected
631,128, 2630,Undirected
632,128, 3702,Undirected
633,128, 4498,Undirected
634,128, 4980,Undirected
635,129, 1423,Undirected
636,129, 3535,Undirected
637,129, 4783,Undirected
638,130, 1541,Undirected
639,130, 2524,Undirected
640,130, 3011,Undirected
641,130, 3126,Undirected
642,130, 3823,Undirected
643,131, 966,Undirected
644,131, 1286,Undirected
645,131, 1891,Undirected
646,131, 1983,Undirected
647,131, 3125,Undirected
648,131, 3405,Undirected
649,131, 3767,Undirected
650,131, 3955,Undirected
651,131, 4557,Undirected
652,132, 303,Undirected
653,132, 1457,Undirected
654,132, 1527,Undirected
655,132, 2024,Undirected
656,132, 2863,Undirected
657,132, 4074,Undirected
658,133, 1491,Undirected
659,133, 2565,Undirected
660,134, 2087,Undirected
661,134, 2138,Undirected
662,134, 3109,Undirected
663,134, 4168,Undirected
664,134, 4979,Undirected
665,135, 4326,Undirected
666,136, 303,Undirected
667,136, 553,Undirected
668,136, 2121,Undirected
669,136, 3708,Undirected
670,136, 3932,Undirected
671,136, 4034,Undirected
672,137, 596,Undirected
673,137, 2420,Undirected
674,137, 2612,Undirected
675,137, 3020,Undirected
676,137, 3132,Undirected
677,137, 3390,Undirected
678,137, 4960,Undirected
679,138, 637,Undirected
680,138, 1081,Undirected
681,138, 1179,Undirected
682,138, 2125,Undirected
683,138, 2399,Undirected
684,139, 1462,Undirected
685,139, 1821,Undirected
686,139, 2292,Undirected
687,139, 4284,Undirected
688,139, 4723,Undirected
689,140, 1199,Undirected
690,140, 1327,Undirected
691,140, 1738,Undirected
692,140, 2042,Undirected
693,140, 3403,Undirected
694,140, 4536,Undirected
695,141, 571,Undirected
696,141, 1831,Undirected
697,141, 4005,Undirected
698,141, 4636,Undirected
699,141, 4717,Undirected
700,142, 397,Undirected
701,142, 2434,Undirected
702,142, 3108,Undirected
703,142, 3481,Undirected
704,142, 3744,Undirected
705,142, 3753,Undirected
706,142, 4867,Undirected
707,143, 1946,Undirected
708,143, 2043,Undirected
709,143, 2219,Undirected
710,143, 3176,Undirected
711,143, 3947,Undirected
712,144, 833,Undirected
713,144, 1220,Undirected
714,144, 2373,Undirected
715,144, 2440,Undirected
716,144, 2551,Undirected
717,144, 3300,Undirected
718,144, 4674,Undirected
719,145, 4769,Undirected
720,146, 1816,Undirected
721,146, 1941,Undirected
722,146, 4100,Undirected
723,146, 4584,Undirected
724,147, 957,Undirected
725,147, 2031,Undirected
726,147, 2181,Undirected
727,147, 2596,Undirected
728,148, 2578,Undirected
729,148, 4105,Undirected
730,150, 206,Undirected
731,150, 1823,Undirected
732,150, 2785,Undirected
733,150, 3172,Undirected
734,150, 3375,Undirected
735,150, 4460,Undirected
736,150, 4670,Undirected
737,150, 4777,Undirected
738,151, 1432,Undirected
739,151, 2049,Undirected
740,151, 2129,Undirected
741,151, 2224,Undirected
742,151, 2474,Undirected
743,151, 3752,Undirected
744,151, 4301,Undirected
745,151, 4396,Undirected
746,152, 1068,Undirected
747,152, 1953,Undirected
748,152, 2591,Undirected
749,152, 4357,Undirected
750,152, 4755,Undirected
751,152, 4917,Undirected
752,153, 2546,Undirected
753,154, 2372,Undirected
754,154, 2708,Undirected
755,154, 3631,Undirected
756,154, 4044,Undirected
757,154, 4318,Undirected
758,154, 4360,Undirected
759,155, 542,Undirected
760,155, 1193,Undirected
761,155, 1456,Undirected
762,155, 4208,Undirected
763,155, 4610,Undirected
764,155, 4715,Undirected
765,156, 513,Undirected
766,156, 649,Undirected
767,156, 898,Undirected
768,156, 2565,Undirected
769,156, 4750,Undirected
770,157, 202,Undirected
771,157, 2311,Undirected
772,157, 4782,Undirected
773,158, 760,Undirected
774,158, 850,Undirected
775,158, 4846,Undirected
776,159, 2929,Undirected
777,159, 3023,Undirected
778,159, 3398,Undirected
779,159, 3730,Undirected
780,159, 4499,Undirected
781,160, 3254,Undirected
782,160, 3900,Undirected
783,160, 4218,Undirected
784,160, 4566,Undirected
785,160, 4719,Undirected
786,161, 210,Undirected
787,161, 1087,Undirected
788,161, 1358,Undirected
789,161, 1508,Undirected
790,161, 1667,Undirected
791,161, 3460,Undirected
792,161, 4362,Undirected
793,162, 979,Undirected
794,162, 1702,Undirected
795,162, 2119,Undirected
796,162, 2816,Undirected
797,162, 4299,Undirected
798,163, 1169,Undirected
799,163, 2929,Undirected
800,163, 3684,Undirected
801,164, 304,Undirected
802,164, 1218,Undirected
803,164, 2279,Undirected
804,164, 4104,Undirected
805,164, 4645,Undirected
806,165, 468,Undirected
807,165, 693,Undirected
808,165, 2299,Undirected
809,165, 3275,Undirected
810,166, 1126,Undirected
811,166, 2972,Undirected
812,166, 3173,Undirected
813,166, 4840,Undirected
814,167, 402,Undirected
815,167, 1083,Undirected
816,167, 1968,Undirected
817,167, 2164,Undirected
818,167, 2862,Undirected
819,167, 4882,Undirected
820,168, 3622,Undirected
821,168, 3753,Undirected
822,168, 4495,Undirected
823,169, 819,Undirected
824,169, 2416,Undirected
825,169, 3629,Undirected
826,170, 2019,Undirected
827,170, 3796,Undirected
828,170, 4916,Undirected
829,171, 2721,Undirected
830,171, 2824,Undirected
831,171, 3437,Undirected
832,171, 4099,Undirected
833,171, 4317,Undirected
834,171, 4655,Undirected
835,171, 4726,Undirected
836,172, 143,Undirected
837,172, 945,Undirected
838,172, 2624,Undirected
839,172, 3899,Undirected
840,173, 143,Undirected
841,173, 688,Undirected
842,173, 1180,Undirected
843,173, 4143,Undirected
844,173, 4225,Undirected
845,173, 4228,Undirected
846,173, 4596,Undirected
847,174, 432,Undirected
848,174, 984,Undirected
849,174, 1678,Undirected
850,174, 2137,Undirected
851,174, 2697,Undirected
852,175, 2865,Undirected
853,175, 3582,Undirected
854,175, 3821,Undirected
855,175, 3849,Undirected
856,176, 1140,Undirected
857,176, 1441,Undirected
858,177, 1694,Undirected
859,177, 1964,Undirected
860,177, 3696,Undirected
861,177, 4105,Undirected
862,178, 1094,Undirected
863,178, 1105,Undirected
864,178, 2006,Undirected
865,178, 2649,Undirected
866,178, 2859,Undirected
867,178, 4441,Undirected
868,179, 119,Undirected
869,179, 340,Undirected
870,179, 586,Undirected
871,179, 642,Undirected
872,179, 1000,Undirected
873,179, 1693,Undirected
874,179, 1827,Undirected
875,179, 1919,Undirected
876,179, 3311,Undirected
877,180, 361,Undirected
878,180, 3353,Undirected
879,180, 3746,Undirected
880,180, 4079,Undirected
