Id, Name, Year, MinPlayers, MaxPlayers, MinPlayTime, MaxPlayTime, PlayingTime, NumOwned, Age,
7865, 10 Days in Africa, 2003, 2, 4, 20, 30, 30, 2089, -1, 
2612, 18AL, 1999, 3, 5, 180, 180, 180, 667, -1, 
27708, 1960: The Making of the President, 2007, 2, 2, 90, 120, 120, 9271, -1, 
36522, 2 de Mayo, 2008, 2, 2, 20, 20, 20, 2409, -1, 
103651, 23, 2011, 2, 4, 25, 25, 25, 535, -1, 
432, 6 Nimmt!, 1994, 2, 10, 45, 45, 45, 20197, -1, 
68448, 7 Wonders, 2010, 2, 7, 30, 30, 30, 87037, -1, 
173346, 7 Wonders Duel, 2015, 2, 2, 30, 30, 30, 58148, -1, 
110308, 7 Wonders: Catan, 2011, 2, 7, 30, 30, 30, 6277, -1, 
111661, 7 Wonders: Cities, 2012, 2, 8, 40, 40, 40, 21970, -1, 
92539, 7 Wonders: Leaders, 2011, 2, 7, 40, 40, 40, 26574, -1, 
83445, 7 Wonders: Manneken Pis, 2011, 2, 7, 30, 30, 30, 5274, -1, 
180263, The 7th Continent, 2017, 1, 4, 5, 1000, 1000, 15701, -1, 
217, A la carte, 2010, 2, 4, 30, 30, 30, 3819, -1, 
7688, Memory, 1959, 2, 6, 30, 30, 30, 3042, -1, 
503, Through the Desert, 2000, 2, 5, 45, 45, 45, 12195, -1, 
191189, Aeon's End, 2017, 1, 4, 60, 60, 60, 7186, -1, 
118000, Africana, 2012, 2, 4, 60, 60, 60, 1609, -1, 
5130, Afrikan tähti, 1951, 2, 5, 45, 45, 45, 1189, -1, 
22545, Age of Empires III: The Age of Discovery, 2007, 2, 5, 90, 120, 120, 7889, -1, 
31260, Agricola, 2008, 1, 5, 30, 150, 150, 67042, -1, 
119890, Agricola: All Creatures Big and Small, 2012, 2, 2, 30, 30, 30, 15978, -1, 
32116, Airships, 2007, 2, 4, 45, 60, 60, 2818, -1, 
161970, Alchemists, 2014, 2, 4, 120, 120, 120, 18240, -1, 
6249, Alhambra, 2003, 2, 6, 45, 60, 60, 29352, -1, 
3818, Alias, 1995, 4, 12, 60, 60, 60, 1064, -1, 
48726, Alien Frontiers, 2011, 2, 4, 90, 90, 90, 13345, -1, 
88282, Alien Frontiers: The Mind Control Helmet, 2011, 2, 4, 60, 60, 60, 1451, -1, 
110277, Among the Stars, 2012, 2, 4, 30, 30, 30, 8442, -1, 
128152, Among the Stars: Ambassadorial Shuttle, 2012, 2, 4, 30, 30, 30, 659, -1, 
138546, Among the Stars: Hythian, 2013, 2, 4, 30, 30, 30, 910, -1, 
125841, Among the Stars: Indiegogo Promos, 2012, 2, 4, 30, 30, 30, 540, -1, 
5404, Amun-Re, 2003, 3, 5, 90, 90, 90, 8590, -1, 
124742, Android: Netrunner, 2012, 2, 2, 45, 45, 45, 37415, -1, 
105, Colossal Arena, 2004, 2, 5, 60, 60, 60, 8173, -1, 
12005, Around the World in 80 Days, 2004, 2, 6, 50, 70, 70, 3023, -1, 
69789, Ascension: Deckbuilding Game, 2010, 1, 4, 30, 30, 30, 11094, -1, 
39683, At the Gates of Loyang, 2010, 1, 4, 60, 120, 120, 10007, -1, 
2570, Atlantic Star, 2001, 2, 6, 60, 60, 60, 1575, -1, 
19999, Aton, 2006, 2, 2, 30, 30, 30, 4127, -1, 
8051, Attika, 2003, 2, 4, 45, 60, 60, 5625, -1, 
171623, The Voyages of Marco Polo, 2015, 2, 4, 40, 100, 100, 17071, -1, 
39351, Automobile, 2009, 3, 5, 120, 120, 120, 4921, -1, 
230802, Azul, 2017, 2, 4, 30, 45, 45, 32793, -1, 
123417, Bagatelle, 1819, 2, -1, -1, -1, -1, 37, -1, 
5716, Balloon Cup, 2003, 2, 2, 30, 30, 30, 5521, -1, 
293, Bamboleo, 2004, 2, 7, 30, 30, 30, 1288, -1, 
1231, Bausack: Sac Noir, -1, 2, 8, 15, 45, 45, 4377, -1, 
3955, BANG!, 2002, 4, 7, 20, 40, 40, 26611, -1, 
20237, BANG! A Fistful of Cards, 2005, 4, 7, 30, 30, 30, 2620, -1, 
9653, BANG! Dodge City, 2004, 3, 8, 20, 40, 40, 7093, -1, 
8269, BANG! High Noon, 2003, 4, 7, 30, 30, 30, 2864, -1, 
30933, BANG! The Bullet!, 2007, 3, 8, 20, 40, 40, 10876, -1, 
760, Battle Line, 2007, 2, 2, 30, 30, 30, 17016, -1, 
2425, Battleship, 1931, 2, 2, 30, 30, 30, 10028, -1, 
37111, Battlestar Galactica: The Board Game, 2008, 3, 6, 120, 300, 300, 32220, -1, 
25643, Arkadia, 2006, 2, 4, 45, 60, 60, 4087, -1, 
28723, Before the Wind, 2007, 2, 4, 75, 75, 75, 1785, -1, 
50750, Belfort, 2011, 2, 5, 120, 120, 120, 6281, -1, 
29308, Beowulf: The Movie Board Game, 2007, 2, 4, 30, 60, 60, 2549, -1, 
32441, Bezzerwizzer, 2008, 2, 4, 45, 45, 45, 3643, -1, 
37099, Bharg, 2008, 2, 2, 30, 30, 30, 36, -1, 
34219, Biblios, 2007, 2, 4, 30, 30, 30, 15939, -1, 
132497, Lift it!, 2014, 1, 8, 30, 30, 30, 1274, -1, 
7316, Bingo, 1530, 2, 2, 60, 60, 60, 1106, -1, 
96345, Black Stories Funny Death Edition, 2011, 2, 15, 20, 20, 20, 700, -1, 
756, Black Vienna, 1987, 3, 6, 60, 60, 60, 464, -1, 
10816, Blackjack, 1700, 2, 10, 30, 30, 30, 517, -1, 
83195, Ghost Blitz, 2010, 2, 8, 20, 20, 20, 7547, -1, 
2453, Blokus, 2000, 2, 4, 20, 20, 20, 24899, -1, 
21882, Blue Moon City, 2006, 2, 4, 60, 60, 60, 6775, -1, 
45, Liars Dice, 1987, 2, 6, 15, 30, 30, 13606, -1, 
136280, La Boca, 2013, 3, 6, 40, 40, 40, 1914, -1, 
31506, Ziegen Kriegen, 2007, 3, 6, 15, 15, 15, 1571, -1, 
11, Bohnanza, 2000, 2, 7, 45, 45, 45, 47228, -1, 
127060, Bora Bora, 2013, 2, 4, 60, 120, 120, 10660, -1, 
17106, Boxes, 1889, 2, 2, 15, 15, 15, 109, -1, 
13546, Brain Bash!, 1994, 1, 4, 20, 20, 20, 21, -1, 
42311, My First BrainBox, 2008, 1, 8, 10, 10, 10, 55, -1, 
28720, Brass, 2007, 2, 4, 60, 120, 120, 18664, -1, 
111124, Dark Moon, 2011, 3, 7, 60, 75, 75, 3935, -1, 
28089, Château Roquefort, 2007, 2, 4, 30, 30, 30, 2713, -1, 
84876, The Castles of Burgundy, 2011, 2, 4, 30, 90, 90, 48816, -1, 
19237, Ca$h 'n Gun$, 2006, 4, 6, 30, 30, 30, 8308, -1, 
41, Can't Stop!, 2007, 2, 4, 30, 30, 30, 9927, -1, 
822, Carcassonne, 2000, 2, 5, 30, 45, 45, 116787, -1, 
5405, Carcassonne: Traders & Builders, 2003, 2, 6, 60, 60, 60, 30177, -1, 
2993, Carcassonne: Inns & Cathedrals, 2005, 2, 6, 60, 60, 60, 36145, -1, 
2591, Carcassonne: The River, 2001, 2, 5, 30, 45, 45, 17526, -1, 
90305, Cargo Noir, 2011, 2, 5, 30, 90, 90, 3464, -1, 
826, Cartagena, 2006, 2, 5, 45, 45, 45, 7781, -1, 
39276, Casino Hot Dog, 2008, 2, 4, 20, 20, 20, 41, -1, 
13, The Settlers of Catan, 2003, 3, 4, 60, 120, 120, 120017, -1, 
102794, Caverna: The Cave Farmers, 2013, 1, 7, 30, 210, 210, 28949, -1, 
18602, Caylus, 2005, 2, 5, 60, 150, 150, 24616, -1, 
2083, Checkers, 1150, 2, 2, 30, 30, 30, 7054, -1, 
171, Chess, 1475, 2, 2, 60, 60, 60, 31954, -1, 
31730, Wabash Cannonball, 2007, 2, 6, 60, 60, 60, 7466, -1, 
40098, Chicane, 2008, 2, 4, 10, 10, 10, 14, -1, 
18100, China, 2005, 3, 5, 45, 45, 45, 4199, -1, 
47, Chinatown, 1999, 3, 5, 60, 60, 60, 7712, -1, 
2386, Chinese Checkers, 1893, 2, 6, 30, 30, 30, 4244, -1, 
103649, The City, 2011, 2, 5, 20, 20, 20, 1994, -1, 
233371, Clank! In! Space!, 2017, 2, 4, 60, 60, 60, 7002, -1, 
32341, Cockroach Salad, 2007, 2, 6, 10, 20, 20, 3517, -1, 
145639, Coconuts, 2013, 2, 4, 20, 20, 20, 4560, -1, 
443, Code 777, 2010, 2, 5, 60, 60, 60, 2306, -1, 
178900, Codenames, 2015, 2, 8, 15, 15, 15, 75595, -1, 
146130, Coin Age, 2014, 2, 2, 15, 15, 15, 4726, -1, 
5782, Coloretto, 2003, 2, 5, 30, 30, 30, 19722, -1, 
27746, Colosseum, 2007, 3, 5, 60, 90, 90, 8910, -1, 
147151, Concept, 2013, 4, 12, 40, 40, 40, 17592, -1, 
124361, Concordia, 2017, 2, 5, 100, 100, 100, 21393, -1, 
112, Condottiere, 1995, 2, 6, 45, 45, 45, 8751, -1, 
2961, Confusion:  Espionage and Deception in the Cold War, 1992, 2, 2, 45, 45, 45, 1865, -1, 
2719, Connect Four, 1974, 2, 2, 10, 10, 10, 6808, -1, 
1002, Cosmic Eidex, 1998, 3, 3, 60, 60, 60, 861, -1, 
131357, Coup, 2015, 2, 6, 15, 15, 15, 45128, -1, 
891, Cranium, 1998, 4, 16, 60, 60, 60, 13335, -1, 
19796, Cranium: The Family Fun Game, 2005, 4, -1, 45, 45, 45, 681, -1, 
521, Crokinole, 2010, 2, 4, 30, 30, 30, 6838, -1, 
30380, Cuba, 2007, 2, 5, 75, 120, 120, 7688, -1, 
37301, Decktet, 2010, -1, -1, 30, 30, 30, 1406, -1, 
33657, Deep Space DrillerAce, 2008, 2, 2, 30, 30, 30, 21, -1, 
619, Flaschenteufel, 2003, 2, 4, 30, 30, 30, 3906, -1, 
21613, Diabolo, 2006, 3, 5, 30, 30, 30, 801, -1, 
15512, Incan Gold, 2009, 3, 8, 30, 30, 30, 17527, -1, 
37907, Diamonds Club, 2008, 2, 4, 75, 75, 75, 1406, -1, 
216734, Dice Throne: Season One, 2018, 2, 6, 20, 40, 40, 3212, -1, 
39856, Dixit, 2008, 3, 6, 30, 30, 30, 53231, -1, 
39707, Dominion: Envoy Promo Card, 2008, 2, 4, 30, 30, 30, 9039, -1, 
41105, Dominion: Black Market Promo Card, 2009, 2, 4, 30, 30, 30, 9389, -1, 
125403, Dominion: Dark Ages, 2012, 2, 4, 30, 30, 30, 11852, -1, 
110831, Dominion: Governor Promo Card, 2011, 2, 4, 30, 30, 30, 4870, -1, 
101665, Dominion: Walled Village Promo Card, 2011, 2, 4, 30, 30, 30, 5250, -1, 
66690, Dominion: Prosperity, 2010, 2, 4, 30, 30, 30, 24680, -1, 
104557, Dominion: Hinterlands, 2011, 2, 4, 30, 30, 30, 12341, -1, 
36218, Dominion, 2009, 2, 4, 30, 30, 30, 86186, -1, 
2394, Dominoes, 1500, 2, 10, 30, 30, 30, 9023, -1, 
11104, Who's the Ass?, 2004, 3, 12, 30, 30, 30, 782, -1, 
10640, Doom: The Boardgame, 2004, 2, 4, 180, 180, 180, 6396, -1, 
1042, Dragon's Gold, 2001, 3, 6, 45, 45, 45, 4063, -1, 
66171, Dragonheart, 2010, 2, 2, 30, 30, 30, 3104, -1, 
70279, Drupal: The Card Game, 2010, 2, 4, 5, 5, 5, 54, -1, 
102548, Dungeon Fighter, 2015, 1, 6, 45, 45, 45, 6839, -1, 
45315, Dungeon Lords, 2009, 2, 4, 90, 90, 90, 13081, -1, 
72125, Eclipse, 2011, 2, 6, 60, 180, 180, 25029, -1, 
131415, Eclipse: Pulsar, 2012, 2, 6, 120, 120, 120, 2826, -1, 
125898, Eclipse: Rise of the Ancients, 2012, 2, 9, 120, 120, 120, 9347, -1, 
104746, Eclipse: Supernova, 2011, 2, 6, 120, 120, 120, 3692, -1, 
58421, Egizia, 2010, 2, 4, 90, 90, 90, 3814, -1, 
17329, Tier auf Tier, 2005, 2, 4, 15, 15, 15, 8899, -1, 
24770, Quietville, 2006, 3, 5, 30, 30, 30, 1150, -1, 
3452, Emerald, 2002, 2, 5, 45, 45, 45, 1546, -1, 
169, En Garde, 1993, 2, 2, 30, 30, 30, 1937, -1, 
33160, Endeavor, 2009, 3, 5, 90, 90, 90, 7001, -1, 
113294, Escape: The Curse of the Temple, 2012, 1, 5, 10, 10, 10, 17531, -1, 
133848, Euphoria: Build a Better Dystopia, 2013, 2, 6, 60, 60, 60, 9792, -1, 
107255, Evo (second edition), 2011, 2, 5, 60, 60, 60, 2085, -1, 
203420, Exit: A játék – Az elhagyott kunyhó, 2017, 1, 6, 60, 120, 120, 8610, -1, 
904, Fabrik der Trï¿½ume, 2000, 2, 5, 60, 60, 60, 4881, -1, 
24417, Factory Fun, 2006, 2, 5, 45, 45, 45, 3355, -1, 
13823, Fairy Tale, 2004, 2, 5, 30, 30, 30, 11302, -1, 
232918, Fallout, 2017, 1, 4, 120, 180, 180, 6642, -1, 
35497, Fauna, 2011, 2, 6, 45, 60, 60, 3999, -1, 
19646, Cowabunga, 2005, 2, 5, 30, 30, 30, 815, -1, 
32125, Felicity: The Cat in the Sack, 2007, 3, 5, 20, 20, 20, 5100, -1, 
32677, Finanssinero, 2007, 2, 6, 60, 60, 60, 12, -1, 
7805, Fearsome Floors, 2003, 2, 7, 60, 60, 60, 7056, -1, 
40393, FITS, 2009, 1, 4, 45, 45, 45, 3020, -1, 
42286, FITS Expansion #3: BOTS – Big Obnoxious Terrible Spaces, 2009, 1, 4, 30, 30, 30, 117, -1, 
57362, FITS Official Expansion, 2009, 1, 4, 45, 45, 45, 154, -1, 
121297, Fleet, 2012, 2, 4, 30, 45, 45, 5791, -1, 
36648, Fluch der Mumie, 2008, 2, 5, 30, 45, 45, 1816, -1, 
175914, Food Chain Magnate, 2015, 2, 5, 120, 240, 240, 10978, -1, 
99097, Food Fight, 2011, 2, 6, 30, 30, 30, 1292, -1, 
172, For Sale, 2008, 3, 6, 30, 30, 30, 23013, -1, 
173, Formula Dé, 1991, 2, 10, 120, 120, 120, 7562, -1, 
30356, Heartland, 2009, 2, 5, 45, 60, 60, 805, -1, 
66188, Fresco, 2010, 2, 4, 60, 60, 60, 12504, -1, 
44163, Power Grid: Factory Manager, 2009, 2, 5, 60, 60, 60, 6337, -1, 
555, The Princes of Florence, 2000, 2, 5, 75, 100, 100, 14810, -1, 
31481, Galaxy Trucker, 2007, 2, 4, 60, 60, 60, 25966, -1, 
38378, Galaxy Trucker: The Big Expansion, 2008, 2, 5, 60, 60, 60, 6824, -1, 
3085, Gang of Four, 1990, 3, 4, 40, 40, 40, 3527, -1, 
38862, Giants, 2008, 3, 5, 90, 90, 90, 3151, -1, 
9674, Ingenious, 2004, 1, 4, 45, 45, 45, 16248, -1, 
22484, Ingenious: Travel Edition, 2007, 2, 2, 30, 30, 30, 2560, -1, 
12942, No Thanks!, 2015, 3, 7, 20, 20, 20, 22584, -1, 
37046, Ghost Stories, 2008, 1, 4, 60, 60, 60, 22224, -1, 
23686, GiftTRAP, 2006, 3, 8, 60, 60, 60, 2849, -1, 
128271, Ginkgopolis, 2012, 1, 5, 45, 45, 45, 3893, -1, 
143693, Glass Road, 2013, 1, 4, 20, 80, 80, 9430, -1, 
66362, Glen More, 2010, 2, 5, 45, 70, 70, 7738, -1, 
174430, Gloomhaven, 2017, 1, 4, 60, 120, 120, 35793, -1, 
19857, Glory to Rome, 2007, 2, 5, 60, 60, 60, 13115, -1, 
121766, Glory to Rome: Republic Expansion, 2012, 2, 5, 60, 60, 60, 1801, -1, 
188, Go, -2200, 2, 2, 30, 180, 180, 17518, -1, 
93, El Grande, 1996, 2, 5, 60, 120, 120, 19931, -1, 
22198, Great Wall of China, 2006, 2, 5, 30, 30, 30, 2521, -1, 
193738, Great Western Trail, 2016, 2, 4, 75, 150, 150, 21046, -1, 
23053, Guatemala Café, 2006, 2, 4, 45, 45, 45, 1132, -1, 
132372, Guildhall, 2012, 2, 4, 30, 45, 45, 4367, -1, 
6351, Gulo Gulo, 2003, 2, 6, 15, 20, 20, 2823, -1, 
38863, Hab & Gut, 2008, 3, 5, 45, 45, 45, 1501, -1, 
19100, Hacienda, 2005, 2, 5, 60, 90, 90, 3813, -1, 
37628, Haggis, 2010, 2, 3, 45, 45, 45, 5585, -1, 
2944, Halli Galli, 1990, 2, 6, 10, 10, 10, 3120, -1, 
98778, Hanabi, 2011, 2, 5, 25, 25, 25, 50262, -1, 
43015, Hansa Teutonica, 2009, 2, 5, 45, 90, 90, 9694, -1, 
67436, Harry Potter Hogwarts, 2010, 2, 4, 20, 20, 20, 1184, -1, 
35677, Le Havre, 2012, 1, 5, 30, 150, 150, 24881, -1, 
65996, Le Havre: Le Grand Hameau, 2010, 1, 5, 150, 150, 150, 4137, -1, 
103092, Helvetia, 2011, 2, 4, 90, 90, 90, 1946, -1, 
22646, Heroscape Expansion Set: Fortress of the Archkyrie, 2006, 2, 4, 60, 60, 60, 2917, -1, 
16694, Heroscape Expansion Set: Orm's Return, 2005, 2, 4, 60, 60, 60, 2198, -1, 
11170, Heroscape Master Set: Rise of the Valkyrie, 2004, 2, 4, 90, 90, 90, 11578, -1, 
27976, Heroscape Master Set: Swarm of the Marro, 2007, 2, 4, 60, 60, 60, 4413, -1, 
8203, Hey! That's My Fish!, 2005, 2, 4, 20, 20, 20, 21459, -1, 
19409, Mouse Chaos, 2003, 2, 4, -1, -1, -1, 426, -1, 
3800, Himalaya, 2002, 3, 4, 60, 60, 60, 1954, -1, 
2655, Hive, 2005, 2, 2, 20, 20, 20, 31007, -1, 
26566, Homesteaders, 2009, 2, 4, 90, 90, 90, 3402, -1, 
71272, Hornet, 2010, 2, 5, 45, 45, 45, 964, -1, 
1502, Hotel, -1, 2, 4, 60, 60, 60, 4069, -1, 
46213, Telestrations, 2009, 4, 8, 30, 30, 30, 13317, -1, 
11670, The Game of Authors, 1861, 2, 6, -1, -1, -1, 491, -1, 
31133, Ice Flow, 2008, 2, 4, 45, 75, 75, 1619, -1, 
25584, If Wishes Were Fishes!, 2007, 2, 5, 45, 45, 45, 1304, -1, 
24181, Imperial, 2006, 2, 6, 120, 180, 180, 6654, -1, 
154203, Imperial Settlers, 2014, 1, 4, 45, 90, 90, 22654, -1, 
116954, Indigo, 2012, 2, 4, 30, 30, 30, 3591, -1, 
63888, Innovation, 2010, 2, 4, 45, 60, 60, 15986, -1, 
148949, Istanbul, 2014, 2, 5, 40, 60, 60, 23705, -1, 
28396, It's Alive!, 2007, 2, 5, 15, 30, 30, 1144, -1, 
62853, JAB: Realtime Boxing, 2011, 2, 2, 15, 15, 15, 1798, -1, 
39290, Jacynth, 2008, 1, 3, 25, 25, 25, 49, -1, 
31594, In the Year of the Dragon, 2007, 2, 5, 75, 100, 100, 8536, -1, 
54043, Jaipur, 2009, 2, 2, 30, 30, 30, 37046, -1, 
12002, Jambo, 2004, 2, 2, 45, 45, 45, 9393, -1, 
29067, JAMES BOND 007 Agenttipeli, 1984, 2, 6, 30, 30, 30, 10, -1, 
40814, Jättipotti, -1, 2, 4, 30, 30, 30, 4, -1, 
2452, Jenga, 1983, 1, 8, 20, 20, 20, 15027, -1, 
136063, Forbidden Desert, 2013, 2, 5, 45, 45, 45, 34429, -1, 
394, Kahuna, 2015, 2, 2, 30, 40, 40, 10077, -1, 
3570, Chicken Cha Cha Cha, 1998, 2, 4, 15, 20, 20, 3674, -1, 
8964, Funny Bunny, 1999, 2, 4, 30, 30, 30, 844, -1, 
13301, Caribic, 2005, 2, 4, 30, 30, 30, 1825, -1, 
18121, Casino, 1800, 2, 4, 30, 30, 30, 156, -1, 
34585, Keltis, 2008, 2, 4, 30, 30, 30, 5803, -1, 
122515, Keyflower, 2012, 2, 6, 90, 120, 120, 18527, -1, 
4099, Keythedral, 2004, 2, 5, 60, 90, 90, 3358, -1, 
9441, Ribbit, 2004, 2, 5, 20, 20, 20, 2177, -1, 
1410, Trouble, 1965, 2, 4, 45, 45, 45, 3788, -1, 
70323, King of Tokyo, 2014, 2, 6, 30, 30, 30, 66717, -1, 
6263, King's Breakfast, 2003, 3, 5, 15, 15, 15, 1736, -1, 
107529, Kingdom Builder, 2011, 2, 4, 45, 45, 45, 20408, -1, 
55690, Kingdom Death: Monster, 2015, 1, 4, 60, 180, 180, 7785, -1, 
204583, Kingdomino, 2016, 2, 4, 15, 20, 20, 29774, -1, 
27162, Kingsburg, 2007, 2, 5, 90, 90, 90, 15969, -1, 
22141, Cleopatra and the Society of Architects, 2006, 3, 5, 60, 60, 60, 7280, -1, 
25617, Korona, -1, 2, 4, 15, 15, 15, 44, -1, 
62227, Labyrinth: The War on Terror; 2001 – ?, 2011, 1, 2, 180, 180, 180, 7412, -1, 
6546, Labyrinth, 1940, 1, 1, 20, 20, 20, 773, -1, 
3270, Lamarckian Poker, 1997, 2, 6, 10, 10, 10, 59, -1, 
29368, Last Night on Earth: The Zombie Game, 2007, 2, 6, 60, 90, 90, 16987, -1, 
174570, Legendary Encounters: A Predator Deck Building Game, 2015, 1, 5, 45, 45, 45, 4569, -1, 
146652, Legendary Encounters: An Alien Deck Building Game, 2014, 1, 5, 30, 60, 60, 12796, -1, 
56796, どうぶつしょうぎ: Let's Catch the Lion!, 2010, 2, 2, 15, 15, 15, 633, -1, 
6873, Letra-Mix, 1977, 1, 4, 20, 20, 20, 186, -1, 
97842, Last Will, 2011, 2, 5, 45, 75, 75, 9141, -1, 
140620, Lewis & Clark, 2014, 1, 5, 120, 120, 120, 12844, -1, 
398, Botswana, 2010, 2, 5, 20, 30, 30, 3180, -1, 
65781, London (first edition), 2010, 2, 4, 90, 90, 90, 5572, -1, 
327, Loopin' Louie, 1992, 2, 4, 10, 10, 10, 8967, -1, 
127127, The Lord of the Rings: The Fellowship of the Ring Deck-Building Game, 2013, 2, 5, 30, 30, 30, 2304, -1, 
110327, Lords of Waterdeep, 2012, 2, 5, 60, 120, 120, 45510, -1, 
50, Lost Cities, 2015, 2, 2, 30, 30, 30, 41476, -1, 
216459, The Lost Expedition, 2017, 1, 5, 30, 50, 50, 5054, -1, 
9341, Lost Valley, 2004, 3, 4, 60, 60, 60, 2075, -1, 
13642, Louis XIV, 2005, 2, 4, 75, 100, 100, 6175, -1, 
129622, Love Letter, 2012, 2, 4, 20, 20, 20, 76072, -1, 
70512, Luna: In the Domain of the Moon Priestess, 2015, 1, 4, 60, 100, 100, 4818, -1, 
41916, The Magic Labyrinth, 2009, 2, 4, 20, 30, 30, 6417, -1, 
143884, Machi Koro, 2012, 2, 4, 30, 30, 30, 31846, -1, 
55697, Power $truggle, 2010, 3, 5, 105, 105, 105, 3128, -1, 
21920, Leonardo da Vinci, 2006, 2, 5, 90, 90, 90, 4467, -1, 
96848, Mage Knight Board Game, 2011, 1, 4, 60, 240, 240, 33367, -1, 
209778, Magic Maze, 2017, 1, 8, 15, 15, 15, 14368, -1, 
40628, Finca, 2009, 2, 4, 45, 45, 45, 5884, -1, 
49, Mamma Mia!, 1998, 2, 5, 30, 30, 30, 6786, -1, 
199, Manhattan, 1994, 2, 4, 45, 45, 45, 5510, -1, 
15817, Manila, 2005, 3, 5, 60, 60, 60, 5199, -1, 
83330, Mansions of Madness, 2011, 2, 5, 120, 180, 180, 17150, -1, 
5546, Marbles, -3000, -1, -1, 10, 10, 10, 340, -1, 
29223, Suleika, 2007, 2, 4, 30, 30, 30, 3134, -1, 
2392, Mastermind, 1971, 2, 2, 20, 20, 20, 7599, -1, 
13421, Masterquiz, 1985, 2, 32, -1, -1, -1, 21, -1, 
4256, Mice Rally, 2001, 2, 4, 20, 20, 20, 69, -1, 
209010, Mechs vs. Minions, 2016, 2, 4, 60, 90, 90, 16042, -1, 
46, Medici, -1, 2, 6, 60, 60, 60, 6771, -1, 
1261, Medina, 2001, 3, 4, 60, 60, 60, 3523, -1, 
10630, Memoir '44, 2004, 2, 8, 30, 60, 60, 28386, -1, 
31638, Memoir '44: Air Pack, 2007, 2, 2, 60, 60, 60, 3306, -1, 
9209, Ticket to Ride, 2004, 2, 5, 30, 60, 60, 76182, -1, 
14996, Ticket to Ride: Europe, 2005, 2, 5, 30, 60, 60, 60510, -1, 
2987, Pirate's Cove, 2003, 3, 5, 60, 90, 90, 9418, -1, 
25568, Metropolys, 2008, 2, 4, 45, 45, 45, 3704, -1, 
902, Meuterer, 2000, 3, 4, 60, 60, 60, 5383, -1, 
2955, Mexica, 2002, 2, 4, 90, 90, 90, 6501, -1, 
1452, Mhing, 1982, 2, 6, 60, 60, 60, 1489, -1, 
6424, Pick Up Sticks, 1850, 2, 6, 10, 30, 30, 2013, -1, 
134150, Mini Curling Game, 2012, 2, 8, 20, 30, 30, 601, -1, 
41835, Minotaurus, 2009, 2, 4, 25, 25, 25, 1815, -1, 
18258, Mission: Red Planet, 2005, 3, 5, 60, 60, 60, 3539, -1, 
256, Mississippi Queen, 1997, 3, 5, 45, 45, 45, 5088, -1, 
118, Modern Art, 1996, 3, 5, 45, 45, 45, 15860, -1, 
91523, Mondo, 2011, 1, 4, 20, 30, 30, 2718, -1, 
33182, Monkey Madness, 2006, 2, 2, 5, 5, 5, 27, -1, 
1406, Monopoli, 1981, 2, 8, 60, 180, 180, 29664, -1, 
18901, Monopoly: Here and Now, 2005, 2, 8, 180, 180, 180, 1052, -1, 
64826, Moongha Invaders: Mad Scientists and Atomic Monsters Attack the Earth!, 2015, 3, 4, 90, 120, 120, 1832, -1, 
80006, Mord im Arosa, 2010, 2, 6, 30, 30, 30, 1731, -1, 
492, Aladdin's Dragons, 2000, 3, 5, 60, 90, 90, 3694, -1, 
21763, Mr. Jack, 2006, 2, 2, 30, 30, 30, 16229, -1, 
152, Mü & More, 2003, 2, 8, 60, 60, 60, 2864, -1, 
10799, Old Maid, 1874, 2, 6, 5, 5, 5, 1547, -1, 
21441, Mykerinos, 2006, 2, 4, 45, 45, 45, 3782, -1, 
3886, Nine Men's Morris, -1400, 2, 2, 20, 20, 20, 1359, -1, 
181304, Mysterium, 2015, 2, 7, 42, 42, 42, 32744, -1, 
106, Mystery Rummy: Jack the Ripper, 2014, 2, 4, 45, 45, 45, 5328, -1, 
126042, Nations, 2013, 1, 5, 40, 200, 200, 10718, -1, 
35435, Nefertiti, 2008, 3, 4, 45, 45, 45, 1859, -1, 
12681, Neuland, 2008, 2, 4, 100, 100, 100, 2091, -1, 
174660, New York 1901, 2015, 2, 4, 30, 60, 60, 7482, -1, 
13308, Niagara, 2004, 3, 5, 30, 45, 45, 8569, -1, 
192, Nicht die Bohne!, 1999, 3, 6, 45, 45, 45, 1103, -1, 
25554, Notre Dame, 2007, 2, 5, 45, 75, 75, 10893, -1, 
391, Ocean, 1999, 2, 6, 20, 20, 20, 193, -1, 
142687, oddball Äeronauts, 2014, 2, 2, 15, 20, 20, 1479, -1, 
4396, Odin's Ravens, 2002, 2, 2, 30, 30, 30, 4485, -1, 
478, Citadels, 2003, 2, 8, 20, 60, 60, 56522, -1, 
71836, Onirim, 2012, 1, 2, 15, 15, 15, 7442, -1, 
70149, Ora et Labora, 2011, 1, 4, 60, 180, 180, 10629, -1, 
31497, Oregon, 2007, 2, 4, 45, 45, 45, 2815, -1, 
164928, Orléans, 2015, 2, 4, 90, 90, 90, 17382, -1, 
2389, Othello, 1883, 2, 2, 30, 30, 30, 8699, -1, 
23953, Stormy Seas, -1, -1, -1, -1, -1, -1, 2317, -1, 
30549, Pandemic, 2008, 2, 4, 45, 45, 45, 117213, -1, 
161936, Pandemic Legacy: Season 1, 2015, 2, 4, 60, 60, 60, 46920, -1, 
141572, Paperback, 2014, 2, 5, 45, 45, 45, 11287, -1, 
75358, Paris Connection, 2011, 3, 6, 30, 30, 30, 2911, -1, 
